interview__key,s9_respondent,food_security__1,food_security__2,food_security__3,food_security__4,food_security__5,food_security__6,food_security__7,food_security__8,food_sufficent,food_sufficent2,food_sufficent3,food_sufficent4__1,food_sufficent4__2,food_sufficent4__3,food_sufficent4__4,food_sufficent4__5,food_sufficent4__6,food_sufficent4__7,food_sufficent4__8,food_sufficent4__9,food_sufficent4__10,food_sufficent4__11,food_sufficent4__12
"16-17-09-10",2,"Yes","Yes","Yes","Yes","No","Yes","No","Yes",8,12,4,1,2,3,0,0,0,0,0,0,0,0,4
"04-43-83-44",2,"Yes","No","No","Yes","Yes","Yes","Yes","No",12,11,0,,,,,,,,,,,,
"35-46-63-78",2,"No","No","Yes","No","No","No","No","No",12,11,1,0,0,0,1,0,0,0,0,0,0,0,0
"78-47-97-25",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"19-28-85-33",1,"Yes","Yes","Yes","Yes","Yes","No","Yes","No",4,10,2,0,0,0,0,0,0,0,2,1,0,0,0
"37-69-53-39",2,"Yes","Yes","Yes","Yes","Yes","Yes","No","No",12,12,0,,,,,,,,,,,,
"34-87-20-64",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",5,5,6,6,5,1,2,3,4,0,0,0,0,0,0
"36-80-61-02",1,"Yes","No","Yes","Yes","No","No","No","No",9,12,3,0,1,2,3,0,0,0,0,0,0,0,0
"86-69-42-68",2,"Yes","Yes","Yes","No","No","Yes","Yes","No",5,7,7,6,7,0,0,0,0,0,1,2,3,4,5
"20-42-84-32",1,"No","No","No","No","No","No","No","No",12,0,0,,,,,,,,,,,,
"80-28-03-90",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",4,12,2,1,2,0,0,0,0,0,0,0,0,0,0
"76-65-87-56",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"32-43-86-95",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",9,9,3,0,1,2,3,0,0,0,0,0,0,0,0
"88-70-65-41",2,"No","No","No","No","No","No","No","No",0,0,0,,,,,,,,,,,,
"76-49-57-67",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,12,6,6,0,0,0,0,0,0,1,2,3,4,5
"79-79-17-52",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,6,12,1,2,3,4,5,7,6,8,9,10,11,12
"53-44-93-49",1,"Yes","Yes","Yes","Yes","Yes","Yes","No","No",3,12,6,3,4,5,6,0,0,0,0,0,0,1,2
"65-67-08-82",2,"No","No","Yes","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"43-85-20-59",1,"Yes","No","No","Yes","Yes","Yes","No","No",12,3,0,,,,,,,,,,,,
"11-14-22-98",1,"No","Yes","Yes","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"31-06-08-24",1,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes",2,7,10,1,2,3,4,5,9,10,0,0,8,7,6
"01-43-23-45",3,"No","No","No","No","Yes","Yes","No","No",6,9,3,0,1,2,3,0,0,0,0,0,0,0,0
"45-46-82-37",3,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",10,10,10,4,5,6,7,8,9,10,1,2,3,0,0
"11-87-22-26",1,"Yes","Yes","Yes","Yes","Yes","Yes","No","No",6,12,0,,,,,,,,,,,,
"13-55-89-83",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",10,10,2,0,0,1,2,0,0,0,0,0,0,0,0
"34-71-86-92",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"59-34-02-76",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",5,9,3,0,1,2,3,0,0,0,0,0,0,0,0
"94-38-09-90",2,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes",5,3,6,1,2,3,0,0,0,0,0,0,4,5,6
"78-25-48-01",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"46-93-32-00",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",12,9,3,0,1,2,3,0,0,0,0,0,0,0,0
"12-39-85-61",2,"Yes","No","Yes","Yes","No","No","No","No",7,12,5,1,2,3,4,0,0,0,0,0,0,0,5
"28-05-35-45",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",7,12,0,,,,,,,,,,,,
"30-60-59-31",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",11,11,1,0,0,0,1,0,0,0,0,0,0,0,0
"47-75-15-04",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",12,9,3,0,1,2,3,0,0,0,0,0,0,0,0
"53-29-56-16",1,"No","No","No","No","No","No","No","No",0,0,0,,,,,,,,,,,,
"35-42-89-22",2,"Yes","Yes","Yes","No","No","Yes","Yes","No",10,12,2,2,0,0,0,0,0,0,0,0,0,0,1
"88-29-43-39",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",9,10,5,5,4,3,2,0,1,0,0,0,0,0,0
"59-28-36-67",2,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes",10,12,2,0,1,2,0,0,0,0,0,0,0,0,0
"86-03-36-52",1,"Yes","Yes","Yes","Yes","No","Yes","No","Yes",8,12,4,1,2,3,0,0,0,0,0,0,0,0,4
"23-49-64-16",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"08-79-12-23",2,"Yes","Yes","Yes","Yes","Yes","No","No","No",12,0,0,,,,,,,,,,,,
"26-41-89-58",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"68-77-96-37",3,"Yes","Yes","Yes","Yes","No","No","No","No",6,12,0,,,,,,,,,,,,
"52-83-38-94",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"67-08-14-84",2,"No","No","No","No","No","No","No","No",12,10,2,0,1,2,0,0,0,0,0,0,0,0,0
"43-44-83-36",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",6,12,0,,,,,,,,,,,,
"97-03-37-68",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",5,12,0,,,,,,,,,,,,
"26-04-46-11",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"64-89-33-44",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",10,6,2,0,0,0,0,0,0,0,0,0,0,1,2
"09-37-28-22",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"11-87-63-69",3,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",12,9,3,0,1,2,3,0,0,0,0,0,0,0,0
"21-48-73-26",2,"Yes","No","Yes","No","No","No","No","No",10,12,2,0,1,2,0,0,0,0,0,0,0,0,0
"95-62-47-68",2,"Yes","No","No","No","No","No","No","No",10,12,0,,,,,,,,,,,,
"22-57-11-64",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",12,9,3,0,1,2,3,0,0,0,0,0,0,0,0
"16-16-37-56",2,"Yes","Yes","Yes","No","No","Yes","No","No",12,10,2,0,0,1,2,0,0,0,0,0,0,0,0
"90-41-66-63",4,"Yes","No","Yes","No","Yes","Yes","Yes","No",5,7,5,2,3,4,5,0,0,0,0,0,0,0,1
"86-61-37-71",1,"Yes","Yes","Yes","Yes","Yes","Yes","No","No",6,12,1,0,0,0,1,0,0,0,0,0,0,0,0
"51-98-81-10",1,"No","Yes","Yes","No","No","No","No","No",12,12,1,0,0,1,0,0,0,0,0,0,0,0,0
"86-70-80-56",1,"Yes","No","No","No","No","No","No","No",7,12,0,,,,,,,,,,,,
"61-70-60-57",2,"Yes","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"28-51-95-56",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"51-09-05-08",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"35-94-61-77",1,"Yes","No","No","No","No","No","No","No",8,10,2,1,2,0,0,0,0,0,0,0,0,0,0
"36-72-98-05",2,"Yes","Yes","Yes","Yes","Yes","No","No","No",12,0,0,,,,,,,,,,,,
"40-64-72-16",2,"Yes","No","No","No","No","No","No","No",11,12,0,,,,,,,,,,,,
"98-62-02-19",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"23-24-36-18",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,12,0,,,,,,,,,,,,
"88-50-89-00",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,6,6,2,3,4,5,6,0,0,0,0,0,0,1
"25-45-17-13",2,"No","No","No","No","No","No","No","No",0,0,0,,,,,,,,,,,,
"83-60-66-04",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"20-14-81-13",2,"No","Yes","No","No","No","No","No","No",8,12,2,0,0,1,2,0,0,0,0,0,0,0,0
"97-46-80-41",2,"No","No","No","No","No","No","No","No",8,12,0,,,,,,,,,,,,
"65-11-27-59",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"88-74-63-20",2,"Yes","Yes","Yes","No","No","No","No","No",2,12,3,0,1,2,3,0,0,0,0,0,0,0,0
"74-15-98-92",2,"Yes","Yes","Yes","No","Yes","Yes","No","No",9,12,3,0,1,2,3,0,0,0,0,0,0,0,0
"53-98-64-81",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"79-94-33-31",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",1,12,8,4,5,6,7,8,0,0,0,0,1,2,3
"44-47-90-17",2,"No","Yes","Yes","Yes","Yes","No","No","No",5,12,5,2,3,4,5,0,0,0,0,0,0,0,1
"29-83-03-47",2,"Yes","No","No","No","No","Yes","No","No",12,10,2,1,2,0,0,0,0,0,0,0,0,0,0
"50-57-96-51",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",5,12,0,,,,,,,,,,,,
"55-37-25-70",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"71-34-06-10",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",5,12,0,,,,,,,,,,,,
"19-06-46-71",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",10,8,8,1,2,3,0,0,0,0,8,7,6,5,4
"38-40-25-06",3,"Yes","Yes","No","No","Yes","Yes","No","No",7,12,4,1,2,3,4,0,0,0,0,0,0,0,0
"01-06-26-91",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"58-64-10-38",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,12,3,0,0,1,2,3,0,0,0,0,0,0,0
"13-95-57-54",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"47-67-62-28",1,"Yes","Yes","Yes","Yes","Yes","No","No","No",5,9,3,2,3,0,0,0,0,0,0,0,0,0,1
"96-80-22-06",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"11-11-66-21",2,"Yes","No","No","No","No","No","No","No",10,12,0,,,,,,,,,,,,
"62-90-81-91",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"61-58-38-15",2,"No","Yes","Yes","No","No","No","No","No",7,12,3,0,1,2,3,0,0,0,0,0,0,0,0
"60-05-03-82",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",8,8,4,1,2,3,4,0,0,0,0,0,0,0,0
"53-26-53-30",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",12,11,1,0,0,1,0,0,0,0,0,0,0,0,0
"52-64-71-85",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",7,7,5,1,2,3,4,5,0,0,0,0,0,0,0
"20-65-75-92",1,"No","No","No","No","No","No","No","No",9,12,0,,,,,,,,,,,,
"15-48-45-49",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,12,0,,,,,,,,,,,,
"12-80-86-60",1,"Yes","No","Yes","Yes","No","Yes","Yes","Yes",7,12,5,4,2,1,3,5,0,0,0,0,0,0,0
"79-49-70-48",1,"No","Yes","Yes","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"17-50-60-85",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",11,11,1,0,1,0,0,0,0,0,0,0,0,0,0
"69-60-70-64",2,"No","Yes","Yes","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"50-18-09-61",2,"No","Yes","Yes","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"92-88-71-89",3,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"63-56-49-05",1,"Yes","Yes","Yes","Yes","Yes","No","No","No",12,0,0,,,,,,,,,,,,
"35-15-30-36",2,"Yes","Yes","Yes","Yes","Yes","No","No","No",6,12,0,,,,,,,,,,,,
"60-45-66-66",2,"No","No","No","No","No","No","No","No",10,2,0,,,,,,,,,,,,
"27-04-54-49",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"74-33-74-42",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"62-89-56-95",1,"Yes","Yes","Yes","Yes","No","Yes","Yes","Yes",9,12,3,1,2,3,0,0,0,0,0,0,0,0,0
"22-97-51-26",2,"No","Yes","Yes","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"12-39-62-46",2,"No","No","No","No","No","No","No","No",10,12,0,,,,,,,,,,,,
"49-65-69-49",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"15-16-01-28",2,"Yes","Yes","Yes","Yes","Yes","Yes","No","No",2,12,0,,,,,,,,,,,,
"12-72-22-77",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",11,11,1,0,0,0,0,0,0,0,0,0,0,0,1
"08-25-51-14",2,"Yes","Yes","Yes","Yes","Yes","Yes","No","No",12,12,0,,,,,,,,,,,,
"32-65-79-67",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"19-38-65-61",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",5,5,5,2,3,4,5,0,0,0,0,0,0,0,1
"17-45-14-15",1,"Yes","Yes","Yes","No","No","No","No","No",5,12,5,2,3,4,5,0,0,0,0,0,0,0,1
"44-89-53-23",1,"No","No","No","No","No","No","No","No",12,12,2,1,2,0,0,0,0,0,0,0,0,0,0
"18-93-14-98",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"55-94-46-33",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,12,3,0,1,2,3,0,0,0,0,0,0,0,0
"34-96-75-45",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",10,12,4,1,2,3,4,0,0,0,0,0,0,0,0
"81-41-37-07",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",4,4,4,1,2,3,4,0,0,0,0,0,0,0,0
"81-12-37-94",1,"No","No","Yes","Yes","No","No","No","No",10,12,4,4,3,1,2,0,0,0,0,0,0,0,0
"90-10-67-97",5,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"42-77-91-16",2,"Yes","Yes","Yes","Yes","Yes","Yes","No","No",10,12,3,0,0,1,2,3,0,0,0,0,0,0,0
"39-99-71-22",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",10,8,2,0,1,2,0,0,0,0,0,0,0,0,0
"63-27-82-21",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",8,12,8,2,3,4,5,6,7,8,0,0,0,0,1
"12-57-09-17",1,"No","Yes","Yes","No","No","No","No","No",2,12,8,5,6,7,8,0,0,0,0,1,2,3,4
"48-80-14-71",1,"Yes","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"20-35-04-67",1,"No","Yes","Yes","No","No","No","No","No",5,12,4,1,2,3,4,0,0,0,0,0,0,0,0
"66-80-39-89",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"65-65-92-08",2,"Yes","No","No","Yes","No","No","No","No",10,12,2,0,1,2,0,0,0,0,0,0,0,0,0
"28-72-09-15",1,"Yes","Yes","Yes","Yes","Yes","Yes","No","No",8,12,0,,,,,,,,,,,,
"93-50-38-85",3,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",9,9,3,0,1,2,3,0,0,0,0,0,0,0,0
"54-94-37-06",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"18-40-54-13",2,"Yes","Yes","Yes","Yes","Yes","No","No","No",10,12,0,,,,,,,,,,,,
"86-74-30-03",1,"Yes","Yes","Yes","Yes","Yes","Yes","No","No",9,9,3,1,2,3,0,0,0,0,0,0,0,0,0
"42-16-79-97",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"40-03-97-68",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",12,10,2,0,1,2,0,0,0,0,0,0,0,0,0
"29-78-34-46",1,"Yes","No","Yes","No","No","No","No","No",12,12,4,1,3,4,0,0,0,0,0,0,0,0,2
"80-80-63-46",2,"Yes","No","No","No","No","No","No","No",11,11,1,0,0,1,0,0,0,0,0,0,0,0,0
"82-00-06-77",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,12,4,1,2,3,4,0,0,0,0,0,0,0,0
"39-18-34-69",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"06-74-60-98",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",12,11,1,0,0,1,0,0,0,0,0,0,0,0,0
"96-59-50-58",2,"Yes","No","Yes","Yes","No","No","No","No",10,12,2,0,0,0,1,2,0,0,0,0,0,0,0
"31-14-26-53",1,"Yes","Yes","Yes","Yes","No","Yes","Yes","Yes",10,12,3,0,0,0,1,2,3,0,0,0,0,0,0
"96-00-21-83",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
