interview__key,r_members__id,lbr13,Ibr13_1,Ibr13_2,Ibr13_3,Ibr13_4,Ibr13_5,Ibr13_6,Ibr13_8,Ibr13_9,years_exp_crp,Ibr13_10,Ibr13_11,Ibr13_12,Ibr13_13,years_exp_liv,onfarm_main_use__1,onfarm_main_use__2,onfarm_main_use__3,onfarm_main_use__4,onfarm_main_use__5,onfarm_main_use__6,onfarm_main_use__7,onfarm_main_use__96,onfarm_main_use_oth
"68-18-94-35",2,"Yes",6,1,7,6,6,1,7,6,6,0,0,,,0,1,2,0,0,0,0,0,0,""
"93-17-92-46",1,"Yes",0,0,,,7,5,7,12,25,0,0,,,0,0,1,0,2,3,0,0,0,""
"93-76-84-35",1,"Yes",1,3,2,4,7,5,6,5,24,2,5,1,.17,1,0,1,2,0,0,0,0,0,""
"44-86-19-68",1,"Yes",0,0,,,7,1,4,5,40,7,5,7,1,8,0,1,0,3,0,0,0,2,"other home needs"
"44-86-19-68",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"99-24-36-43",1,"Yes",0,0,,,6,2,6,6,45,7,5,7,1,1,1,2,3,4,0,0,0,0,""
"18-82-63-90",1,"Yes",5,3,6,6,5,3,6,6,10,7,5,3,1,5,1,0,0,0,0,2,0,0,""
"18-82-63-90",2,"Yes",5,3,4,5,4,2,4,5,5,7,5,4,1,5,2,1,0,3,0,0,0,0,""
"86-57-20-12",1,"Yes",7,5,6,11,6,4,6,11,20,0,0,,,0,4,1,2,3,0,0,0,0,""
"86-57-20-12",2,"Yes",7,5,6,5,6,3,5,5,17,0,0,,,0,4,1,2,3,0,0,0,0,""
"38-84-93-57",1,"Yes",7,2,6,8,7,2,6,8,38,7,5,2,1,38,3,2,1,0,4,0,0,0,""
"38-84-93-57",2,"Yes",6,2,6,8,6,2,6,8,38,7,5,7,4,35,3,2,1,0,4,0,0,0,""
"27-07-91-33",1,"Yes",0,0,,,7,5,6,6,30,0,0,,,5,0,1,2,3,0,0,0,0,""
"27-07-91-33",2,"Yes",0,0,,,7,5,6,6,10,0,0,,,5,0,1,2,3,0,0,0,0,""
"50-08-65-68",1,"Yes",0,0,,,4,4,6,6,35,7,5,7,1,35,0,1,2,3,0,0,0,0,""
"50-08-65-68",2,"Yes",0,0,,,4,3,2,10,16,7,4,2,2,3,1,0,0,0,0,0,0,0,""
"78-04-92-62",1,"Yes",7,0,2,2,7,3,2,2,11,0,0,,,0,0,3,2,4,1,0,0,0,""
"78-04-92-62",2,"Yes",7,3,2,2,7,0,2,2,8,0,0,,,0,4,1,2,3,5,0,0,0,""
"52-85-47-82",1,"Yes",7,5,6,5,7,5,6,5,50,7,5,7,2,50,0,1,2,3,0,0,0,0,""
"52-85-47-82",2,"Yes",7,5,6,5,7,5,6,5,40,7,5,7,3,40,0,1,2,0,0,0,0,0,""
"52-85-47-82",4,"Yes",7,5,6,8,7,5,6,8,5,7,5,6,8,5,0,1,0,0,2,0,0,0,""
"19-35-88-74",1,"Yes",5,1,5,12,5,1,5,12,14,7,5,7,1,14,1,2,0,3,0,0,0,0,""
"19-35-88-74",2,"Yes",5,1,5,12,5,1,5,12,2,7,5,7,1,2,1,2,0,3,0,0,0,0,""
"74-51-37-03",1,"Yes",0,0,,,7,5,6,8,40,7,5,6,1,5,0,0,0,0,0,0,0,1,"Farming only for food , so he doesn't seĺl"
"74-51-37-03",2,"Yes",0,0,,,7,4,6,8,30,7,5,7,1,15,0,0,0,0,0,0,0,1,"farming only for food"
"75-11-11-88",5,"Yes",0,0,,,6,0,7,6,10,7,5,7,1,5,0,1,3,4,2,0,0,0,""
"22-78-28-40",1,"Yes",0,0,,,7,1,5,11,0,7,5,7,1,40,0,0,0,0,0,0,0,1,"produce not for sale"
"25-98-64-43",1,"Yes",0,0,,,6,2,6,9,50,7,5,7,1,50,0,1,0,2,0,0,0,0,""
"25-98-64-43",2,"Yes",0,0,,,6,3,6,9,42,7,5,7,1,40,0,1,0,2,0,0,0,0,""
"56-29-47-60",1,"Yes",7,3,6,1,7,2,6,6,18,7,5,7,6,1,1,2,4,3,0,0,0,0,""
"56-29-47-60",2,"Yes",7,2,6,6,7,2,6,6,10,7,5,7,1,1,1,2,3,4,0,0,0,0,""
"82-22-01-30",1,"Yes",7,5,6,5,6,3,6,5,6,7,5,7,1,6,3,1,0,2,0,0,0,0,""
"15-47-66-05",1,"Yes",0,0,,,5,1,6,8,8,5,5,7,0,4,0,1,2,0,0,0,0,0,""
"15-47-66-05",2,"Yes",0,0,,,5,1,6,7,7,5,5,7,0,4,0,1,0,2,0,0,0,0,""
"04-89-61-71",1,"Yes",0,0,,,7,3,6,6,45,0,0,,,0,0,1,0,0,0,0,0,0,""
"04-89-61-71",2,"Yes",0,0,,,7,3,6,6,10,7,5,7,1,10,0,1,0,2,0,0,0,0,""
"58-73-17-40",1,"Yes",0,0,,,6,3,6,6,12,7,5,7,2,2,0,2,3,0,1,0,0,0,""
"58-73-17-40",2,"Yes",0,0,,,7,3,6,5,12,7,5,7,2,2,0,1,0,0,0,0,0,0,""
"58-73-17-40",3,"Yes",0,0,,,5,2,6,5,1,0,0,,,1,0,2,0,1,0,0,0,0,""
"82-66-58-84",1,"Yes",7,0,6,8,7,0,6,8,9,0,0,,,0,0,0,0,0,0,0,0,1,"no livestock"
"82-66-58-84",2,"Yes",7,0,6,8,7,0,6,8,15,7,0,0,,14,0,1,0,0,0,0,0,0,""
"40-67-36-34",1,"Yes",0,0,,,7,2,6,6,20,7,5,7,6,20,1,2,3,4,0,0,0,0,""
"40-67-36-34",2,"Yes",0,0,,,7,2,6,6,15,7,5,7,1,10,1,2,3,4,0,0,0,0,""
"76-04-73-59",1,"Yes",0,0,,,5,1,6,7,11,5,5,0,,5,0,1,0,2,0,3,0,0,""
"76-04-73-59",2,"Yes",0,0,,,5,1,6,7,5,5,5,7,0,5,2,1,0,0,0,0,0,0,""
"76-04-73-59",3,"Yes",0,0,,,5,1,6,8,1,5,5,7,1,3,0,0,0,1,0,2,0,0,""
"84-25-35-86",1,"Yes",0,0,,,7,5,6,9,11,7,5,7,3,8,0,1,2,3,0,0,0,0,""
"84-25-35-86",2,"Yes",0,0,,,7,5,6,5,13,0,0,,,3,0,2,1,0,0,0,0,0,""
"29-66-30-52",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"50-37-18-88",1,"Yes",0,0,,,7,5,6,6,20,7,5,7,1,10,0,1,3,2,0,0,0,0,""
"50-37-18-88",3,"Yes",0,0,,,7,3,6,6,4,0,0,,,0,0,1,0,0,0,0,0,0,""
"62-42-00-50",1,"Yes",5,5,6,6,6,5,6,6,30,7,5,7,1,30,0,1,3,2,0,0,0,0,""
"62-42-00-50",2,"Yes",5,4,6,8,5,4,6,7,11,0,0,,,4,0,1,2,0,0,0,0,0,""
"94-15-10-76",1,"Yes",7,3,7,10,7,3,7,10,30,0,0,,,0,0,2,1,3,0,0,0,0,""
"94-15-10-76",2,"Yes",7,3,7,10,7,3,7,10,20,0,0,,,0,0,2,1,3,0,0,0,0,""
"94-15-10-76",3,"Yes",7,3,7,10,7,3,7,10,45,0,0,,,0,0,1,2,3,0,0,0,0,""
"94-15-10-76",8,"Yes",7,3,7,10,7,3,7,6,25,0,0,,,0,0,3,1,2,0,0,0,0,""
"84-84-86-66",1,"Yes",0,0,,,7,4,6,6,35,7,5,7,8,4,0,2,1,3,0,0,0,0,""
"84-84-86-66",2,"Yes",0,0,,,7,5,6,5,20,7,5,7,2,4,0,1,2,3,0,0,0,0,""
"84-84-86-66",3,"Yes",0,0,,,7,5,6,7,3,0,0,,,0,0,1,0,0,0,0,0,0,""
"53-27-67-24",1,"Yes",7,5,7,10,7,5,7,7,10,7,5,7,1,25,0,1,2,3,0,0,0,0,""
"53-27-67-24",2,"Yes",7,5,6,6,7,5,6,6,30,7,5,7,1,6,0,1,2,3,0,0,0,0,""
"53-27-67-24",3,"Yes",7,5,6,6,7,5,6,6,23,7,5,7,1,5,0,1,2,3,0,0,0,0,""
"02-02-62-52",1,"Yes",0,0,,,3,1,7,5,6,0,0,,,0,0,1,2,0,0,0,0,0,""
"10-89-66-70",1,"Yes",0,0,,,0,0,,,50,7,5,7,9,15,0,0,0,0,0,0,0,1,"none"
"10-89-66-70",3,"No",,,,,,,,,,,,,,,,,,,,,,,""
"10-89-66-70",4,"No",,,,,,,,,,,,,,,,,,,,,,,""
"28-72-52-28",1,"Yes",0,0,,,6,1,6,9,5,7,5,7,3,3,0,1,2,0,0,0,0,0,""
"28-72-52-28",2,"Yes",0,0,,,5,3,6,8,5,7,5,7,1,2,0,1,0,0,0,0,0,0,""
"89-15-58-91",1,"Yes",6,3,6,6,6,3,6,6,50,7,5,7,1,40,2,1,0,3,0,0,0,0,""
"57-65-92-31",1,"Yes",0,0,,,3,3,5,3,50,7,5,7,1,50,0,1,0,0,0,0,0,0,""
"57-65-92-31",2,"Yes",0,0,,,3,4,6,8,25,0,0,,,4,0,1,2,0,0,0,0,0,""
"57-65-92-31",5,"Yes",0,0,,,3,4,6,5,5,0,0,,,3,0,1,2,0,0,0,0,0,""
"78-69-73-93",1,"Yes",0,0,,,7,5,6,12,10,0,0,,,0,0,0,0,2,1,0,0,0,""
"86-71-54-16",1,"Yes",0,0,,,5,0,6,5,10,0,0,,,10,0,1,2,4,3,0,5,0,""
"49-00-37-24",1,"Yes",0,0,,,7,5,6,3,30,0,0,,,15,0,2,0,1,0,0,0,0,""
"60-73-62-17",1,"Yes",5,2,3,9,5,2,3,9,34,0,0,,,0,2,1,0,3,4,0,0,0,""
"60-73-62-17",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"16-68-23-18",1,"Yes",0,0,,,7,5,6,6,63,0,0,,,0,0,1,0,0,0,0,0,0,""
"16-68-23-18",2,"Yes",0,0,,,7,5,6,6,47,0,0,,,0,0,1,0,0,0,0,0,0,""
"75-36-25-09",1,"Yes",0,0,,,5,0,6,4,6,0,0,,,2,0,1,0,0,0,0,0,0,""
"75-36-25-09",2,"Yes",0,0,,,5,0,6,5,4,0,0,,,2,0,1,0,0,3,0,0,2,"clothes for children"
"92-13-03-64",1,"Yes",0,0,,,5,5,6,4,40,0,0,,,0,0,3,0,1,2,0,0,0,""
"92-13-03-64",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"32-53-28-17",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"18-06-29-93",1,"Yes",7,0,6,6,7,0,6,6,40,0,0,,,39,0,1,0,0,0,0,0,0,""
"18-06-29-93",2,"Yes",7,0,6,6,7,0,6,6,20,0,0,,,20,0,1,2,0,0,0,0,0,""
"86-17-31-91",1,"Yes",5,5,6,7,5,5,6,7,25,5,5,6,2,20,0,1,0,2,3,0,0,0,""
"86-17-31-91",2,"Yes",5,5,6,7,5,5,6,7,20,5,5,7,3,15,0,2,0,0,1,0,0,0,""
"86-17-31-91",3,"Yes",5,5,6,7,5,5,6,7,5,5,5,6,2,3,1,0,0,0,0,0,0,0,""
"34-05-05-84",1,"Yes",0,0,,,7,5,6,11,30,0,0,,,0,0,1,2,3,0,0,0,0,""
"24-72-79-56",1,"Yes",0,0,,,5,1,6,6,40,5,5,7,1,15,0,0,0,1,0,2,0,0,""
"24-72-79-56",2,"Yes",0,0,,,5,1,6,6,2,5,5,7,1,5,0,0,0,1,0,0,0,0,""
"56-10-85-53",1,"Yes",0,0,,,5,1,6,7,40,0,0,,,0,0,3,1,2,0,0,0,0,""
"56-10-85-53",3,"Yes",0,0,,,5,1,6,7,15,0,0,,,0,0,1,2,3,0,0,0,0,""
"65-86-13-71",1,"Yes",6,3,6,10,6,2,6,5,25,7,5,0,,12,4,3,1,2,0,0,0,0,""
"65-86-13-71",2,"Yes",6,2,6,6,5,2,2,5,22,7,5,7,1,8,3,2,1,4,0,0,0,0,""
"47-19-77-59",1,"Yes",0,0,,,5,0,6,5,2,0,0,,,0,0,1,0,0,0,0,0,0,""
"47-19-77-59",2,"Yes",0,0,,,5,0,6,4,1,5,5,7,2,1,0,1,0,0,0,0,0,0,""
"72-38-19-68",1,"Yes",7,0,6,6,7,0,6,6,8,0,0,,,5,0,2,0,0,1,0,0,0,""
"87-95-06-00",1,"Yes",7,2,6,3,3,5,6,3,39,7,5,7,2,39,0,2,0,3,1,0,0,0,""
"87-95-06-00",2,"Yes",7,3,5,3,3,5,5,3,25,7,5,7,2,25,0,1,0,2,0,0,0,0,""
"27-03-96-63",1,"Yes",5,0,6,6,7,5,6,6,20,7,5,7,1,20,1,2,3,4,0,0,0,0,""
"27-03-96-63",2,"Yes",5,0,6,6,7,3,6,6,15,7,5,7,1,15,2,1,3,4,0,0,0,0,""
"43-65-32-18",1,"Yes",3,3,6,7,6,5,6,7,5,7,5,7,3,3,0,0,1,0,2,0,0,0,""
"43-65-32-18",7,"Yes",7,5,6,7,5,3,6,4,2,0,0,,,0,0,1,2,0,0,0,0,0,""
"93-65-33-33",1,"Yes",6,2,6,4,3,2,6,4,49,7,5,7,1,49,0,2,1,3,0,0,0,0,""
"52-85-83-28",1,"Yes",6,1,6,6,6,1,6,6,18,7,5,7,1,18,0,1,2,3,0,0,0,0,""
"52-85-83-28",2,"Yes",6,1,6,6,6,1,6,6,18,7,5,7,1,18,0,1,2,3,0,0,0,0,""
"83-02-65-23",1,"Yes",0,0,,,5,1,6,5,8,0,0,,,0,0,1,2,0,0,3,0,0,""
"83-02-65-23",2,"Yes",0,0,,,5,1,6,4,8,0,0,,,0,0,1,3,4,0,2,0,0,""
"56-88-41-02",1,"Yes",0,0,,,6,3,6,10,15,0,0,,,0,2,3,1,0,0,0,0,0,""
"56-88-41-02",2,"Yes",0,0,,,7,3,7,7,25,0,0,,,0,0,2,1,3,0,0,0,0,""
"67-06-10-95",1,"Yes",7,5,6,8,7,5,6,8,40,0,0,,,40,0,2,1,3,0,0,0,0,""
"67-06-10-95",2,"Yes",7,5,6,8,7,5,6,8,30,0,0,,,30,0,1,0,0,0,0,0,0,""
"67-06-10-95",7,"Yes",7,5,6,8,7,5,6,8,3,0,0,,,5,0,1,0,0,0,0,0,0,""
"96-49-31-22",1,"Yes",0,0,,,6,3,7,12,20,0,0,,,5,0,1,2,3,0,0,0,0,""
"96-49-31-22",2,"Yes",0,0,,,6,3,7,12,20,0,0,,,5,0,1,3,2,0,0,0,0,""
"10-07-11-91",1,"Yes",7,1,6,8,7,1,6,8,36,0,0,,,35,0,2,1,0,0,0,0,0,""
"10-07-11-91",2,"Yes",7,1,6,8,7,1,6,8,40,0,0,,,40,0,2,1,0,0,0,0,0,""
"47-07-01-10",1,"Yes",0,0,,,7,0,6,10,27,0,0,,,0,3,1,2,0,0,0,0,0,""
"47-07-01-10",2,"Yes",0,0,,,7,0,6,10,27,0,0,,,0,3,1,2,4,0,0,0,0,""
"37-48-11-93",1,"Yes",0,0,,,6,2,6,10,30,0,0,,,0,3,1,0,2,0,0,0,0,""
"67-06-61-48",1,"Yes",0,2,6,2,5,0,6,8,47,0,0,,,0,0,1,2,0,0,0,0,0,""
"67-06-61-48",2,"Yes",0,2,6,2,6,2,6,8,48,0,0,,,0,0,1,2,0,0,0,0,0,""
"89-00-56-37",1,"Yes",6,2,5,9,0,0,,,20,0,0,,,0,0,2,3,0,1,0,0,0,""
"89-00-56-37",2,"Yes",6,2,6,6,0,0,,,5,0,0,,,0,0,1,2,0,3,0,0,0,""
"28-16-54-68",1,"Yes",7,1,6,8,0,0,,,20,7,5,7,3,2,0,1,2,3,4,0,0,0,""
"28-16-54-68",3,"No",,,,,,,,,,,,,,,,,,,,,,,""
"44-25-43-31",1,"Yes",5,2,6,2,5,2,6,3,25,0,0,,,0,1,3,2,4,5,0,0,0,""
"44-25-43-31",2,"Yes",7,5,6,9,7,2,6,9,15,7,5,7,1,5,1,3,2,4,5,0,0,0,""
"33-83-81-59",1,"Yes",0,0,,,7,2,6,12,15,0,0,,,0,0,0,0,0,0,0,1,0,""
"33-83-81-59",2,"Yes",0,0,,,7,5,6,12,15,0,0,,,0,0,2,1,3,0,0,0,0,""
"94-91-64-84",1,"Yes",5,5,6,8,5,5,6,8,23,0,0,,,0,0,1,3,0,2,0,0,0,""
"58-84-03-84",1,"Yes",0,0,,,7,2,7,12,10,0,0,,,3,0,1,2,3,0,0,0,0,""
"58-84-03-84",2,"Yes",0,0,,,7,2,4,12,6,0,0,,,3,0,1,3,2,0,0,0,0,""
"41-54-65-45",1,"Yes",0,0,,,5,0,7,10,28,7,5,7,1,5,0,0,1,2,3,0,0,0,""
"55-68-02-17",1,"Yes",0,0,,,4,0,6,8,20,7,5,7,5,5,0,1,3,2,0,0,0,0,""
"14-43-79-24",1,"Yes",0,0,,,5,1,6,7,20,5,5,7,0,3,0,1,0,0,0,0,0,0,""
"14-43-79-24",2,"Yes",0,0,,,5,1,6,6,18,5,5,7,1,3,0,1,2,0,0,0,0,0,""
"06-98-04-04",1,"Yes",0,0,,,7,0,7,7,15,0,0,,,0,0,2,1,3,0,0,0,0,""
"48-67-43-42",1,"Yes",0,0,,,6,2,7,7,13,0,0,,,0,0,1,0,0,0,0,0,2,"rent farms"
"48-67-43-42",2,"Yes",0,0,,,2,0,6,6,10,0,0,,,0,0,1,0,0,0,0,0,2,"agri inputs"
"46-95-07-61",1,"Yes",0,0,,,7,0,1,6,23,7,5,7,1,5,0,3,1,2,0,0,0,0,""
"46-95-07-61",2,"Yes",6,1,2,12,6,1,6,10,30,7,5,6,2,5,1,2,3,0,0,0,0,0,""
"97-29-47-65",2,"Yes",6,2,7,10,6,2,7,5,38,7,5,7,1,48,0,1,0,2,0,0,0,0,""
"97-29-47-65",3,"Yes",6,4,5,6,0,0,,,3,0,0,,,3,1,0,0,0,0,0,0,0,""
"74-85-56-04",1,"Yes",4,0,7,1,6,1,3,7,1,0,0,,,0,0,1,2,3,0,0,0,0,""
"74-85-56-04",2,"Yes",5,0,7,2,6,1,5,10,7,0,0,,,0,0,1,2,3,0,0,0,0,""
"50-63-58-49",1,"Yes",0,0,,,7,3,6,12,40,7,5,7,1,20,4,1,3,2,0,0,0,0,""
"50-63-58-49",2,"Yes",0,0,,,7,3,6,12,28,7,5,7,1,10,0,1,3,2,0,0,0,0,""
"37-89-69-52",1,"Yes",7,5,6,5,7,5,6,5,40,0,0,,,5,0,1,0,2,0,0,0,0,""
"37-89-69-52",2,"Yes",7,5,6,5,7,5,6,3,35,7,5,7,1,6,0,1,3,2,0,0,0,0,""
"96-44-22-62",1,"Yes",0,0,,,6,1,7,8,25,0,0,,,0,0,2,3,0,1,0,0,0,""
"02-51-86-61",1,"Yes",0,0,,,7,2,6,12,30,0,0,,,5,0,1,2,3,0,0,0,0,""
"02-51-86-61",2,"Yes",0,0,,,7,3,7,10,25,7,5,7,1,6,0,1,0,0,0,0,0,0,""
"18-39-49-03",1,"Yes",0,0,,,5,3,6,7,60,7,5,2,1,60,0,1,0,2,0,0,0,0,""
"18-39-49-03",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"64-03-84-99",1,"Yes",0,0,,,4,3,6,9,29,0,0,,,0,0,1,0,0,0,0,0,0,""
"64-03-84-99",2,"Yes",0,0,,,4,2,7,10,30,7,5,7,1,30,0,1,0,0,0,0,0,0,""
"49-82-95-52",1,"Yes",0,0,,,7,5,6,4,4,7,5,7,1,9,0,1,2,3,0,0,0,0,""
"59-52-11-34",2,"Yes",0,0,,,4,5,5,5,50,0,0,,,20,0,1,0,0,0,0,0,0,""
"59-43-90-91",1,"Yes",0,0,,,5,0,6,4,60,0,0,,,0,0,1,0,2,0,0,0,0,""
"59-43-90-91",2,"Yes",0,0,,,5,0,6,3,50,0,0,,,0,0,1,0,2,0,0,0,0,""
"30-40-96-29",1,"Yes",0,0,,,7,1,7,4,25,7,2,7,2,7,0,1,2,3,0,0,0,0,""
"30-40-96-29",2,"Yes",0,0,,,7,2,6,5,23,7,5,7,1,5,0,1,2,3,0,0,0,0,""
"57-67-24-08",1,"Yes",5,1,6,7,5,1,6,7,20,0,0,,,0,0,2,1,0,0,0,0,0,""
"57-67-24-08",2,"Yes",5,1,5,1,5,1,6,7,9,0,0,,,0,0,2,1,0,0,0,0,0,""
"51-50-93-36",1,"Yes",5,2,6,3,5,2,6,3,32,7,5,7,.5,10,0,1,3,2,0,0,0,0,""
"51-50-93-36",5,"Yes",5,2,6,6,5,2,6,5,32,0,0,,,10,0,1,0,0,2,0,0,0,""
"90-76-57-66",1,"Yes",6,5,7,10,6,2,7,10,30,0,0,,,5,0,1,2,3,0,0,0,0,""
"69-63-24-75",1,"Yes",0,0,,,2,4,7,5,40,0,0,,,0,0,1,0,0,0,0,0,0,""
"69-63-24-75",2,"Yes",6,2,7,6,5,2,7,6,10,0,0,,,0,2,1,0,3,0,0,0,0,""
"98-67-98-63",1,"Yes",7,2,7,4,5,2,3,6,40,7,5,7,.16,40,0,1,0,0,2,0,0,0,""
"27-72-61-17",1,"Yes",7,5,7,12,0,0,,,40,0,0,,,0,0,1,2,0,0,0,0,0,""
"27-72-61-17",2,"Yes",7,5,7,12,0,0,,,30,0,0,,,0,0,1,2,0,0,0,0,0,""
"37-84-88-65",1,"Yes",0,0,,,5,0,6,7,10,5,5,7,2,5,0,0,2,0,1,0,0,0,""
"37-84-88-65",2,"Yes",0,0,,,5,0,6,5,20,5,5,7,2,10,0,2,0,0,1,0,0,0,""
"14-81-03-80",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"14-81-03-80",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"53-19-96-03",1,"Yes",4,1,6,6,5,2,6,6,23,7,5,7,.5,3,0,1,3,0,2,0,0,0,""
"53-19-96-03",2,"Yes",4,1,6,6,5,2,6,6,3,7,5,7,.5,3,0,1,3,0,2,0,0,0,""
"83-97-00-24",1,"Yes",0,0,,,5,2,3,5,12,7,5,7,1,2,4,1,2,0,3,0,0,0,""
"46-19-90-07",1,"Yes",0,0,,,5,1,6,7,25,0,0,,,0,0,1,2,0,0,0,0,0,""
"92-29-31-08",1,"Yes",0,0,,,7,5,7,7,30,0,0,,,30,0,1,0,2,0,0,0,0,""
"92-29-31-08",2,"Yes",0,0,,,6,5,7,5,15,7,5,7,1,22,0,1,0,0,0,0,0,0,""
"17-42-40-28",1,"Yes",7,5,6,8,7,5,6,8,12,7,5,7,1,12,0,2,1,3,0,0,0,0,""
"17-42-40-28",2,"Yes",7,5,6,8,7,5,6,8,15,7,5,6,1,15,0,1,2,3,0,0,0,0,""
"45-79-64-22",1,"Yes",0,0,,,7,4,7,10,40,0,0,,,5,0,1,0,2,0,0,0,0,""
"13-96-72-87",1,"Yes",7,5,6,4,7,5,6,4,20,0,0,,,5,0,2,1,0,0,0,0,0,""
"13-96-72-87",2,"Yes",7,5,6,8,7,5,6,8,20,0,0,,,15,0,2,1,0,0,0,0,0,""
"19-29-74-86",1,"Yes",0,0,,,6,2,5,6,30,7,5,7,.16,20,3,1,0,0,0,0,0,2,"clothing"
"35-00-29-50",1,"Yes",6,1,5,8,0,0,,,15,7,5,7,.16,3,2,1,0,3,0,0,0,0,""
"35-00-29-50",2,"Yes",7,5,7,8,0,0,,,30,7,5,7,.16,3,1,2,0,0,0,0,0,0,""
"59-86-12-12",1,"Yes",0,0,,,5,1,6,8,20,0,0,,,0,0,1,2,4,0,3,0,0,""
"59-86-12-12",2,"Yes",0,0,,,5,1,6,7,8,0,0,,,0,0,1,2,0,0,0,0,0,""
"76-11-26-21",1,"Yes",0,0,,,7,5,5,6,20,7,5,7,1,20,0,1,0,2,0,0,0,0,""
"76-11-26-21",2,"Yes",0,0,,,1,5,5,6,15,7,5,7,1,15,2,1,0,3,0,0,0,0,""
"62-32-74-83",1,"Yes",0,0,,,5,3,6,6,25,7,5,7,7,1,0,1,2,3,0,0,0,0,""
"62-32-74-83",2,"Yes",0,0,,,6,2,6,5,40,7,5,7,1,20,0,1,2,3,4,0,0,0,""
"38-96-93-13",1,"Yes",0,0,,,0,0,,,60,7,5,7,1,60,0,1,0,0,0,0,0,0,""
"29-68-16-29",1,"Yes",0,0,,,6,5,6,5,35,7,5,7,1,15,3,1,4,2,0,0,0,0,""
"29-68-16-29",2,"Yes",0,0,,,6,5,6,5,40,7,5,7,1,40,3,1,0,2,0,0,0,0,""
"81-19-19-51",1,"Yes",0,0,,,7,2,6,7,35,7,5,7,1,25,0,1,2,3,0,0,0,0,""
"81-19-19-51",2,"Yes",4,0,5,7,0,0,,,0,7,5,7,3,3,1,0,2,0,0,0,0,0,""
"66-94-31-99",1,"Yes",0,0,,,6,0,6,4,30,0,0,,,0,0,1,2,0,3,0,0,0,""
"66-94-31-99",2,"Yes",0,0,,,6,0,6,4,25,0,0,,,0,0,1,2,0,3,0,0,0,""
"66-94-31-99",5,"Yes",0,0,,,6,0,6,4,1,0,0,,,0,0,1,2,0,3,0,0,0,""
"49-37-92-04",1,"Yes",0,0,,,6,4,4,7,10,7,5,7,.5,10,0,1,2,3,4,0,0,0,""
"49-37-92-04",2,"Yes",0,0,,,7,4,5,5,20,7,5,7,.5,40,0,3,2,0,1,0,0,0,""
"21-55-58-12",1,"Yes",5,1,6,9,5,1,6,9,28,5,5,7,0,10,0,1,3,0,2,0,0,0,""
"21-55-58-12",2,"Yes",5,1,6,7,5,1,6,6,2,5,5,7,0,5,0,1,2,0,3,0,0,0,""
"12-96-07-43",1,"Yes",0,0,,,5,1,6,8,36,0,0,,,0,0,1,2,3,0,0,0,0,""
"12-96-07-43",2,"Yes",0,0,,,5,1,6,8,10,0,0,,,0,0,1,2,0,0,0,0,0,""
"93-06-19-65",1,"Yes",5,0,6,5,5,0,6,5,17,5,5,7,1,10,0,2,3,0,1,0,0,0,""
"93-06-19-65",2,"Yes",5,0,6,5,5,0,6,5,20,5,5,7,1,3,0,1,0,0,2,0,0,0,""
"11-66-34-17",1,"Yes",0,0,,,3,3,7,10,30,0,0,,,0,1,2,0,0,0,0,0,0,""
"11-66-34-17",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"56-59-99-19",1,"Yes",0,0,,,5,1,6,8,20,0,0,,,0,0,1,2,0,0,0,0,0,""
"56-59-99-19",2,"Yes",0,0,,,5,1,6,8,19,0,0,,,0,0,1,2,0,0,0,0,0,""
"31-05-57-57",1,"Yes",0,0,,,0,0,,,60,7,5,7,1,60,0,1,0,0,0,0,0,0,""
"31-05-57-57",2,"Yes",0,0,,,0,0,,,45,7,5,7,2,45,0,1,0,0,0,0,0,0,""
"10-22-42-13",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"78-11-12-15",1,"Yes",0,0,,,5,1,6,7,40,0,0,,,0,0,1,0,0,0,0,0,0,""
"78-11-12-15",2,"Yes",0,0,,,5,1,6,6,4,0,0,,,0,0,1,2,0,0,0,0,0,""
"46-31-75-02",1,"Yes",5,0,6,7,5,0,6,7,15,0,0,,,0,0,1,0,0,2,0,0,0,""
"08-59-45-61",1,"Yes",0,0,,,5,1,6,8,20,0,0,,,0,0,1,2,0,0,0,0,0,""
"44-58-66-87",1,"Yes",0,0,,,7,5,5,10,9,0,0,,,0,0,1,3,2,0,0,0,0,""
"44-58-66-87",2,"Yes",0,0,,,7,4,5,9,9,0,0,,,2,0,1,2,3,0,0,0,0,""
"61-83-81-67",1,"Yes",0,0,,,0,0,,,19,7,5,7,1,20,4,1,2,3,0,0,0,0,""
"61-83-81-67",2,"Yes",7,5,6,8,5,3,6,8,25,7,5,7,1,25,0,1,2,3,0,0,0,0,""
"05-38-54-18",2,"Yes",6,1,7,6,0,0,,,10,7,5,7,1,5,2,1,0,0,0,0,0,0,""
"83-79-00-11",1,"Yes",6,5,6,8,6,5,6,8,15,7,5,7,1,4,4,1,2,3,0,0,0,0,""
