interview__key,r_livestock__id,lv01,lv02,lv03,lv04,lv_inkind_pay,lv05,lv06,lv07,lv08
"74-33-74-42","Chicken - Hens/Layers",30,43,0,0,0,0,0,0,
"62-89-56-95","Chicken - Cocks/Broilers",4,3,0,1,0,0,0,0,
"62-89-56-95","Chicken - Hens/Layers",6,8,0,2,0,0,2,0,
"22-97-51-26","Pigs - Boar/Sows/Piglets",1,8,0,0,0,0,0,0,
"22-97-51-26","Chicken - Hens/Layers",3,20,0,3,0,0,0,0,
"12-39-62-46","Ducks",20,13,0,0,0,0,7,0,
"15-16-01-28","Chicken - Hens/Layers",0,1,0,0,0,0,0,0,
"08-25-51-14","Chicken - Cocks/Broilers",0,3,0,0,0,0,1,3,
"32-65-79-67","Chicken - Cocks/Broilers",10,1,2,2,0,0,5,0,15000
"32-65-79-67","Chicken - Hens/Layers",16,11,0,0,0,0,5,0,
"32-65-79-67","Ducks",19,7,0,5,0,0,7,0,
"32-65-79-67","Dove /Pigeon",13,8,0,0,0,0,0,5,
"17-45-14-15","Chicken - Hens/Layers",20,11,1,2,0,0,15,0,10000
"18-93-14-98","Cows/Heifers",10,10,0,0,0,0,0,0,
"18-93-14-98","Chicken - Hens/Layers",15,5,0,8,0,0,3,0,
"34-96-75-45","Bulls/Oxen/Steers",0,2,0,0,0,0,0,0,
"34-96-75-45","Chicken - Hens/Layers",20,10,0,7,0,2,6,5,
"81-12-37-94","Chicken - Cocks/Broilers",4,1,0,0,0,0,3,0,
"81-12-37-94","Chicken - Hens/Layers",14,3,0,0,0,0,11,0,
"42-77-91-16","Chicken - Cocks/Broilers",24,8,0,3,0,0,10,3,
"42-77-91-16","Ducks",6,6,0,0,0,0,0,0,
"39-99-71-22","Chicken - Hens/Layers",15,7,0,4,0,0,8,0,
"66-80-39-89","Pigs - Boar/Sows/Piglets",2,2,0,0,0,0,0,0,
"66-80-39-89","Chicken - Cocks/Broilers",1,0,0,0,0,0,0,0,
"66-80-39-89","Chicken - Hens/Layers",4,4,0,0,0,0,0,0,
"65-65-92-08","Chicken - Cocks/Broilers",3,1,0,2,0,0,0,0,
"65-65-92-08","Chicken - Hens/Layers",9,6,0,0,0,0,2,0,
"28-72-09-15","Chicken - Cocks/Broilers",10,4,0,6,0,0,0,0,
"28-72-09-15","Chicken - Hens/Layers",25,15,0,10,0,0,0,0,
"93-50-38-85","Chicken - Cocks/Broilers",5,1,0,0,0,0,4,0,
"93-50-38-85","Chicken - Hens/Layers",13,2,0,0,0,0,11,0,
"54-94-37-06","Goats - He/She/Kids",10,8,0,2,0,0,0,0,
"54-94-37-06","Chicken - Cocks/Broilers",2,2,0,0,0,0,0,0,
"54-94-37-06","Chicken - Hens/Layers",2,5,0,0,0,0,0,0,
"29-78-34-46","Chicken - Cocks/Broilers",2,9,0,3,0,0,0,0,
"29-78-34-46","Chicken - Hens/Layers",12,20,0,0,0,0,0,1,
"80-80-63-46","Chicken - Hens/Layers",1,1,0,0,0,0,0,0,
"80-80-63-46","Ducks",2,2,0,0,0,0,0,0,
"39-18-34-69","Chicken - Cocks/Broilers",3,3,0,0,0,0,0,0,
"06-74-60-98","Chicken - Cocks/Broilers",1,1,0,0,0,0,0,0,
"06-74-60-98","Chicken - Hens/Layers",5,8,0,0,0,0,0,0,
"06-74-60-98","Ducks",5,5,0,0,0,0,0,0,
"96-59-50-58","Chicken - Cocks/Broilers",10,2,0,3,0,0,5,0,
"96-59-50-58","Chicken - Hens/Layers",19,6,3,1,0,0,9,0,8000
