interview__key,r_members__id,lbr3_1,lbr3_1_oth,emp_form,bus_yr,bus_dry,bus_rain,bus_days_wk,bus_hrs,bus_sales,bus_main_use__1,bus_main_use__2,bus_main_use__3,bus_main_use__4,bus_main_use__5,bus_main_use__6,bus_main_use__7,bus_main_use__96,bus_main_use__n888,bus_main_use_others,bus_input,bus_labor,bus_capital,bus_reg,bus_loc,bus_employe,tourism_motivate__1,tourism_motivate__2,tourism_motivate__3,tourism_motivate__4,tourism_motivate__5,tourism_motivate__6,tourism_motivate__7,tourism_motivate__8,tourism_motivate__96,tourism_motivate_oth,years_exp_agri,business_obstacle__1,business_obstacle__2,business_obstacle__3,business_obstacle__4,business_obstacle__5,business_obstacle__6,business_obstacle__7,business_obstacle__8,business_obstacle__9,business_obstacle__10,business_obstacle__11,business_obstacle__96,business_obstacle__n888,business_obstacle__n999,business_obs_oth,business_financing__1,business_financing__2,business_financing__3,business_financing__4,business_financing__5,business_financing__6,business_financing__7,business_financing__8,business_financing__9,business_financing__10,business_financing__11,business_financing__12,business_financing__96,business_financing__n888,business_financing__n999,business_financing_oth,business_finance__1,business_finance__2,business_finance__3,business_finance__4,business_finance__5,business_finance__6,business_finance__7,business_finance__8,business_finance__96,business_finance__n888,business_finance__n999,business_finance_oth,business_legal__1,business_legal__2,business_legal__3,business_legal__4,business_legal__5,business_legal__96,business_legal__n888,business_legal__n999,business_legal_oth,support_local_gov,support_local_kind__1,support_local_kind__2,support_local_kind__3,support_local_kind__4,support_local_kind__5,support_local_kind__6,support_local_kind__7,support_local_kind__8,support_local_kind__96,support_local_kind__n888,support_local_kind__n999,support_local_gov_oth,lbr3_2,lbr3_3,lbr3_4,lbr3_5,lbr3_5_1__1,lbr3_5_1__2,lbr3_5_1__3,lbr3_5_1__4,lbr3_5_1__5,lbr3_5_1__6,lbr3_5_1__7,lbr3_5_1__96,lbr3_5_1__n888,lbr3_5_1__n999,lbr3_5_1_oth,lbr3_6,lbr3_7,lbr3_8,lbr3_9,lbr3_9_1__1,lbr3_9_1__2,lbr3_9_1__3,lbr3_9_1__4,lbr3_9_1__5,lbr3_9_1__6,lbr3_9_1__7,lbr3_9_1__96,lbr3_9_1__n888,lbr3_9_1__n999,lbr3_9_1_oth,lbr3_10,lbr3_11,lbr3_12,lbr3_13,Ibr3_14__1,Ibr3_14__2,Ibr3_14__3,Ibr3_15,Ibr3_16,Ibr3_17,Ibr3_18,Ibr3_19,leave,sick_leave,lbr10,lbr10_1,job_search,job_search_oth,lbr09,emp_years,lbr11
"45-92-75-89",2,"Retail trade","","Self-employed/own business",120,3,9,6,10,60000,0,1,2,3,0,0,0,0,0,"",45000,0,0,"Yes","Town in region",0,"Yes","Yes","No","Yes","Yes","No","No","No","No",,"10","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","","Yes",,,"No","No","No","No","No","No","No","No","No","No","No","No",,"No","Yes","No","Yes","No","No","No","No","No","No","No",,"No","No","No","Yes","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",10,"Satisfied"
"64-51-39-39",1,"Other public sector","Water Sector","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Naruwasco","Town or city in another district/region","Permanent",45000,0,1,2,3,4,5,0,0,0,0,"",5,8,,,,,,,,,,,,,"",,,,,"No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Long term permanent contract","","Farmer or producer organizations or cooperatives","","Yes",30,"Very satisfied"
"64-51-39-39",2,"Education (teacher etc)","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","TSC","In other rural area within or outside this district","Permanent",26000,0,1,2,3,0,0,0,0,0,0,"",5,7,,,,,,,,,,,,,"",,,,,"No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Long term permanent contract","","Public employment/recruitment agency","","Yes",25,"Very satisfied"
"95-09-61-15",1,"Transport","","Self-employed/own business",24,3,9,7,5,12000,0,1,2,3,0,4,0,0,0,"",1500,0,1500,"No","Village in region",0,"No","Yes","No","Yes","No","No","No","No","No",,"5","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No",,"No","No","No","No","No","No","No","Yes","No","No","No",,"No","No","No","No","No","Yes","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","Yes",5,"Satisfied"
"86-63-74-80",1,"Others, specify","Charcoal Burning And Selling","Self-employed/own business",120,3,4,2,5,4000,0,1,2,3,0,0,0,0,0,"",0,0,0,"No","Village in region",0,"No","No","No","Yes","Yes","No","No","No","No",,"10","No","Yes","No","No","Yes","No","No","No","Yes","No","No","No","No","No","",,"Yes","No","No","No",,"No","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","Yes","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",10,"Satisfied"
"07-50-91-84",1,"Others, specify","Charcoal Burning","Self-employed/own business",5,1,7,2,5,24000,0,1,0,2,0,0,0,0,0,"",0,3000,0,"No","Village in region",1,"No","No","No","Yes","No","No","No","No","No",,"5","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","price fluctuations of charcoal at certain seasons",,,,,,,,,,,,,,,,,"No","No","No","Yes","No","No","No","No","No","No","No",,"No","No","No","No","No","Yes","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",5,"dissatisfied"
"02-59-28-55",7,"Small-scale farm","","Self-employed/own business",20,3,9,7,6,15000,0,1,0,0,0,0,0,0,0,"",0,0,0,"No","Village in region",0,"Yes","No","No","Yes","No","No","No","No","No",,"15","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","Prolonged Drought",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","Yes","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",15,"Satisfied"
"91-57-08-43",2,"Small-scale farm","","Self-employed/own business",60,3,9,6,8,8000,1,2,3,0,0,0,0,0,0,"",2000,0,0,"No","Village in region",0,"Yes","No","No","No","No","No","No","No","No",,"5","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",5,"Satisfied"
"63-99-85-70",1,"Others, specify","Charcoal Burning","Self-employed/own business",12,3,9,7,6,1800,0,1,0,0,0,0,0,0,0,"",0,0,0,"No","Village in region",0,"No","No","No","No","No","No","No","No","Yes",,"1","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","labour intensive",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No","No",,"No","No","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",1,"Neither"
"65-43-78-90",1,"Others, specify","Casual Labour And Charcoal Burning","Self-employed/own business",60,2,5,2,5,4000,0,2,1,3,0,0,0,0,0,"",0,1000,0,"No","Village in region",1,"No","No","No","Yes","Yes","No","No","No","No",,"5","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",5,"Satisfied"
"68-60-50-68",1,"Others, specify","School Matron","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Komolion primary school","In this village","Seasonal",,,,,,,,,,,,"",,,"Per quarter",12000,0,1,2,0,0,0,0,0,0,0,"",7,2,7,12,"No","Yes","No","Yes","No","No","No","Yes","No","Yes","No contract (informal)","","From neighbors or friends","","No",15,"dissatisfied"
"46-89-69-47",1,"Transport","","Self-employed/own business",9,3,5,7,3,30000,0,1,0,2,3,0,0,4,0,"Livwatock keeping",12000,0,2000,"No","Village in region",0,"No","No","No","Yes","No","Yes","No","No","No",,"1","No","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","","No","Yes","No","No",,"No","No","No","No","No","No","No","No","No","No",,"No","No","No","No","No","No","No","Yes","No","No","No",,"No","No","No","Yes","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",1,"Satisfied"
"25-02-52-66",3,"Others, specify","Building And Construction","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","neighbouring construction jobs","In this village","Seasonal",,,,,,,,,,,,"",,,"Per day",500,0,1,0,0,0,0,0,0,0,0,"",9,3,6,8,"No","No","No","No","No","No","No","No","No","No","Daily wage labourer","","From neighbors or friends","","No",2,"Neither"
"25-02-52-66",4,"Food industry","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","hotel in town","Town or city in another district/region","Seasonal",,,,,,,,,,,,"",,,"Per month",6000,0,0,0,0,0,2,0,1,0,0,"clothing",9,3,6,8,"No","Yes","No","No","No","No","No","No","No","No","Daily wage labourer","","From neighbors or friends","","No",2,"Satisfied"
"25-02-52-66",6,"Others, specify","Selling Firewood","Self-employed/own business",6,3,3,4,6,1200,0,1,0,0,0,0,0,2,0,"clothing",0,0,0,"No","Village in region",0,"No","No","No","Yes","Yes","No","No","No","No",,"0","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No","No",,"Yes","Yes","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",.5,"dissatisfied"
"99-17-74-11",1,"Domestic/household helper","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","mama daicy casual shop","In this village","Seasonal",,,,,,,,,,,,"",,,"Per day",200,0,1,0,0,0,0,0,0,0,0,"",9,2,7,8,"No","No","No","No","No","No","No","No","No","No","Daily wage labourer","","From neighbors or friends","","No",12,"Very dissatisfied"
"46-53-61-02",1,"Education (teacher etc)","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Komolion Primary school","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",7000,0,1,0,0,0,0,0,0,0,0,"",7,2,5,8,"No","Yes","No","Yes","No","Yes","No","Yes","No","No","Volunteering","","Public employment/recruitment agency","","Yes",4,"dissatisfied"
"10-77-75-51",1,"Others, specify","Casual Labour","Self-employed/own business",120,2,5,5,5,6000,0,1,2,3,0,0,0,0,0,"",0,0,0,"No","Village in region",1,"No","No","No","Yes","No","No","No","No","No",,"15","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","poor wage rate and lack of consistency in job availability",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","Yes","Yes","Yes","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",15,"Neither"
"21-95-76-65",1,"Education (teacher etc)","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","komolion primary school","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",5000,0,1,2,0,0,0,0,0,0,0,"",9,3,5,9,"No","Yes","No","No","No","Yes","No","No","No","Yes","Volunteering","","From neighbors or friends","","Yes",2,"Neither"
"00-11-52-27",1,"Small-scale farm","","Self-employed/own business",360,3,9,3,4,3000,0,1,0,0,0,0,0,0,0,"",0,0,0,"No","Other, Specify",1,"No","Yes","No","No","No","No","No","No","No",,"30","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",30,"Satisfied"
"87-56-56-81",1,"Others, specify","Charcoal Burning","Self-employed/own business",180,3,9,4,8,3200,0,1,0,2,0,0,0,0,0,"",0,0,0,"No","Village in region",0,"No","No","No","Yes","Yes","No","No","No","No",,"15","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No","No",,"Yes","Yes","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",15,"dissatisfied"
"87-56-56-81",3,"Retail trade","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","a small kiosk in marigat town","Town or city within this district/region","Seasonal",,,,,,,,,,,,"",,,"Per month",4500,0,3,1,0,0,2,0,0,0,0,"",1,3,6,8,"No","Yes","No","No","No","No","No","No","No","No","No contract (informal)","","From neighbors or friends","","No",.5,"Satisfied"
"81-79-89-86",1,"Others, specify","Herbalist","Self-employed/own business",36,3,9,6,5,12000,0,1,2,3,0,0,0,0,0,"",1000,0,0,"No","Town in region",0,"No","No","No","No","No","No","No","Yes","No",,"3","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","no obstacle",,,,,,,,,,,,,,,,,"No","No","No","Yes","No","No","No","No","No","No","No",,"No","No","No","No","No","Yes","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",3,"Very satisfied"
"10-18-23-80",1,"Other public sector","Public Administration","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","NGAO","In other rural area within or outside this district","Permanent",30000,0,1,2,0,0,0,0,0,0,0,"",5,8,,,,,,,,,,,,,"",,,,,"No","No","No","No","No","Yes","Yes","No","Yes","Yes","Long term permanent contract","","Public employment/recruitment agency","","Yes",30,"Satisfied"
"31-09-36-85",1,"Retail trade","","Self-employed/own business",10,3,9,5,6,30000,0,1,2,3,0,0,0,0,0,"",18000,3000,0,"No","Village in region",1,"No","No","Yes","No","No","No","No","No","No",,"10","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","Yes","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",10,"Satisfied"
"72-18-38-35",1,"Small-scale farm","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Komolion Fish Farmers","In this village","Seasonal",,,,,,,,,,,,"",,,"Per day",400,0,1,0,0,0,0,0,0,0,0,"",4,3,4,8,"No","No","No","Yes","No","No","No","No","No","No","Daily wage labourer","","From neighbors or friends","","No",10,"dissatisfied"
"72-18-38-35",2,"Domestic/household helper","","Self-employed/own business",5,0,5,6,3,500,0,1,0,0,0,0,0,0,0,"",300,0,0,"No","Village in region",0,"No","No","No","Yes","No","Yes","No","No","No",,"2","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","Yes","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",2,"dissatisfied"
"83-34-07-73",1,"Small-scale farm","","Self-employed/own business",36,3,9,7,8,10000,0,1,0,0,0,0,0,0,0,"",2000,0,0,"No","Village in region",0,"Yes","No","No","No","No","No","No","No","No",,"3","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","","Yes","No","No","No",,"No","No","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",3,"dissatisfied"
"64-46-73-61",1,"Small-scale farm","","Self-employed/own business",15,3,6,2,8,5000,0,1,0,0,0,0,0,0,0,"",0,0,0,"No","Village in region",0,"No","No","No","No","No","No","No","No","Yes",,"15","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",15,"Neither"
"13-37-47-48",1,"Others, specify","Water Industry","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Village agreed/Water committee","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",5000,0,1,0,2,0,0,0,0,0,0,"",9,3,7,2,"No","No","No","Yes","No","No","No","No","No","No","No contract (informal)","","Farmer or producer organizations or cooperatives","","Yes",4,"Very satisfied"
"22-02-49-30",2,"Hospitality (e.g., Accommodation &amp; Lodging )","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Kamco hotel","Town or city within this district/region","Seasonal",,,,,,,,,,,,"",,,"Per month",10000,0,1,0,2,0,0,0,0,0,0,"",9,3,6,8,"Yes","No","Yes","No","No","No","No","No","No","No","Part-time contract","","From family and relatives","","No",1,"Neither"
"04-02-73-28",1,"Others, specify","Charcoal Burning","Self-employed/own business",24,2,4,2,5,4000,0,1,2,3,4,0,0,0,0,"",1500,0,1000,"No","Village in region",1,"No","No","No","Yes","No","No","No","No","No",,"3","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","No","Yes","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",5,"Neither"
"72-72-49-77",2,"Food industry","","Self-employed/own business",2,0,2,6,10,12000,0,1,0,0,0,0,0,0,0,"",1500,0,0,"No","village outside region",0,"No","No","No","Yes","Yes","No","No","No","No",,"1","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",.2,"dissatisfied"
"61-58-42-30",1,"Education (teacher etc)","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Kaptuya Primary school","In this village","Permanent",30000,3,2,1,4,0,0,0,0,0,0,"",5,8,,,,,,,,,,,,,"",,,,,"No","Yes","No","Yes","No","Yes","Yes","No","Yes","Yes","Long term permanent contract","","Public employment/recruitment agency","","Yes",20,"Satisfied"
"61-58-42-30",1,"Retail trade","","Self-employed/own business",36,3,4,7,3,30000,1,2,3,4,0,0,0,0,0,"",20000,0,0,"No","Village in region",0,"Yes","No","No","No","Yes","No","No","No","No",,"3","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No","No","Yes","No","No","No",,"No","No","Yes","Yes","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",3,"Satisfied"
"46-76-02-18",1,"Small-scale farm","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","John","Town or city in another district/region","Seasonal",,,,,,,,,,,,"",,,"Per month",5000,0,1,2,3,0,0,0,0,0,0,"",4,3,7,9,"Yes","Yes","No","Yes","No","No","No","No","No","Yes","Long term permanent contract","","From family and relatives","","No",2,"Satisfied"
"35-77-55-36",1,"Others, specify","Casual Labour","Self-employed/own business",180,2,5,5,6,15000,0,1,2,3,0,0,0,0,0,"",0,0,0,"No","Town outside region",1,"No","No","No","Yes","No","No","No","No","No",,"15","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","Yes","Yes","Yes","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","Yes",15,"Satisfied"
"35-77-55-36",2,"Others, specify","Charcoal Burning And Casual Labour","Self-employed/own business",36,2,5,3,4,2000,0,1,2,3,0,0,0,0,0,"",0,0,0,"No","Village in region",1,"No","No","No","Yes","No","No","No","No","No",,"20","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No","No",,"No","No","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",20,"Satisfied"
"60-19-93-23",1,"Small-scale farm","","Self-employed/own business",12,3,9,7,14,9000,0,1,2,0,0,0,0,0,0,"",15000,0,0,"No","Village in region",0,"Yes","No","No","No","No","No","No","No","No",,"3","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","","Yes",,,"No","No","No","No","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",3,"Satisfied"
"88-09-79-89",1,"Retail trade","","Self-employed/own business",24,3,4,7,10,40000,4,2,1,3,0,0,0,0,0,"",20000,0,0,"No","Village in region",0,"No","No","No","No","Yes","No","No","No","No",,"5","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","Yes","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",3,"Satisfied"
"17-30-57-13",1,"Others, specify","Charcoal Burning","Self-employed/own business",12,3,9,7,3,1000,0,1,0,0,0,0,0,0,0,"",0,0,0,"No","Village in region",0,"No","No","Yes","No","No","No","No","No","No",,"20","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",20,"Very dissatisfied"
"13-61-09-88",2,"Others, specify","Casual Labourer","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","unspecified","In this village","Seasonal",,,,,,,,,,,,"",,,"Per day",500,0,1,0,2,0,0,0,0,0,0,"",9,3,6,8,"No","No","No","No","Yes","No","No","Yes","No","No","Daily wage labourer","","From neighbors or friends","","No",2,"dissatisfied"
"53-01-20-30",1,"Education (teacher etc)","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","county government","In this village","Permanent",12000,0,1,2,0,0,0,0,0,0,0,"",5,5,,,,,,,,,,,,,"",,,,,"No","No","No","No","No","Yes","Yes","No","Yes","Yes","Part-time contract","","Public employment/recruitment agency","","Yes",10,"Satisfied"
"13-52-61-75",2,"Retail trade","","Self-employed/own business",37,3,9,6,8,30000,0,1,2,0,0,0,0,0,0,"",20000,0,0,"No","Village in region",0,"Yes","No","No","No","No","No","No","No","No",,"10","No","Yes","No","Yes","No","No","No","No","Yes","No","No","No","No","No","","Yes",,,"No","No","No","No","No","No","No","No","No","No","No","No",,"No","No","No","No","No","No","No","No","Yes","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",3,"Satisfied"
"64-05-06-14",2,"Small-scale farm","","Self-employed/own business",36,3,9,3,4,10000,2,1,0,0,0,0,0,0,0,"",0,0,0,"No","Village in region",0,"No","No","Yes","No","No","No","No","No","No",,"3","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","Yes",.5,"Neither"
