interview__key,s9_respondent,food_security__1,food_security__2,food_security__3,food_security__4,food_security__5,food_security__6,food_security__7,food_security__8,food_sufficent,food_sufficent2,food_sufficent3,food_sufficent4__1,food_sufficent4__2,food_sufficent4__3,food_sufficent4__4,food_sufficent4__5,food_sufficent4__6,food_sufficent4__7,food_sufficent4__8,food_sufficent4__9,food_sufficent4__10,food_sufficent4__11,food_sufficent4__12
"14-03-04-43",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",0,0,12,1,2,3,4,5,6,7,8,10,9,11,12
"27-47-38-04",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"43-92-12-14",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"05-86-89-30",2,"No","No","Yes","Yes","Yes","Yes","Yes","No",0,10,6,1,2,3,5,6,4,0,0,0,0,0,0
"84-33-11-24",2,"Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",0,0,12,6,7,8,9,10,11,12,1,2,3,4,5
"79-96-52-99",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,5,4,1,2,3,4,0,0,0,0,0,0,0,0
"27-91-30-19",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"49-11-32-04",1,"No","No","Yes","No","Yes","No","Yes","No",0,2,5,1,2,3,4,5,0,0,0,0,0,0,0
"88-01-30-83",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"53-42-52-41",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"18-88-95-82",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,5,5,1,2,3,4,0,0,5,0,0,0,0,0
"44-20-34-87",2,"Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",0,0,12,6,7,8,9,10,11,12,1,2,3,4,5
"62-58-98-18",1,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"10-26-36-54",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,8,8,1,2,3,0,4,5,6,0,0,0,7,8
"97-96-81-02",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"29-40-66-47",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,6,8,7,6,3,0,0,2,1,0,0,8,5,4
"18-40-35-80",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"79-71-02-69",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",0,4,8,1,2,3,4,5,6,7,8,0,0,0,0
"25-22-65-60",3,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"89-59-08-73",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"91-40-38-85",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,6,7,8,9,10,11,12,1,2,3,4,5
"17-33-53-75",2,"Yes","No","Yes","Yes","Yes","No","Yes","No",0,0,12,1,2,3,4,5,6,7,8,9,10,12,11
"48-20-09-62",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,2,7,1,2,3,0,0,0,0,0,4,5,6,7
"29-88-28-45",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,2,10,1,2,3,4,5,6,0,0,7,8,9,10
"92-61-60-00",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"98-05-61-12",2,"Yes","Yes","Yes","Yes","No","No","No","No",3,3,9,3,5,4,6,7,8,9,0,0,0,2,1
"49-80-41-29",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,2,10,1,2,3,0,0,4,5,6,7,8,9,10
"56-67-61-31",1,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"93-39-60-64",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,6,7,8,9,10,11,12,1,2,3,4,5
"75-50-72-64",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,4,6,1,2,3,0,0,0,0,0,0,4,5,6
"13-68-33-58",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"67-51-21-12",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",5,5,7,0,0,1,2,3,4,5,6,7,0,0,0
"92-63-14-10",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,8,1,1,0,0,0,0,0,0,0,0,0,0,0
"23-95-53-31",2,"Yes","Yes","Yes","Yes","Yes","No","Yes","No",0,0,12,1,2,4,3,5,6,7,10,9,8,11,12
"76-83-42-25",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,6,5,0,0,1,2,3,4,5,0,0,0,0,0
"34-04-41-33",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,5,4,1,2,3,0,0,0,0,0,0,0,4,0
"65-40-10-81",2,"No","No","No","No","No","No","No","No",4,12,0,,,,,,,,,,,,
"32-27-90-36",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,8,5,1,2,3,0,0,4,5,0,0,0,0,0
"34-35-99-68",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,10,6,3,4,5,0,0,2,1,0,0,0,0,6
"96-83-30-59",2,"No","No","No","No","No","Yes","Yes","Yes",6,6,6,1,2,3,4,5,6,0,0,0,0,0,0
"08-93-39-25",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"70-80-52-20",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,1,11,1,2,3,4,5,6,0,7,8,9,10,11
"98-33-69-97",2,"Yes","Yes","Yes","No","No","No","Yes","No",3,5,4,1,2,3,0,0,0,0,0,0,4,0,0
"72-65-40-82",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",5,6,1,1,0,0,0,0,0,0,0,0,0,0,0
"28-81-45-53",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,9,5,3,4,5,0,0,2,1,0,0,0,0,0
"06-80-46-73",4,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,8,6,0,0,0,1,2,3,4,0,0,5,6,0
"09-02-42-42",2,"Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",0,0,12,6,7,8,9,10,11,12,1,2,3,4,5
"16-61-64-98",1,"No","No","No","No","No","No","No","No",0,0,12,1,2,3,5,4,6,7,8,9,10,11,12
"29-61-04-95",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,3,9,1,2,3,4,5,6,0,0,0,9,8,7
"39-38-75-31",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"49-39-29-75",2,"No","No","No","No","No","No","No","No",3,3,9,1,2,3,9,4,5,6,0,0,0,8,7
"30-17-77-88",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,2,9,1,2,3,0,0,0,4,5,6,7,8,9
"29-08-77-29",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",4,4,8,7,8,0,0,0,0,1,2,3,4,5,6
"69-05-41-80",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,4,2,1,2,0,0,0,0,0,0,0,0,0,0
"21-49-13-73",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,2,8,1,2,3,0,0,0,0,4,5,6,7,8
"75-38-27-75",10,"Yes","No","Yes","No","Yes","No","No","No",0,9,3,1,2,3,0,0,0,0,0,0,0,0,0
"14-85-47-22",1,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes",1,3,8,7,5,6,1,2,3,8,0,0,0,0,4
"53-81-07-04",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,2,10,1,2,4,3,5,6,7,0,0,8,9,10
"65-80-02-03",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"69-30-60-03",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",5,4,8,2,5,3,4,6,7,8,0,0,0,0,1
"21-15-99-40",2,"Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",0,0,12,6,7,8,9,10,11,12,1,2,3,4,5
"44-56-27-24",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",5,8,4,0,1,2,4,3,0,0,0,0,0,0,0
"75-37-22-90",3,"No","No","No","No","No","No","No","No",3,12,0,,,,,,,,,,,,
"67-01-06-94",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,6,7,8,9,10,11,12,1,2,3,4,5
"04-57-01-84",2,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"53-87-70-93",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"89-42-22-50",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,6,6,0,0,0,1,2,3,4,5,6,0,0,0
"41-64-40-11",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,6,6,1,2,4,3,5,6,0,0,0,0,0,0
"89-49-22-36",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,6,7,8,9,10,11,12,1,2,3,4,5
"20-63-38-57",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,1,10,1,2,3,4,0,0,5,6,7,8,9,10
"84-72-64-66",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,2,10,1,2,3,4,5,6,0,0,7,8,9,10
"63-42-88-22",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,6,7,8,9,10,11,12,1,2,3,4,5
"22-88-22-30",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,6,5,7,8,9,10,11,12
"27-50-41-80",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"87-50-20-38",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,6,3,1,2,3,0,0,0,0,0,0,0,0,0
"78-63-95-63",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,2,9,1,2,3,0,0,0,4,5,6,7,9,8
"21-75-94-85",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,6,6,0,1,2,3,4,5,6,0,0,0,0,0
"20-46-30-59",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,3,9,1,2,3,4,5,6,7,0,0,0,8,9
"12-17-56-74",3,"Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",0,0,12,6,7,8,9,10,11,12,1,2,3,4,5
"80-41-60-05",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,7,2,1,0,2,0,0,0,0,0,0,0,0,0
"50-77-28-73",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",4,8,4,0,0,1,3,2,0,4,0,0,0,0,0
"42-38-30-13",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",5,7,5,0,0,0,1,2,3,4,5,0,0,0,0
"05-33-62-23",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,5,7,1,2,3,4,5,7,6,0,0,0,0,0
"17-87-80-73",2,"Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",0,0,12,6,7,8,9,10,11,12,1,2,3,4,5
"73-58-06-14",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,12,0,,,,,,,,,,,,
"22-13-82-99",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"49-72-13-69",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",4,4,8,1,2,3,4,5,6,7,0,0,0,0,8
"72-23-50-93",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,6,6,1,2,3,5,4,6,0,0,0,0,0,0
"24-20-09-18",2,"Yes","Yes","Yes","Yes","Yes","No","No","No",4,4,8,0,0,0,1,2,3,4,0,8,7,6,5
"02-65-40-62",3,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,2,9,1,2,3,0,0,0,4,5,6,7,8,9
"65-04-66-76",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,7,8,9,10,11,12,1,2,3,4,5,6
"87-33-92-13",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,2,9,1,2,3,0,0,0,4,5,6,7,8,9
"61-75-70-64",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",0,6,6,1,2,3,4,5,6,0,0,0,0,0,0
"23-31-62-51",2,"No","No","No","No","No","No","No","No",3,12,0,,,,,,,,,,,,
"95-05-18-77",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"87-43-52-74",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,3,9,1,2,3,4,5,6,7,0,0,0,8,9
"61-21-03-67",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",2,4,8,1,2,3,4,5,6,7,8,0,0,0,0
"72-29-78-52",2,"Yes","Yes","Yes","No","Yes","No","Yes","No",0,10,5,1,2,3,0,0,4,5,0,0,0,0,0
"11-76-72-18",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",4,6,2,1,2,0,0,0,0,0,0,0,0,0,0
"97-14-88-73",2,"Yes","Yes","Yes","Yes","Yes","No","Yes","No",12,12,0,,,,,,,,,,,,
"68-19-50-42",2,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"95-00-37-38",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,8,8,6,7,8,0,3,2,1,0,0,0,4,5
"94-73-96-31",6,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,8,3,1,2,0,0,0,0,3,0,0,0,0,0
"40-23-79-37",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",4,6,2,1,2,0,0,0,0,0,0,0,0,0,0
"49-36-92-60",4,"Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",0,0,12,6,7,8,9,10,11,12,1,2,3,4,5
"21-46-54-95",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,8,4,1,2,3,4,0,0,0,0,0,0,0,0
"65-71-98-91",3,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,3,7,1,2,3,0,0,0,0,0,4,5,6,7
"58-91-32-30",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,1,9,1,2,3,4,5,6,0,0,0,7,8,9
"18-10-16-95",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,7,8,9,10,11,12,1,2,3,4,5,6
"20-74-87-97",1,"Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",0,0,12,6,7,8,9,10,11,12,1,2,3,4,5
"42-18-27-84",2,"Yes","Yes","Yes","No","Yes","No","No","Yes",0,0,12,6,7,8,9,10,11,12,1,2,3,4,5
"65-19-88-53",6,"Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",0,0,12,6,7,8,9,10,11,12,1,2,3,4,5
"56-92-07-98",1,"No","No","No","No","No","No","No","No",0,12,3,1,2,3,0,0,0,0,0,0,0,0,0
"74-74-25-12",2,"Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",0,0,12,6,7,8,9,10,11,12,1,2,3,4,5
"83-96-24-75",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,4,7,1,2,3,0,0,0,0,0,4,5,6,7
"56-67-49-17",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",5,5,2,1,2,0,0,0,0,0,0,0,0,0,0
"16-50-24-00",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,6,7,8,9,10,12,11,1,2,3,4,5
"73-07-75-47",2,"No","No","No","No","No","No","No","No",0,12,2,1,2,0,0,0,0,0,0,0,0,0,0
"26-48-16-48",2,"Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",0,0,12,6,7,8,9,10,11,12,1,2,3,4,5
"72-76-08-58",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,2,9,7,8,9,0,0,0,1,2,3,4,5,6
"51-88-01-88",2,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"94-25-97-12",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,6,3,1,2,3,0,0,0,0,0,0,0,0,0
"06-34-31-56",2,"No","No","No","No","No","No","No","No",0,12,2,1,2,0,0,0,0,0,0,0,0,0,0
"85-35-12-09",2,"Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",0,0,12,6,7,8,9,10,11,12,1,2,3,4,5
