interview__key,r_members__id,lbr13,Ibr13_1,Ibr13_2,Ibr13_3,Ibr13_4,Ibr13_5,Ibr13_6,Ibr13_8,Ibr13_9,years_exp_crp,Ibr13_10,Ibr13_11,Ibr13_12,Ibr13_13,years_exp_liv,onfarm_main_use__1,onfarm_main_use__2,onfarm_main_use__3,onfarm_main_use__4,onfarm_main_use__5,onfarm_main_use__6,onfarm_main_use__7,onfarm_main_use__96,onfarm_main_use_oth
"54-18-77-83",1,"Yes",0,0,,,4,1,3,4,10,8,3,7,8,0,0,1,0,2,0,0,0,0,""
"54-18-77-83",2,"Yes",0,0,,,5,1,5,5,20,8,3,7,3,20,0,1,0,2,0,0,0,0,""
"54-18-77-83",3,"Yes",0,0,,,2,1,5,5,2,8,3,4,12,2,0,1,0,2,0,0,0,0,""
"54-86-93-60",1,"Yes",0,0,,,0,0,,,30,9,3,7,1,30,0,1,0,2,0,0,0,0,""
"33-07-96-51",1,"Yes",0,0,,,0,0,,,5,5,3,2,1,20,0,1,0,2,4,3,0,0,""
"33-07-96-51",2,"Yes",0,0,,,5,1,4,6,5,5,3,5,1,5,0,1,2,3,0,0,0,0,""
"33-07-96-51",3,"Yes",0,0,,,3,1,3,3,5,9,3,2,1,5,0,1,2,3,0,0,0,0,""
"10-60-87-78",1,"Yes",0,0,,,4,0,2,5,30,9,3,7,5,30,0,2,1,0,0,0,0,0,""
"10-60-87-78",2,"Yes",4,0,2,5,0,0,,,30,9,3,7,5,30,0,1,2,0,0,0,0,0,""
"60-37-22-12",1,"Yes",0,0,,,0,0,,,15,9,3,2,1,20,0,1,2,0,0,0,0,0,""
"60-37-22-12",2,"Yes",0,0,,,0,0,,,16,9,3,7,4,15,0,1,2,0,0,0,0,0,""
"65-07-81-76",1,"Yes",0,0,,,1,1,1,1,9,9,3,7,6,20,0,1,0,0,0,0,0,0,""
"94-01-94-60",1,"Yes",0,0,,,4,0,7,4,5,9,3,5,2,5,0,1,2,0,0,0,0,0,""
"26-94-35-48",1,"Yes",0,0,,,3,0,7,3,20,4,3,7,1,50,0,1,0,2,0,0,0,0,""
"26-94-35-48",2,"Yes",0,0,,,4,0,7,4,5,4,3,7,2,8,0,1,0,2,0,0,0,0,""
"26-94-35-48",3,"Yes",0,0,,,4,0,7,2,2,4,3,7,1,2,0,1,0,0,0,0,0,0,""
"34-70-02-31",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"34-70-02-31",2,"Yes",0,0,,,4,0,4,5,15,0,0,,,0,0,1,0,0,0,0,0,0,""
"34-70-02-31",3,"Yes",0,0,,,2,0,2,6,2,0,0,,,0,0,1,0,0,0,0,0,0,""
"34-70-02-31",4,"Yes",0,0,,,2,0,1,5,3,0,0,,,0,0,1,0,0,0,0,0,0,""
"04-31-65-65",1,"Yes",0,0,,,0,0,,,0,9,3,5,5,5,0,1,0,2,0,0,0,0,""
"04-31-65-65",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"95-85-00-75",1,"Yes",0,0,,,6,1,4,3,20,9,3,7,3,25,0,1,0,0,0,0,0,0,""
"41-04-08-56",1,"Yes",0,0,,,5,1,3,2,20,9,3,7,4,24,0,1,0,0,0,0,0,0,""
"36-17-00-87",1,"Yes",0,0,,,1,1,1,1,0,9,3,7,6,30,0,1,0,0,0,0,0,0,""
"05-33-40-10",1,"Yes",0,0,,,4,0,5,4,20,9,3,7,6,4,0,1,2,0,0,0,0,0,""
"05-33-40-10",2,"Yes",0,0,,,4,0,5,3,20,9,3,5,4,4,0,1,2,0,0,0,0,0,""
"27-67-11-74",1,"Yes",0,0,,,0,0,,,15,9,3,7,5,15,0,1,2,6,5,3,4,0,""
"42-16-66-43",1,"Yes",0,0,,,4,0,2,2,10,4,3,2,4,20,0,1,0,2,0,0,0,0,""
"42-16-66-43",2,"Yes",0,0,,,4,0,7,4,10,4,3,7,2,15,0,1,0,2,0,0,0,0,""
"07-13-95-29",1,"Yes",4,2,3,4,4,2,2,4,6,2,1,1,6,6,0,2,1,3,0,0,0,0,""
"07-13-95-29",2,"Yes",3,2,2,3,2,2,2,3,6,5,2,4,4,6,0,3,1,2,0,0,0,0,""
"96-93-55-42",1,"Yes",0,0,,,6,0,5,6,30,0,0,,,30,0,1,0,0,0,0,0,0,""
"96-93-55-42",2,"Yes",0,0,,,6,0,1,4,0,0,0,,,0,0,1,0,0,0,0,0,2,"parents decide on how money should be spent"
"35-46-21-62",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"35-46-21-62",2,"Yes",0,0,,,0,0,,,5,9,3,7,2,5,0,1,2,0,0,0,0,3,"clothing"
"40-51-79-00",1,"Yes",0,0,,,4,0,3,3,50,9,3,7,8,50,0,1,0,2,0,0,3,0,""
"80-05-91-55",1,"Yes",0,0,,,5,1,7,4,23,9,3,7,5,15,0,1,2,0,0,0,0,0,""
"59-22-24-47",1,"Yes",0,0,,,0,0,,,0,9,3,7,2,10,0,1,0,2,3,0,0,0,""
"78-46-05-26",6,"Yes",0,0,,,6,1,5,5,20,8,3,7,6,20,0,1,3,2,0,0,0,0,""
"01-54-87-19",1,"Yes",0,0,,,0,0,,,15,9,3,5,3,30,0,1,2,3,4,0,0,0,""
"01-54-87-19",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"01-54-87-19",3,"Yes",0,0,,,0,0,,,5,5,1,3,1,5,0,1,0,2,0,0,0,0,""
"64-06-48-62",1,"Yes",0,0,,,0,0,,,0,9,3,7,8,10,0,1,0,0,0,0,0,0,""
"64-06-48-62",5,"Yes",0,0,,,0,0,,,0,9,3,7,8,5,0,1,0,0,0,0,0,0,""
"21-65-85-03",1,"Yes",0,0,,,3,0,3,5,30,9,3,7,3,7,0,1,2,0,0,0,0,0,""
"03-81-70-83",1,"Yes",4,0,3,6,3,0,2,5,20,0,0,,,0,0,2,1,3,4,0,0,0,""
"03-81-70-83",2,"Yes",4,0,3,8,3,0,2,6,20,0,0,,,0,0,2,1,3,4,0,0,0,""
"03-81-70-83",4,"Yes",4,0,4,8,3,0,2,5,4,0,0,,,0,0,2,1,3,4,0,0,0,""
"22-43-82-01",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"40-89-32-79",1,"Yes",0,0,,,0,0,,,40,9,3,7,8,50,0,1,2,3,0,0,0,0,""
"94-65-34-20",1,"Yes",0,0,,,4,0,7,5,25,4,3,5,1,30,0,1,2,3,0,0,0,0,""
"94-65-34-20",2,"Yes",0,0,,,4,0,7,4,20,4,3,6,1,25,0,1,2,3,0,0,0,0,""
"94-65-34-20",3,"Yes",0,0,,,3,0,2,3,5,4,3,7,1,5,0,1,2,3,0,0,0,0,""
"94-65-34-20",4,"Yes",0,0,,,4,0,6,2,3,4,3,7,1,3,0,1,2,3,0,0,0,0,""
"94-65-34-20",5,"Yes",0,0,,,4,0,5,2,1,4,3,7,1,1,0,1,2,3,0,0,0,0,""
"17-73-42-21",2,"Yes",0,0,,,2,0,7,4,10,2,2,7,1,12,0,2,1,3,0,0,0,0,""
"17-73-42-21",3,"Yes",0,0,,,2,0,7,2,5,2,2,7,1,5,0,2,1,3,0,0,0,0,""
"86-29-59-93",1,"Yes",0,0,,,0,0,,,0,9,3,7,8,20,0,1,0,0,0,0,0,0,""
"88-87-27-22",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"88-87-27-22",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"17-95-26-62",1,"Yes",0,0,,,0,0,,,0,9,3,5,5,20,0,2,1,0,0,0,0,0,""
"86-23-74-18",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"86-23-74-18",2,"Yes",0,0,,,0,0,,,15,9,3,7,10,25,0,1,2,3,0,0,0,0,""
"69-47-17-72",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"77-46-09-31",1,"Yes",0,0,,,0,0,,,20,9,3,7,4,20,0,2,1,0,0,0,0,0,""
"77-46-09-31",2,"Yes",0,0,,,0,0,,,20,9,3,7,3,20,0,1,2,0,0,0,0,0,""
"77-46-09-31",3,"Yes",0,0,,,0,0,,,0,9,3,7,6,0,0,1,2,0,0,0,0,3,"parents decide on how money should be spent"
"77-46-09-31",4,"Yes",0,0,,,0,0,,,0,2,1,7,2,0,0,1,2,0,0,0,0,3,"parents decide on how money should be spent"
"97-62-36-16",1,"Yes",0,0,,,3,0,3,5,20,9,3,7,1,10,0,1,0,0,0,0,0,0,""
"97-62-36-16",9,"No",,,,,,,,,,,,,,,,,,,,,,,""
"39-46-61-12",1,"Yes",0,0,,,1,1,1,1,10,9,3,7,6,50,0,1,0,2,0,0,0,0,""
"51-78-77-10",1,"Yes",0,0,,,0,0,,,15,9,3,7,3,15,0,1,2,0,0,0,0,0,""
"51-78-77-10",3,"Yes",0,0,,,0,0,,,0,3,1,7,3,0,0,1,2,0,0,0,0,3,"parents decided on how money should be spent"
"95-19-67-91",2,"Yes",0,0,,,4,1,4,3,15,9,3,7,6,21,0,1,0,0,0,0,0,0,""
"90-10-35-11",1,"Yes",4,2,3,8,4,2,3,8,15,2,1,1,3,5,0,3,1,2,4,0,0,0,""
"90-10-35-11",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"43-53-25-48",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"91-87-02-88",1,"Yes",1,0,1,1,4,1,4,4,25,9,3,7,5,50,0,1,0,0,0,0,0,0,""
"54-62-08-69",1,"Yes",0,0,,,3,0,1,3,20,9,3,7,3,20,0,1,2,3,0,0,0,0,""
"54-62-08-69",2,"Yes",0,0,,,0,0,,,10,9,2,3,2,20,0,1,2,3,4,0,0,0,""
"54-62-08-69",5,"No",,,,,,,,,,,,,,,,,,,,,,,""
"08-23-42-65",1,"Yes",0,0,,,5,2,5,4,7,9,3,7,4,8,0,1,0,0,0,0,0,0,""
"59-85-68-42",1,"Yes",0,0,,,9,0,3,6,20,9,3,7,3,20,0,2,1,0,0,0,0,0,""
"59-85-68-42",2,"Yes",0,0,,,0,0,,,15,9,3,7,5,15,0,1,2,0,0,0,0,0,""
"59-85-68-42",3,"No",,,,,,,,,,,,,,,,,,,,,,,""
"59-85-68-42",4,"Yes",0,0,,,1,0,3,5,0,2,1,7,3,0,0,2,1,0,0,0,0,3,"parents decide on how money should be spent"
"59-85-68-42",5,"Yes",0,0,,,2,0,3,5,0,2,1,7,3,0,0,1,2,0,0,0,0,3,"parents decide on how money should be spent"
"59-85-68-42",6,"Yes",0,0,,,2,0,3,5,0,2,1,7,3,0,0,1,2,0,0,0,0,3,"parents decide on how money should be spent"
"59-85-68-42",7,"Yes",0,0,,,2,0,3,3,0,2,1,7,3,0,0,1,2,0,0,0,0,3,"parents decide on how money should be spent"
"84-09-48-58",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"75-58-20-42",1,"Yes",0,0,,,3,0,3,2,20,9,3,3,2,20,0,1,2,3,4,0,0,0,""
"75-58-20-42",2,"Yes",0,0,,,3,0,2,3,5,4,1,2,3,5,0,0,0,0,0,0,0,1,"Parents control income use"
"75-58-20-42",3,"Yes",0,0,,,4,1,2,3,3,4,1,2,3,3,0,0,0,0,0,0,0,1,"Parents control the income"
"75-58-20-42",4,"Yes",0,0,,,4,1,2,2,2,4,1,2,3,2,0,0,0,0,0,0,0,1,"parents control use of oncome"
"75-58-20-42",5,"Yes",0,0,,,4,1,2,3,3,4,1,2,3,3,0,0,0,0,0,0,0,1,"Parents control income"
"00-68-70-04",1,"Yes",0,0,,,4,0,5,7,6,9,3,7,4,5,0,1,0,2,0,0,0,0,""
"00-68-70-04",2,"Yes",0,0,,,1,0,1,2,5,3,1,7,1,5,0,1,2,3,0,0,0,0,""
"51-54-98-03",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"90-58-96-49",1,"Yes",0,0,,,0,0,,,20,2,2,3,4,20,0,2,1,0,3,0,0,0,""
"90-58-96-49",2,"Yes",0,0,,,0,0,,,15,9,3,7,2,15,0,1,2,0,0,0,0,0,""
"90-58-96-49",3,"Yes",0,0,,,0,0,,,0,3,2,7,4,0,0,2,1,0,0,0,0,3,"parents decide on how money should be spent"
"90-58-96-49",4,"Yes",0,0,,,0,0,,,0,3,1,7,4,0,0,1,2,0,0,0,0,0,""
"07-07-62-62",1,"Yes",4,3,3,5,4,2,2,5,7,1,1,2,3,6,0,2,1,3,0,0,0,0,""
"07-07-62-62",2,"Yes",4,3,2,3,4,2,2,3,7,5,2,3,2,6,0,2,1,3,0,0,0,0,""
"07-07-62-62",3,"Yes",1,1,1,3,1,1,2,3,2,1,1,3,4,2,0,1,2,3,0,0,0,0,""
"26-08-54-15",1,"Yes",0,0,,,2,0,5,4,15,8,3,7,8,10,0,1,0,2,0,0,0,0,""
"98-80-86-00",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"19-36-93-83",8,"Yes",0,0,,,0,0,,,0,9,3,7,8,27,0,1,0,2,0,0,0,0,""
"39-74-73-78",1,"Yes",0,0,,,8,0,3,5,11,8,3,5,4,11,0,1,2,3,0,0,0,0,""
"39-74-73-78",9,"Yes",0,0,,,0,0,,,0,8,3,7,12,3,0,1,2,3,0,0,0,0,""
"73-63-00-42",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"15-80-74-06",1,"Yes",0,0,,,0,0,,,40,9,3,7,7,45,0,1,2,3,0,0,0,0,""
"40-74-32-61",1,"Yes",0,0,,,0,0,,,30,9,3,7,3,50,0,1,0,0,0,0,0,0,""
"95-10-30-55",1,"Yes",0,0,,,4,0,5,8,14,4,2,2,3,10,0,1,2,3,0,0,0,0,""
"95-10-30-55",3,"Yes",0,0,,,3,0,3,5,3,2,1,2,2,5,0,1,2,4,3,0,0,0,""
"95-10-30-55",4,"Yes",0,0,,,1,0,3,5,5,1,1,2,2,3,0,1,2,4,3,0,0,0,""
"95-10-30-55",7,"Yes",0,0,,,1,0,2,4,1,1,1,2,2,1,0,2,1,3,0,0,0,0,""
"93-89-51-75",1,"Yes",0,0,,,0,0,,,10,9,3,7,8,50,0,1,2,3,0,0,0,0,""
"75-95-38-57",1,"Yes",0,0,,,4,0,7,3,40,7,3,7,1,50,0,1,2,3,0,0,0,0,""
"75-95-38-57",2,"Yes",0,0,,,4,0,7,5,10,4,2,7,5,13,0,1,2,3,0,0,0,0,""
"75-95-38-57",3,"Yes",0,0,,,4,0,7,5,10,4,3,7,2,15,0,1,2,3,0,0,0,0,""
"75-95-38-57",4,"Yes",0,0,,,4,0,7,5,8,4,3,7,4,10,0,1,2,3,0,0,0,0,""
"75-95-38-57",5,"Yes",0,0,,,4,0,7,4,25,4,3,3,2,30,0,1,2,3,0,0,0,0,""
"34-96-82-10",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"90-41-75-26",1,"Yes",0,0,,,0,0,,,0,9,3,7,8,13,0,1,2,0,0,0,0,0,""
"93-64-37-20",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"93-64-37-20",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"91-66-07-16",1,"Yes",0,0,,,3,0,3,5,10,9,3,3,8,20,0,1,2,3,4,0,0,0,""
"91-66-07-16",2,"Yes",0,0,,,3,0,4,7,10,9,3,3,1,15,0,1,2,0,0,0,0,0,""
"91-66-07-16",3,"No",,,,,,,,,,,,,,,,,,,,,,,""
"60-51-83-59",1,"Yes",0,0,,,0,0,,,25,9,3,7,6,30,0,1,0,0,0,0,0,0,""
"76-32-07-05",1,"Yes",0,0,,,0,0,,,0,9,3,7,2,3,0,2,1,0,0,0,0,0,""
"16-40-92-10",1,"Yes",0,0,,,0,0,,,0,8,2,4,5,30,0,2,1,3,4,0,0,0,""
"16-40-92-10",3,"Yes",4,2,3,5,3,2,2,5,4,1,1,2,2,5,0,1,2,3,4,0,0,0,""
"93-05-25-38",1,"Yes",0,0,,,4,2,3,5,20,8,3,7,5,30,1,2,3,4,0,0,0,0,""
"59-77-15-06",1,"Yes",0,0,,,4,0,6,1,20,2,2,2,1,30,0,2,1,3,0,0,0,0,""
"59-77-15-06",2,"Yes",0,0,,,1,0,2,1,10,1,1,1,2,10,0,2,1,3,0,0,0,0,""
"59-77-15-06",3,"Yes",0,0,,,4,0,4,3,5,4,3,7,9,10,0,2,1,3,0,0,0,0,""
"59-77-15-06",4,"Yes",0,0,,,4,0,2,2,5,4,3,3,2,5,0,3,1,2,0,0,0,0,""
"59-77-15-06",5,"Yes",0,0,,,4,3,2,2,3,4,3,3,3,3,0,1,2,3,0,0,0,0,""
"59-77-15-06",8,"Yes",0,0,,,2,0,2,2,2,1,1,1,1,2,0,2,1,3,0,0,0,0,""
"59-77-15-06",9,"Yes",0,0,,,1,0,2,1,7,1,2,2,1,7,0,2,1,3,0,0,0,0,""
"59-77-15-06",10,"Yes",0,0,,,2,0,2,3,5,3,3,2,1,7,0,2,1,3,0,0,0,0,""
"59-77-15-06",12,"Yes",0,0,,,0,0,,,2,1,1,1,1,2,0,2,1,3,0,0,0,0,""
"59-77-15-06",13,"Yes",0,0,,,2,0,1,3,10,1,0,1,1,10,0,2,1,3,0,0,0,0,""
"59-77-15-06",14,"Yes",0,0,,,2,0,1,3,7,1,2,2,1,8,0,2,1,3,0,0,0,0,""
"59-77-15-06",15,"Yes",0,0,,,2,0,2,2,5,1,2,2,1,5,0,2,1,3,0,0,0,0,""
"59-77-15-06",16,"Yes",0,0,,,2,0,2,2,10,2,2,2,1,10,0,2,1,3,0,0,0,0,""
"43-11-20-48",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"38-02-62-89",1,"Yes",0,0,,,5,1,4,3,3,9,3,4,8,8,0,1,0,2,0,0,0,0,""
"38-02-62-89",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"81-78-91-05",1,"Yes",2,2,4,5,3,0,4,5,15,9,3,5,6,20,0,1,2,3,4,0,0,0,""
"81-78-91-05",2,"Yes",0,2,4,6,3,0,3,6,10,9,3,3,2,15,0,1,2,3,4,5,0,0,""
"47-09-64-37",1,"Yes",0,0,,,4,0,4,4,5,9,3,5,8,20,3,1,0,2,0,0,0,0,""
"34-25-65-08",1,"Yes",0,0,,,5,0,1,2,20,5,1,2,2,20,0,1,2,3,4,0,0,0,""
"34-25-65-08",2,"Yes",0,0,,,4,0,5,4,20,9,3,5,4,20,0,1,2,3,4,0,0,0,""
"34-25-65-08",3,"No",,,,,,,,,,,,,,,,,,,,,,,""
"86-44-30-89",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"86-44-30-89",2,"Yes",0,0,,,5,2,4,5,1,9,3,6,7,5,0,1,3,2,0,0,0,0,""
"74-03-89-65",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"74-03-89-65",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"74-03-89-65",5,"No",,,,,,,,,,,,,,,,,,,,,,,""
"56-65-93-48",1,"Yes",0,0,,,3,1,3,6,20,8,3,7,12,30,0,1,0,2,0,0,0,0,""
"56-65-93-48",2,"Yes",0,0,,,3,2,4,4,15,8,3,7,5,15,0,1,3,2,0,0,0,0,""
"66-39-11-55",1,"Yes",3,0,5,3,3,0,5,3,20,9,3,4,2,20,0,1,2,3,4,0,0,0,""
"66-39-11-55",2,"Yes",3,0,5,3,3,0,5,3,20,9,3,3,1,20,0,1,2,3,4,0,0,0,""
"66-39-11-55",3,"Yes",3,0,5,3,3,0,5,3,10,9,3,3,1,10,0,1,2,3,4,0,0,0,""
"66-39-11-55",4,"No",,,,,,,,,,,,,,,,,,,,,,,""
"66-39-11-55",5,"No",,,,,,,,,,,,,,,,,,,,,,,""
"14-03-04-43",1,"Yes",0,0,,,0,0,,,5,9,3,7,2,10,0,1,0,0,0,0,0,0,""
"14-03-04-43",2,"Yes",0,0,,,0,0,,,0,9,3,7,2,5,0,1,0,0,0,0,0,0,""
"14-03-04-43",3,"Yes",0,0,,,0,0,,,0,9,3,7,2,0,0,1,2,0,0,0,0,3,"parents decide on how to spend the money"
"14-03-04-43",4,"Yes",0,0,,,0,0,,,0,9,3,7,2,0,0,1,2,0,0,0,0,3,"parents decide on how money should be spent"
"27-47-38-04",1,"Yes",0,0,,,9,3,6,4,20,9,3,7,4,20,0,1,2,3,0,0,0,0,""
"27-47-38-04",2,"Yes",0,0,,,9,3,3,4,20,9,3,7,4,20,0,1,2,3,0,0,0,0,""
"27-47-38-04",4,"No",,,,,,,,,,,,,,,,,,,,,,,""
"27-47-38-04",5,"Yes",0,0,,,0,0,,,0,2,1,7,4,0,0,1,2,3,0,0,0,4,"grandparents decide on how money should be spent"
"27-47-38-04",6,"Yes",0,0,,,0,0,,,0,3,1,7,4,0,0,1,2,3,0,0,0,4,"grandparents decide on how money should be spent"
"43-92-12-14",1,"Yes",0,0,,,0,0,,,0,9,3,7,8,20,0,1,2,0,0,0,0,0,""
"43-92-12-14",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"43-92-12-14",5,"Yes",0,0,,,0,0,,,0,9,3,6,8,5,0,1,0,2,0,0,0,0,""
"05-86-89-30",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"05-86-89-30",2,"Yes",0,0,,,0,0,,,10,9,3,7,1,15,0,1,2,3,4,5,0,0,""
"05-86-89-30",3,"No",,,,,,,,,,,,,,,,,,,,,,,""
"84-33-11-24",1,"Yes",0,0,,,4,1,5,5,4,8,3,7,8,5,0,1,3,2,0,0,0,0,""
"84-33-11-24",2,"Yes",0,0,,,4,1,5,6,3,8,3,7,4,3,0,1,0,2,0,0,0,0,""
"79-96-52-99",1,"Yes",0,0,,,6,1,6,3,35,9,3,7,4,35,0,1,2,0,0,0,0,0,""
"79-96-52-99",2,"Yes",0,0,,,6,0,6,4,24,9,3,7,4,24,0,1,2,0,0,0,0,0,""
"79-96-52-99",4,"Yes",0,0,,,5,0,6,3,3,9,3,6,4,3,0,1,2,0,0,0,0,0,""
"27-91-30-19",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"49-11-32-04",1,"Yes",0,0,,,0,0,,,20,9,3,7,4,20,0,1,2,0,0,0,0,3,"clothing"
"49-11-32-04",2,"Yes",0,0,,,0,0,,,0,9,3,7,6,0,0,1,2,0,0,0,0,3,"parents decide on how money should be spent"
"49-11-32-04",3,"Yes",0,0,,,0,0,,,0,2,1,7,4,0,0,1,2,0,0,0,0,3,"parents decide on how money should be spent"
"49-11-32-04",4,"Yes",0,0,,,0,0,,,0,2,1,7,4,0,0,1,2,0,0,0,0,3,"parents decide on how money should be spent"
"88-01-30-83",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"53-42-52-41",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"18-88-95-82",1,"Yes",0,0,,,6,1,5,4,25,9,3,7,4,30,0,1,0,0,0,0,0,0,""
"18-88-95-82",2,"Yes",0,0,,,5,1,7,4,14,9,3,7,4,15,0,1,0,0,0,0,0,0,""
"18-88-95-82",3,"Yes",0,0,,,6,1,3,3,3,9,3,7,5,2,0,1,0,0,0,0,0,0,""
"18-88-95-82",4,"Yes",0,0,,,5,1,6,3,0,9,3,7,3,2,0,1,0,0,0,0,0,0,""
"18-88-95-82",5,"Yes",0,0,,,6,1,2,2,0,9,3,7,4,1,0,1,0,0,0,0,0,0,""
"44-20-34-87",1,"Yes",0,0,,,0,0,,,5,8,3,7,8,40,0,1,2,3,0,0,0,0,""
"44-20-34-87",2,"Yes",0,0,,,0,0,,,0,8,3,5,5,20,0,1,2,3,0,0,0,0,""
"62-58-98-18",1,"Yes",0,0,,,0,0,,,0,9,3,7,2,2,0,1,0,0,0,0,0,0,""
"10-26-36-54",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"97-96-81-02",1,"Yes",0,0,,,0,0,,,0,9,3,7,8,21,0,1,0,2,0,0,0,0,""
"97-96-81-02",6,"Yes",0,0,,,0,0,,,0,9,3,7,8,3,0,1,0,2,0,0,0,0,""
"29-40-66-47",1,"Yes",0,0,,,3,0,5,3,10,9,3,5,7,15,0,1,2,3,4,5,0,0,""
"29-40-66-47",2,"Yes",0,0,,,3,0,4,5,10,9,2,3,3,10,0,1,2,3,4,0,0,0,""
"18-40-35-80",1,"Yes",0,0,,,0,0,,,0,9,3,5,4,3,0,1,2,0,0,0,0,0,""
"18-40-35-80",2,"Yes",0,0,,,0,0,,,0,9,3,5,4,3,0,1,2,0,0,0,0,0,""
"79-71-02-69",1,"Yes",0,0,,,4,0,3,8,5,5,2,4,8,6,0,1,2,3,0,0,0,0,""
"79-71-02-69",2,"Yes",0,0,,,4,0,3,6,3,4,2,3,8,3,0,1,2,3,0,0,0,0,""
"25-22-65-60",1,"Yes",0,0,,,0,0,,,0,9,3,7,9,34,0,1,0,2,0,0,0,0,""
"25-22-65-60",7,"Yes",0,0,,,0,0,,,0,9,3,7,8,9,0,1,0,2,0,0,0,0,""
"25-22-65-60",8,"Yes",0,0,,,0,0,,,0,9,3,7,8,4,0,1,0,2,0,0,0,0,""
"25-22-65-60",9,"Yes",0,0,,,0,0,,,0,9,3,7,8,2,0,1,0,2,0,0,0,0,""
"89-59-08-73",1,"Yes",0,0,,,0,0,,,0,9,3,7,9,20,0,1,3,2,0,0,0,0,""
"89-59-08-73",2,"Yes",0,0,,,0,0,,,0,9,3,7,8,12,0,1,0,2,0,0,0,0,""
"89-59-08-73",5,"Yes",0,0,,,0,0,,,0,9,3,7,9,2,0,1,3,2,0,0,0,0,""
"91-40-38-85",1,"Yes",0,0,,,1,0,5,8,6,0,0,,,6,0,1,2,3,0,0,0,0,""
"91-40-38-85",2,"Yes",0,0,,,4,0,7,10,6,0,0,,,0,0,1,2,3,0,0,0,0,""
"17-33-53-75",1,"Yes",0,0,,,4,0,2,8,10,9,3,7,4,10,0,1,3,0,2,0,0,0,""
"17-33-53-75",2,"Yes",0,0,,,4,0,3,5,5,9,3,7,4,5,0,1,2,0,0,0,0,3,"clothing"
"48-20-09-62",1,"Yes",0,0,,,4,0,4,2,40,4,3,7,1,50,0,1,2,3,0,0,0,0,""
"48-20-09-62",2,"Yes",0,0,,,4,0,7,7,40,4,3,7,1,45,0,1,2,3,0,0,0,0,""
"48-20-09-62",3,"Yes",0,0,,,4,0,7,5,20,4,3,7,2,25,0,1,2,3,0,0,0,0,""
"48-20-09-62",4,"Yes",0,0,,,4,0,7,3,15,4,3,7,1,15,0,1,2,3,0,0,0,0,""
"48-20-09-62",5,"Yes",0,0,,,3,0,7,3,10,4,3,7,1,12,0,1,2,3,0,0,0,0,""
"48-20-09-62",6,"Yes",0,0,,,4,0,7,3,5,4,3,7,1,6,0,1,2,3,0,0,0,0,""
"48-20-09-62",7,"Yes",0,0,,,4,0,7,9,4,4,3,7,9,5,0,1,2,3,0,0,0,0,""
"48-20-09-62",8,"Yes",0,0,,,4,0,3,2,3,4,3,7,1,4,0,1,2,3,0,0,0,0,""
"29-88-28-45",1,"Yes",0,0,,,3,0,7,7,19,9,3,7,6,19,0,2,1,0,0,0,0,0,""
"29-88-28-45",2,"Yes",0,0,,,3,0,3,7,19,9,3,4,6,19,0,1,2,3,0,0,0,0,""
"29-88-28-45",3,"Yes",0,0,,,3,0,7,8,3,0,0,,,0,0,1,0,2,0,0,0,0,""
"92-61-60-00",1,"Yes",0,0,,,0,0,,,0,9,3,7,8,27,0,1,0,2,0,0,0,0,""
"92-61-60-00",3,"Yes",0,0,,,0,0,,,0,9,3,7,8,12,0,1,0,2,0,0,0,0,""
"98-05-61-12",1,"Yes",0,0,,,0,0,,,0,9,3,7,8,50,0,1,2,3,0,0,0,0,""
"98-05-61-12",6,"Yes",0,0,,,0,0,,,0,9,3,7,8,4,0,1,0,0,0,0,0,0,""
"98-05-61-12",7,"Yes",0,0,,,0,0,,,0,9,3,7,8,10,0,1,0,0,0,0,0,0,""
"98-05-61-12",8,"Yes",0,0,,,0,0,,,0,9,3,7,8,3,0,1,0,0,0,0,0,0,""
