interview__key,r_livestock__id,lv01,lv02,lv03,lv04,lv_inkind_pay,lv05,lv06,lv07,lv08
"21-49-13-73","Sheep - Rams/Ewes/Lambs",7,3,1,0,0,0,2,1,4000
"21-49-13-73","Camel",4,3,1,0,0,0,0,0,30000
"14-85-47-22","Cows/Heifers",0,3,0,0,0,0,0,0,
"14-85-47-22","Goats - He/She/Kids",0,19,0,0,0,0,0,0,
"14-85-47-22","Sheep - Rams/Ewes/Lambs",0,7,0,0,0,0,0,0,
"14-85-47-22","Chicken - Hens/Layers",20,16,10,4,0,0,0,0,400
"53-81-07-04","Cows/Heifers",1,3,0,0,0,0,0,0,
"53-81-07-04","Chicken - Hens/Layers",20,10,2,2,0,0,0,0,500
"65-80-02-03","Goats - He/She/Kids",87,75,0,0,2,0,7,5,
"65-80-02-03","Sheep - Rams/Ewes/Lambs",50,38,0,0,0,0,10,2,
"69-30-60-03","Goats - He/She/Kids",25,12,2,1,0,0,0,13,6000
"21-15-99-40","Goats - He/She/Kids",12,7,5,0,0,0,0,0,4000
"44-56-27-24","Cows/Heifers",12,4,3,0,0,0,5,0,10000
"44-56-27-24","Goats - He/She/Kids",30,22,10,3,0,0,7,4,3000
"75-37-22-90","Cows/Heifers",25,15,5,0,0,0,3,2,20000
"75-37-22-90","Goats - He/She/Kids",55,48,2,1,0,1,2,1,5000
"75-37-22-90","Sheep - Rams/Ewes/Lambs",40,16,4,0,1,1,3,2,4500
"75-37-22-90","Chicken - Cocks/Broilers",18,12,2,0,1,0,2,1,450
"75-37-22-90","Camel",6,8,0,0,0,0,0,0,
"67-01-06-94","Cows/Heifers",10,6,0,0,0,0,4,0,
"67-01-06-94","Sheep - Rams/Ewes/Lambs",8,13,0,0,0,0,1,0,
"53-87-70-93","Cows/Heifers",30,25,0,0,0,0,3,2,
"53-87-70-93","Goats - He/She/Kids",81,70,0,2,2,0,4,3,
"53-87-70-93","Camel",9,13,0,0,0,4,0,0,
"89-42-22-50","Goats - He/She/Kids",3,5,0,0,0,0,0,0,
"89-49-22-36","Cows/Heifers",5,2,3,0,0,0,0,0,18000
"89-49-22-36","Sheep - Rams/Ewes/Lambs",11,5,3,0,0,0,6,0,3000
"20-63-38-57","Cows/Heifers",4,1,0,0,0,0,3,0,
"20-63-38-57","Goats - He/She/Kids",15,2,10,0,0,0,2,1,4000
"84-72-64-66","Cows/Heifers",10,5,0,0,0,0,5,0,
"84-72-64-66","Goats - He/She/Kids",25,15,0,0,0,0,10,0,
"63-42-88-22","Cows/Heifers",22,10,4,0,0,0,11,0,35000
"63-42-88-22","Goats - He/She/Kids",45,20,18,2,0,1,10,0,3000
"27-50-41-80","Cows/Heifers",60,51,0,0,0,0,3,3,
"27-50-41-80","Goats - He/She/Kids",73,87,0,3,5,0,2,3,
"87-50-20-38","Goats - He/She/Kids",42,20,15,0,0,0,7,0,3500
"87-50-20-38","Sheep - Rams/Ewes/Lambs",5,2,3,0,0,0,0,0,3500
"87-50-20-38","Chicken - Cocks/Broilers",33,10,3,0,0,0,20,0,350
"78-63-95-63","Cows/Heifers",4,2,1,0,0,0,1,0,15000
"78-63-95-63","Goats - He/She/Kids",5,3,2,0,0,0,0,0,4000
"78-63-95-63","Sheep - Rams/Ewes/Lambs",3,1,1,0,0,0,1,0,3000
"20-46-30-59","Goats - He/She/Kids",26,24,3,0,0,0,0,0,4000
"12-17-56-74","Cows/Heifers",29,13,11,0,0,0,4,1,10000
"12-17-56-74","Goats - He/She/Kids",26,15,11,0,0,0,0,0,3000
"12-17-56-74","Sheep - Rams/Ewes/Lambs",16,8,8,0,0,0,0,0,3500
"80-41-60-05","Goats - He/She/Kids",11,8,0,0,0,0,3,0,
"80-41-60-05","Sheep - Rams/Ewes/Lambs",8,3,2,0,0,0,3,0,4000
"50-77-28-73","Goats - He/She/Kids",40,51,4,2,0,0,0,0,4500
"50-77-28-73","Sheep - Rams/Ewes/Lambs",20,30,4,0,0,0,3,0,4000
"42-38-30-13","Goats - He/She/Kids",36,15,5,0,1,0,7,8,4000
"17-87-80-73","Goats - He/She/Kids",30,15,10,0,0,0,5,0,3000
"73-58-06-14","Goats - He/She/Kids",20,60,0,0,0,0,0,0,
"22-13-82-99","Goats - He/She/Kids",115,105,0,2,0,0,5,3,
"49-72-13-69","Cows/Heifers",6,0,0,0,0,0,6,0,
"49-72-13-69","Goats - He/She/Kids",20,2,6,0,0,0,15,0,5400
"72-23-50-93","Cows/Heifers",12,8,4,0,0,0,1,0,20000
"72-23-50-93","Goats - He/She/Kids",30,28,6,3,0,0,3,3,5000
"72-23-50-93","Chicken - Cocks/Broilers",10,8,2,0,0,0,0,3,150
"24-20-09-18","Bulls/Oxen/Steers",1,2,0,0,0,0,0,0,
"24-20-09-18","Cows/Heifers",2,2,0,0,0,0,0,0,
"24-20-09-18","Goats - He/She/Kids",20,25,2,1,0,0,2,0,8000
"24-20-09-18","Sheep - Rams/Ewes/Lambs",5,4,0,0,0,0,1,0,
"24-20-09-18","Chicken - Hens/Layers",15,5,0,1,0,0,10,0,
"24-20-09-18","Beehive",20,25,0,0,0,0,0,0,
"02-65-40-62","Goats - He/She/Kids",30,16,10,0,0,1,0,5,4
"87-33-92-13","Cows/Heifers",15,3,2,0,0,0,7,0,15000
"87-33-92-13","Goats - He/She/Kids",10,3,7,0,0,0,4,2,2000
"87-33-92-13","Sheep - Rams/Ewes/Lambs",5,1,3,0,0,0,0,0,2500
"87-33-92-13","Camel",0,1,0,0,0,0,0,0,
"61-75-70-64","Goats - He/She/Kids",37,30,4,0,0,0,2,1,12000
"61-75-70-64","Chicken - Cocks/Broilers",7,2,1,0,0,0,3,1,400
"61-75-70-64","Chicken - Hens/Layers",40,20,3,0,0,0,15,2,300
"23-31-62-51","Cows/Heifers",28,15,4,1,0,0,5,3,20000
"23-31-62-51","Goats - He/She/Kids",20,35,3,1,1,0,2,2,5000
"23-31-62-51","Sheep - Rams/Ewes/Lambs",12,20,4,0,0,0,0,0,4500
"23-31-62-51","Chicken - Cocks/Broilers",8,12,3,2,1,0,2,2,400
"23-31-62-51","Camel",2,3,0,0,0,0,0,0,
"23-31-62-51","Beehive",1,3,0,0,0,0,0,0,
"95-05-18-77","Cows/Heifers",5,1,4,0,0,0,0,0,10000
"95-05-18-77","Goats - He/She/Kids",13,4,10,1,0,0,0,0,4000
"95-05-18-77","Chicken - Hens/Layers",0,10,0,0,0,0,0,0,
"87-43-52-74","Goats - He/She/Kids",26,24,3,0,0,0,0,0,4000
"61-21-03-67","Goats - He/She/Kids",9,8,0,0,0,0,1,0,
"61-21-03-67","Chicken - Cocks/Broilers",6,1,2,0,0,0,0,3,500
"61-21-03-67","Chicken - Hens/Layers",7,5,0,0,0,0,0,2,
"72-29-78-52","Cows/Heifers",5,6,0,0,0,0,0,0,
"72-29-78-52","Goats - He/She/Kids",26,18,1,0,0,0,7,0,3500
"72-29-78-52","Chicken - Hens/Layers",3,22,0,3,0,0,5,3,
"11-76-72-18","Goats - He/She/Kids",10,4,4,0,0,0,2,0,4000
"97-14-88-73","Cows/Heifers",2,3,0,0,0,0,0,0,
"97-14-88-73","Goats - He/She/Kids",5,12,2,1,0,0,0,0,3000
"68-19-50-42","Cows/Heifers",30,18,3,0,1,0,6,2,20000
"68-19-50-42","Goats - He/She/Kids",150,100,5,1,0,40,4,0,5000
"68-19-50-42","Sheep - Rams/Ewes/Lambs",4,8,1,0,0,0,0,0,4000
"94-73-96-31","Sheep - Rams/Ewes/Lambs",2,3,0,0,0,0,0,0,
"94-73-96-31","Chicken - Hens/Layers",9,5,2,0,0,0,2,0,300
"40-23-79-37","Goats - He/She/Kids",150,100,48,2,0,0,0,0,4000
"40-23-79-37","Sheep - Rams/Ewes/Lambs",60,50,15,0,0,0,5,0,3500
"49-36-92-60","Goats - He/She/Kids",20,12,8,0,0,0,0,0,3000
"21-46-54-95","Bulls/Oxen/Steers",1,1,0,0,0,0,0,0,
"21-46-54-95","Cows/Heifers",4,3,0,0,0,0,1,0,
"21-46-54-95","Calves - Males/Females",2,2,0,0,0,0,0,0,
"21-46-54-95","Goats - He/She/Kids",11,9,2,0,0,0,0,0,3500
"21-46-54-95","Sheep - Rams/Ewes/Lambs",5,5,0,0,0,0,0,0,
"21-46-54-95","Chicken - Cocks/Broilers",1,1,0,0,0,0,0,0,
"21-46-54-95","Chicken - Hens/Layers",16,4,6,1,0,0,0,5,300
"65-71-98-91","Cows/Heifers",20,5,2,0,0,0,15,0,15000
"65-71-98-91","Goats - He/She/Kids",100,30,30,4,0,5,10,6,4000
"65-71-98-91","Sheep - Rams/Ewes/Lambs",30,12,17,0,0,0,0,8,5000
"65-71-98-91","Camel",5,6,1,0,0,0,1,0,30000
"58-91-32-30","Goats - He/She/Kids",50,35,0,2,0,0,3,0,
"18-10-16-95","Cows/Heifers",3,2,0,0,0,0,1,0,
"18-10-16-95","Goats - He/She/Kids",40,35,8,0,0,0,0,0,3000
"18-10-16-95","Chicken - Hens/Layers",10,5,8,0,0,0,0,0,300
"42-18-27-84","Goats - He/She/Kids",55,15,25,0,0,4,8,3,3000
"42-18-27-84","Sheep - Rams/Ewes/Lambs",29,15,4,0,0,0,0,0,3500
"65-19-88-53","Cows/Heifers",50,5,0,0,0,0,45,0,
"56-92-07-98","Cows/Heifers",75,60,4,1,0,0,2,1,18000
"56-92-07-98","Goats - He/She/Kids",150,120,10,2,2,2,10,4,5000
"56-92-07-98","Sheep - Rams/Ewes/Lambs",50,40,2,1,1,0,4,2,4500
"56-92-07-98","Chicken - Cocks/Broilers",15,10,2,1,0,0,2,0,400
"74-74-25-12","Cows/Heifers",15,2,0,0,0,0,13,0,
"74-74-25-12","Goats - He/She/Kids",40,20,15,0,0,0,5,0,4000
"83-96-24-75","Cows/Heifers",5,4,1,0,0,0,1,0,15000
"83-96-24-75","Goats - He/She/Kids",30,20,5,0,0,0,4,2,4000
"83-96-24-75","Sheep - Rams/Ewes/Lambs",8,5,0,0,0,0,0,3,
"56-67-49-17","Goats - He/She/Kids",15,10,5,0,0,0,0,0,4000
"73-07-75-47","Cows/Heifers",45,50,3,0,0,0,2,0,18000
"73-07-75-47","Goats - He/She/Kids",350,280,5,2,1,40,10,3,5000
"73-07-75-47","Sheep - Rams/Ewes/Lambs",40,50,4,2,1,1,2,2,4500
"73-07-75-47","Chicken - Cocks/Broilers",8,12,2,2,0,0,2,1,300
"26-48-16-48","Cows/Heifers",19,4,15,0,0,0,0,0,15000
"26-48-16-48","Goats - He/She/Kids",58,10,48,0,0,0,0,0,3000
"26-48-16-48","Sheep - Rams/Ewes/Lambs",25,5,20,0,0,0,0,0,3500
"72-76-08-58","Goats - He/She/Kids",30,42,11,0,0,0,0,0,4000
"72-76-08-58","Sheep - Rams/Ewes/Lambs",3,0,0,0,0,0,0,3,
"51-88-01-88","Cows/Heifers",35,25,3,1,1,0,3,2,20000
"51-88-01-88","Goats - He/She/Kids",350,250,10,2,1,45,8,2,5000
"51-88-01-88","Sheep - Rams/Ewes/Lambs",45,60,2,0,1,2,4,2,4500
"51-88-01-88","Chicken - Hens/Layers",8,12,2,2,0,0,2,1,300
"94-25-97-12","Cows/Heifers",10,7,2,0,0,0,1,0,15000
"94-25-97-12","Goats - He/She/Kids",30,20,7,0,0,0,3,0,4000
"94-25-97-12","Sheep - Rams/Ewes/Lambs",5,3,2,0,0,0,1,0,3000
"06-34-31-56","Cows/Heifers",65,45,5,1,0,10,4,0,20000
"06-34-31-56","Goats - He/She/Kids",100,60,2,1,0,30,5,2,5000
"06-34-31-56","Sheep - Rams/Ewes/Lambs",4,6,1,0,0,1,1,0,4500
"06-34-31-56","Chicken - Cocks/Broilers",0,3,0,0,0,0,0,0,
"85-35-12-09","Cows/Heifers",30,10,9,0,0,0,11,0,15000
"85-35-12-09","Goats - He/She/Kids",25,15,10,0,0,0,0,0,4000
