interview__key,r_members__id,as01,as02,as03,as04,as05,asst01,asst02,asast01,asast02,asp_livestock,asp_livestock_future,asinc01,asp_occup,ed01asp,ed02asp,asp_achieve_confi,life_satisfaction,aspire_cont_farm,non_agri_ventures__1,non_agri_ventures__2,non_agri_ventures__3,non_agri_ventures__4,non_agri_ventures__5,non_agri_ventures__6,non_agri_ventures__7,non_agri_ventures__8,non_agri_ventures__9,non_agri_ventures__10,non_agri_ventures__11,non_agri_ventures__96,non_agri_ventures_oth,agri_crop_aspir,yield_max,yield_min,yield_aspire,yield_aspir_opt__1,yield_aspir_opt__2,yield_aspir_opt__3,yield_aspir_opt__4,yield_aspir_opt__5,yield_aspir_opt__6,yield_aspir_opt__7,yield_aspir_opt__8,yield_aspir_opt__96,yield_aspir_opt_oth,agri_loan_aspire,agri_loan_prps__1,agri_loan_prps__2,agri_loan_prps__3,agri_loan_prps__4,agri_loan_prps__5,agri_loan_prps__6,agri_loan_prps__7,agri_loan_prps__96,agri_loan_prps__n888,agri_loan_aspire_oth,loan_purpose__1,loan_purpose__2,loan_purpose__3,loan_purpose__4,loan_purpose__5,loan_purpose__6,loan_purpose__7,loan_purpose__8,loan_purpose__9,loan_purpose__10,loan_purpose__11,loan_purpose__12,loan_purpose__13,loan_purpose__14,loan_purpose__15,loan_purpose__96,loan_purpose_oth,loan_amt_educ,loan_amt_agri,loan_amt_nonfarm,loan_amt_oth,agri_loan,agri_loan_lndr__1,agri_loan_lndr__2,agri_loan_lndr__3,agri_loan_lndr__4,agri_loan_lndr__5,agri_loan_lndr__96,agri_loan_lndr__n888,agri_loan_lndr__n999,agri_loan_lndr_oth,agri_loan_amt
"47-72-15-93",1,4,4,3,3,6,1,5,1,5,1,4,1000,"Both crop and livestock/fish farming","No formal education","No formal education","Maybe, maybe not","dissatisfied","Both",1,0,0,0,0,0,0,0,0,0,0,0,"",1080,2000,1000,1750,0,0,0,0,0,0,0,1,0,"","Yes",0,0,0,1,0,0,0,0,0,"",,"No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No",,5000,5000,5000,0,"No",,,,,,,,,,
"46-77-79-60",1,4,10,3,2,1,6,8,2,6,5,8,1000,"Both crop and livestock/fish farming","Grade 2","I dont know","Very likely","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,7000,2100,14000,0,0,0,1,2,0,3,0,0,"","Yes",1,0,2,0,0,0,0,0,0,"","No","No","No","No","No","No","No","No",,"No",,"Yes","No","No","No","No",,10000,20000,5000,5000,"No",,,,,,,,,,
"54-41-53-68",1,4,4,4,4,4,1,3,3,5,1,3,100,"Crop farming/cultivation","No formal education","No formal education","Unlikely","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,25,1,25,0,0,0,0,0,1,0,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","Yes","No","No",,"No","No","No","No",,0,0,5000,0,"No",,,,,,,,,,
"54-41-53-68",2,0,10,5,0,5,1,4,1,4,1,2,100,"Crop farming/cultivation","No formal education","No formal education","Unlikely","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,30,1,20,1,0,0,0,0,0,0,0,0,"","Yes",0,0,0,0,1,0,0,0,0,"","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No",,0,2000,0,0,"No",,,,,,,,,,
"35-84-29-80",1,4,2,6,2,6,5,9,1,4,0,3,1000,"Crop farming/cultivation","No formal education","No formal education","Maybe, maybe not","Very dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,3500,200,1500,1,0,2,0,0,0,0,0,0,"","Yes",1,0,0,3,2,0,0,0,0,"","No","No","No","No","No","No","No","No",,,"No","Yes","No","No","No","No",,0,1500,0,0,"No",,,,,,,,,,
"82-89-49-08",1,0,0,10,0,10,1,2,2,2,1,2,10,"Crop farming/cultivation","No formal education","No formal education","Very unlikely","dissatisfied","Not engaged in farming",,,,,,,,,,,,,"",1080,20,1,5,0,0,0,0,0,1,0,0,0,"","No",,,,,,,,,,"","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,0,0,0,500,"No",,,,,,,,,,
"13-17-77-46",1,5,4,6,2,3,2,5,3,5,2,6,1000,"Self-employed agribusiness/agrienterprise","Grade 12","Grade 4","Likely","Satisfied","Both",0,0,0,0,0,0,0,0,0,0,0,1,"Running a fish business",1080,2500,1000,500,0,0,0,0,0,2,3,1,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No",,,"No","Yes","No",,50000,50000,5000,15000,"No",,,,,,,,,,
"87-42-29-56",1,4,4,4,0,8,1,2,2,3,1,2,150,"Crop farming/cultivation","Grade 2","Grade 4","Unlikely","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,40,1,20,1,0,0,0,0,0,0,0,0,"","Yes",1,0,0,2,0,0,0,0,0,"","No","No","No","No","No","No","No","No","Yes","No","No",,"No","No","No","No",,0,10000,5000,0,"No",,,,,,,,,,
"87-42-29-56",2,4,4,7,0,5,1,2,2,4,1,2,100,"Crop farming/cultivation","Grade 2","Grade 1","Unlikely","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,35,2,15,2,0,0,0,0,1,0,0,0,"","Yes",1,0,0,3,2,0,0,0,0,"","No","No","No","No","No","No","No","No","Yes","No","No",,"No","No","No","No",,0,5000,0,0,"No",,,,,,,,,,
"24-84-60-85",1,3,4,5,4,4,4,8,1,5,1,5,2000,"Crop farming/cultivation","No formal education","No formal education","Maybe, maybe not","Satisfied","Both",0,0,0,0,0,0,0,0,0,0,0,1,"Selling Fish",1080,10000,3000,1000,1,0,0,0,0,2,0,0,3,"Fencing","No",,,,,,,,,,"","No","No","No","No","No","No","No","No",,"No",,"No",,"No","Yes","No",,40000,13000,15000,6000,"No",,,,,,,,,,
"78-85-83-52",1,4,4,4,5,3,9,9,4,7,3,5,3000,"Self-employed non-agribusiness (wholesale/retail trade, etc.)","No formal education","No formal education","Likely","Very dissatisfied","Both",0,1,0,0,0,0,0,0,0,0,0,0,"",1080,25000,50,15000,0,1,0,0,0,0,0,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No",,"No",,500,0,0,0,"No",,,,,,,,,,
"78-85-83-52",6,3,13,0,4,0,9,9,3,9,1,9,5000,"Government officers/employees/ civil servant","No formal education","No formal education","Very likely","Very satisfied","Continue to farming",,,,,,,,,,,,,"",1080,7500,0,5000,0,1,0,0,0,0,0,0,0,"","No",,,,,,,,,,"","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,10000,20000,2000,5000,"No",,,,,,,,,,
"78-33-54-01",1,2,5,3,8,2,6,8,2,5,0,6,8000,"Crop farming/cultivation","Grade 8","Grade 3","Likely","Very dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,50,5,60,0,0,0,0,0,0,2,1,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","Yes","No",,,"No","No","No","No",,25000,22000,22000,40000,"No",,,,,,,,,,
"78-33-54-01",2,4,3,3,4,6,6,8,2,7,0,5,800,"Crop farming/cultivation","No formal education","No formal education","Maybe, maybe not","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,20,20,20,0,0,0,0,0,0,1,2,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No",,"No","Yes","No","No","No","No","No",,1000,2000,1000,800,"No",,,,,,,,,,
"54-69-71-08",1,3,5,5,2,5,9,9,7,9,3,6,6000,"Crop farming/cultivation","Grade 12","Grade 7","Very likely","Very dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,1750,100,750,1,0,2,0,0,3,0,0,0,"","Yes",1,2,0,3,4,0,5,0,0,"","No","No","No","No","No","No","No","No",,"Yes","No",,,"No","No","No",,30,20,20,0,"No",,,,,,,,,,
"54-69-71-08",7,2,8,3,3,4,9,9,8,9,1,9,1000,"Crop farming/cultivation","Grade 9","Grade 9","Very likely","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,1750,150,2500,1,0,2,0,0,3,0,0,0,"","Yes",1,0,0,0,0,0,0,0,0,"","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No",,20000,5000,0,0,"No",,,,,,,,,,
"30-10-42-29",1,8,3,4,2,3,2,6,1,5,1,3,2000,"Crop farming/cultivation","I dont know","No formal education","Maybe, maybe not","Satisfied","Both",0,1,0,0,0,0,0,0,0,0,0,0,"",1100,50,5,25,0,1,0,0,0,0,0,2,0,"","Yes",0,0,0,1,2,0,3,0,0,"","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No",,5000,5000,10000,300,"No",,,,,,,,,,
"52-71-69-48",1,5,4,3,6,2,5,8,7,9,3,6,2000,"Construction labour","Grade 8","Grade 11","Likely","dissatisfied","Both",0,1,0,0,0,0,0,0,0,0,0,0,"",,,,,,,,,,,,,,"",,,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No",,"Yes","No","No","No",,20000,40000,50000,30000,"No",,,,,,,,,,
"52-71-69-48",2,3,10,1,5,1,6,9,5,8,2,5,15000,"Government officers/employees/ civil servant","Grade 12","Grade 11","Very likely","dissatisfied","Both",0,1,0,0,0,0,0,0,0,0,0,0,"",,,,,,,,,,,,,,"",,,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No",,10000,5000,20000,3000,"No",,,,,,,,,,
"88-38-32-86",1,1,1,1,1,16,5,9,2,10,0,2,10000,"Self-employed non-agribusiness (wholesale/retail trade, etc.)","Grade 12","Grade 12","Likely","Satisfied","Not engaged in farming",,,,,,,,,,,,,"",,,,,,,,,,,,,,"",,,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No",,5000,10000,15000,5000,"No",,,,,,,,,,
"88-38-32-86",8,1,8,2,4,5,1,3,2,5,0,10,5000,"Self-employed non-agribusiness (wholesale/retail trade, etc.)","Grade 8","Grade 12","Likely","Very satisfied","Not engaged in farming",,,,,,,,,,,,,"",,,,,,,,,,,,,,"",,,,,,,,,,,"","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,2000,1000,500,8000,"No",,,,,,,,,,
"78-51-51-91",1,3,4,5,3,5,1,10,1,10,1,10,1000,"Crop farming/cultivation","No formal education","No formal education","Very likely","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,1400,50,1400,1,2,0,0,0,0,3,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No",,0,0,100,0,"No",,,,,,,,,,
"78-51-51-91",2,5,2,3,3,7,1,10,1,10,1,10,1000,"Crop farming/cultivation","I dont know","I dont know","Very likely","dissatisfied","Not engaged in farming",,,,,,,,,,,,,"",1080,450,50,700,2,1,0,0,0,0,0,3,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No",,0,0,1000,0,"No",,,,,,,,,,
"98-42-68-21",1,3,5,10,0,2,6,10,5,9,1,5,2000,"Crop farming/cultivation","I dont know","Grade 3","Likely","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,3500,200,2500,1,0,2,0,0,0,0,0,0,"","No",,,,,,,,,,"","No","No",,"No","No","No","No","No","Yes","No","No",,"No","No","No","No",,1000,10000,0,0,"No",,,,,,,,,,
"23-92-64-64",1,5,5,5,1,4,1,5,2,5,0,6,2000,"Both crop and livestock/fish farming","Grade 10","Grade 5","Likely","Satisfied","Both",0,1,0,0,0,0,0,0,0,0,0,0,"",1080,3000,1500,500,1,0,0,0,0,3,0,2,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No",,"No",,10000,5000,5000,4000,"No",,,,,,,,,,
"33-60-76-52",2,0,0,10,0,10,3,5,1,3,1,3,50,"Crop farming/cultivation","No formal education","No formal education","Very unlikely","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,20,1,10,0,0,0,0,0,1,0,0,0,"","Yes",0,0,0,2,1,0,0,0,0,"","Yes","No","No","No","No","No","No","No",,"No","No","No","No","No","No","No",,0,3000,0,0,"No",,,,,,,,,,
"99-53-97-21",1,6,6,2,2,4,1,10,0,10,1,10,1000,"Crop farming/cultivation","No formal education","No formal education","Very likely","Very dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,700,50,700,1,0,0,0,0,3,0,2,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No",,0,2000,2000,0,"No",,,,,,,,,,
"99-53-97-21",2,4,4,4,4,4,1,10,0,10,0,10,2000,"Self-employed non-agribusiness (wholesale/retail trade, etc.)","No formal education","No formal education","Very likely","Very dissatisfied","Other non-agricultural business",0,1,0,0,0,0,0,0,0,0,0,0,"",1080,0,0,700,1,0,0,0,0,0,0,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No",,0,0,15000,0,"No",,,,,,,,,,
"35-30-07-09",1,2,5,3,4,6,6,9,5,8,4,5,1000,"Crop farming/cultivation","No formal education","No formal education","Very likely","Satisfied","Continue to farming",,,,,,,,,,,,,"",1080,1000,500,2000,0,0,0,1,0,0,2,0,0,"","Yes",2,0,1,3,0,0,0,0,0,"","No","No","No","No","No","No","Yes","No","No","No",,,"No","No","No","No",,10000,10000,15000,5000,"No",,,,,,,,,,
"35-30-07-09",2,3,6,2,4,5,6,9,6,9,5,8,2000,"Crop farming/cultivation","Grade 3","No formal education","Very likely","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,900,350,1250,0,0,0,1,0,0,2,3,0,"","Yes",1,0,3,2,0,0,0,0,0,"","No","No","No","No","No","No","Yes","No",,"No","No",,"No","No","No","No",,30000,50000,5000,1000,"No",,,,,,,,,,
"84-39-86-14",1,4,4,4,4,4,1,3,1,3,1,2,100,"Crop farming/cultivation","No formal education","No formal education","Very unlikely","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,30,1,10,0,0,0,0,0,1,0,0,0,"","Yes",1,0,0,0,0,0,0,0,0,"","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No",,0,10000,0,0,"No",,,,,,,,,,
"84-39-86-14",2,6,0,7,0,7,1,3,1,3,1,2,100,"Crop farming/cultivation","Grade 7","Grade 4","Unlikely","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,35,1,15,0,0,0,0,0,1,0,0,0,"","Yes",1,0,0,2,0,0,0,0,0,"","Yes","No","No","No","No","No","No","No",,"No","No",,"No","No","No","No",,0,5000,0,2000,"No",,,,,,,,,,
"33-93-88-48",1,2,5,5,3,5,1,9,1,9,1,9,15000,"Crop farming/cultivation","No formal education","No formal education","Very likely","Very satisfied","Both",1,0,0,0,0,0,0,0,0,0,0,0,"",1080,5000,0,2500,0,1,0,0,0,0,0,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No",,25000,1000,1000,10000,"No",,,,,,,,,,
"33-93-88-48",2,2,2,6,5,5,9,9,1,9,1,9,10000,"Crop farming/cultivation","No formal education","No formal education","Very likely","Very satisfied","Other non-agricultural business",0,1,0,0,0,0,0,0,0,0,0,0,"",1080,1500,50,1500,0,1,0,0,0,0,0,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No",,"No",,10000,5000,10000,10000,"No",,,,,,,,,,
"93-94-24-13",1,3,5,5,2,5,8,10,1,8,0,6,2500,"Self-employed agribusiness/agrienterprise","Grade 4","No formal education","Very likely","Satisfied","Both",0,0,0,0,0,0,0,0,0,0,0,1,"Garden Project",1080,2000,1300,2500,2,0,0,1,0,0,0,0,0,"","Yes",0,1,2,0,0,0,0,0,0,"","No","No","No","No","No","No","No","No","Yes","No",,,"No","No","No","No",,10000,20000,5000,3000,"No",,,,,,,,,,
"93-94-24-13",2,2,7,4,2,5,5,7,2,4,3,6,3000,"Crop farming/cultivation","No formal education","No formal education","Likely","Satisfied","Continue to farming",,,,,,,,,,,,,"",1080,10000,2500,5000,2,0,0,0,0,1,0,3,0,"","Yes",0,0,0,0,0,0,1,0,0,"","No","No",,"No","No","No","No","No","No","No",,,"Yes","No","No","No",,15000,5000,4000,3000,"No",,,,,,,,,,
"02-86-42-10",1,1,2,6,2,9,2,2,1,2,0,1,600,"Crop farming/cultivation","Grade 4","Grade 2","Likely","Neither","Continue to farming",,,,,,,,,,,,,"",1080,1500,300,800,1,0,0,0,0,0,2,0,0,"","No",,,,,,,,,,"","No","No",,"No","No","No","No","No","Yes",,"No","No","No","No","No","No",,0,10000,0,0,"No",,,,,,,,,,
"02-86-42-10",2,1,2,1,8,8,2,5,2,4,0,1,400,"Crop farming/cultivation","No formal education","No formal education","Likely","Neither","Not engaged in farming",,,,,,,,,,,,,"",1080,800,250,100,1,0,0,0,0,0,0,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","Yes",,"No","No","No","No","No","No",,0,5000,0,0,"No",,,,,,,,,,
"18-90-95-90",1,5,5,5,0,5,1,2,3,4,1,3,250,"Crop farming/cultivation","No formal education","No formal education","Maybe, maybe not","Neither","Continue to farming",,,,,,,,,,,,,"",1080,60,1,30,0,0,0,0,0,1,0,0,0,"","Yes",1,0,0,2,0,0,0,0,0,"","No","No","No","No","No","No","No","No","Yes","No","No",,"No","No","No","No",,5000,20000,0,0,"No",,,,,,,,,,
"71-80-40-68",1,4,9,2,2,3,1,4,2,5,3,7,1000,"Construction labour","Grade 11","Grade 8","Likely","dissatisfied","Both",1,0,0,0,0,0,0,0,0,0,0,0,"",1080,50,8,25,0,0,0,0,0,0,0,0,1,"additional livestock and farm land","Yes",1,0,0,0,0,0,0,0,0,"","No","No","No","No","No","No","No","No","No","No","No","Yes",,"No","No","No",,5000,1000,2000,1500,"No",,,,,,,,,,
"71-80-40-68",2,3,8,3,5,1,5,9,5,9,4,9,1000,"Crop farming/cultivation","I dont know","I dont know","Very likely","Satisfied","Both",0,0,0,0,0,0,0,0,0,0,0,1,"Selling vegetables",1080,30,1,20,0,0,0,0,0,0,0,1,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No",,500,200,500,50,"No",,,,,,,,,,
"03-80-12-55",1,3,7,3,1,6,7,8,0,2,1,3,1000,"Crop farming/cultivation","No formal education","No formal education","Likely","Very dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,20,3,10,0,0,0,0,0,0,0,0,1,"agricultural inputs","Yes",1,4,3,2,0,0,0,0,0,"","No","No","No","No","No","No",,"No","Yes","No","No",,"No","No","No","No",,10000,15000,20000,2000,"No",,,,,,,,,,
"03-05-82-85",1,7,3,5,1,4,6,10,7,10,6,8,10000,"Crop farming/cultivation","No formal education","No formal education","Very likely","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,1000,250,1500,0,0,0,2,0,0,1,0,0,"","Yes",1,3,2,0,0,0,0,0,0,"","No","No","No","No","No","No","Yes","No",,"No","No",,"No","No","No","No",,20000,20000,15000,5000,"No",,,,,,,,,,
"96-34-34-83",1,5,1,6,2,6,5,9,1,3,1,3,500,"Crop farming/cultivation","I dont know","Grade 9","Very likely","Satisfied","Continue to farming",,,,,,,,,,,,,"",1080,2500,150,1500,1,0,2,0,0,0,0,0,0,"","Yes",0,0,0,2,1,0,0,0,0,"","No","No","No","No","No","No","No","No","Yes",,"No","No","No","No","No","No",,0,10000,5000,0,"No",,,,,,,,,,
"84-86-67-50",1,1,3,5,3,8,4,10,2,10,1,10,2000,"Crop farming/cultivation","Grade 6","No formal education","Very likely","Very dissatisfied","Both",0,1,0,0,0,0,0,0,0,0,0,0,"",1080,0,0,700,1,0,0,0,0,3,0,2,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No",,0,0,1000,0,"No",,,,,,,,,,
"84-86-67-50",2,3,2,7,1,7,2,10,2,10,0,10,1000,"Crop farming/cultivation","I dont know","Grade 6","Very likely","Very dissatisfied","Both",0,1,0,0,0,0,0,0,0,0,0,0,"",1080,0,0,1050,0,1,0,0,0,3,0,2,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No",,0,0,1500,0,"No",,,,,,,,,,
"65-50-61-63",1,2,5,2,2,9,2,3,1,3,0,2,300,"Crop farming/cultivation","No formal education","No formal education","Likely","Neither","Continue to farming",,,,,,,,,,,,,"",1080,800,200,600,1,0,0,0,0,0,2,0,0,"","No",,,,,,,,,,"","No","No","Yes","No","No","No","No","No",,,"No","No","No","No","No","No",,0,3000,0,0,"No",,,,,,,,,,
"65-50-61-63",2,3,2,5,2,8,2,3,2,3,0,1,600,"Crop farming/cultivation","Grade 1","Grade 2","Likely","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,1000,300,900,1,0,0,0,0,0,2,0,0,"","No",,,,,,,,,,"","No","No",,"No","No","No","No","No","Yes",,"No","No","No","No","No","No",,0,5000,0,0,"No",,,,,,,,,,
"14-25-07-27",1,5,6,3,3,3,10,10,8,10,5,10,5000,"Both crop and livestock/fish farming","Grade 6","Grade 6","Unlikely","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,2000,1000,2000,0,0,0,0,0,0,1,0,0,"","Yes",0,0,1,0,0,0,0,0,0,"","No","No","No","No","No","No","No","No","Yes","No",,"No","No","No","No","No",,20000,60000,10000,3000,"No",,,,,,,,,,
"14-25-07-27",2,3,6,4,4,3,6,8,7,10,5,10,5000,"Both crop and livestock/fish farming","No formal education","No formal education","Very likely","Satisfied","Continue to farming",,,,,,,,,,,,,"",1080,1750,1050,3500,1,0,0,0,0,0,0,0,0,"","Yes",0,0,0,0,2,0,1,0,0,"","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No",,10000,15000,5000,1000,"No",,,,,,,,,,
"95-81-39-58",1,5,4,2,3,6,3,9,4,9,2,8,10000,"Construction labour","Grade 6","Grade 5","Likely","dissatisfied","Both",0,1,0,0,0,0,0,0,0,0,0,0,"",1080,50,25,30,0,0,0,0,0,0,1,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No",,5000,2000,5000,10000,"No",,,,,,,,,,
"95-81-39-58",5,4,5,4,4,3,4,6,2,7,4,6,7000,"Crop farming/cultivation","I dont know","I dont know","Likely","dissatisfied","Both",0,1,0,0,0,0,0,0,0,0,0,0,"",1080,20,50,10,0,0,0,0,0,0,1,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No",,8000,5000,6000,4000,"No",,,,,,,,,,
"63-48-87-87",1,1,5,2,3,9,1,10,1,10,1,10,1000,"Crop farming/cultivation","I dont know","No formal education","Very likely","dissatisfied","Both",0,1,0,0,0,0,0,0,0,0,0,0,"",,,,,,,,,,,,,,"",,,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No",,0,0,10000,0,"No",,,,,,,,,,
"63-48-87-87",2,1,5,2,3,9,1,10,1,10,0,10,1500,"Self-employed non-agribusiness (wholesale/retail trade, etc.)","Grade 7","No formal education","Very likely","dissatisfied","Both",0,1,0,0,0,0,0,0,0,0,0,0,"",,,,,,,,,,,,,,"",,,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No",,0,0,5000,0,"No",,,,,,,,,,
"49-38-87-08",1,6,6,0,4,4,0,10,0,10,0,10,500,"None/No employment","No formal education","No formal education","Very likely","Neither","Not engaged in farming",,,,,,,,,,,,,"",,,,,,,,,,,,,,"",,,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes",,0,0,0,0,"No",,,,,,,,,,
"56-09-22-69",1,3,3,6,2,6,1,5,1,6,1,5,500,"Crop farming/cultivation","Grade 5","Grade 2","Likely","Neither","Continue to farming",,,,,,,,,,,,,"",1080,700,200,1000,2,0,0,0,0,0,1,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","Yes",,"No","No","No","No","No","No",,5000,3000,0,0,"No",,,,,,,,,,
"52-67-58-90",1,6,4,3,0,7,3,4,0,1,0,1,1000,"Crop farming/cultivation","No formal education","No formal education","Very likely","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,8,1,200,0,0,0,0,0,0,1,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No",,2000,5000,1000,5000,"No",,,,,,,,,,
"52-67-58-90",2,0,5,9,0,6,2,4,0,5,0,5,5000,"Livestock keeping/raising","No formal education","No formal education","Very likely","Very dissatisfied","Both",1,0,0,0,0,0,0,0,0,0,0,0,"",1080,8,1,10,0,0,0,0,0,0,2,1,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No",,"No",,10000,20000,2000,5000,"No",,,,,,,,,,
"61-51-30-74",1,4,5,5,3,3,3,9,2,8,1,9,5000,"Crop farming/cultivation","No formal education","No formal education","Very likely","Very satisfied","Both",0,1,0,0,0,0,0,0,0,0,0,0,"",1080,1500,0,500,0,1,0,0,0,0,2,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No",,,"Yes","No",,"No",,4000,10000,20000,5000,"No",,,,,,,,,,
"61-51-30-74",2,3,6,3,6,2,1,9,1,9,1,8,10000,"Government officers/employees/ civil servant","Grade 7","Grade 7","Very likely","Very satisfied","Continue to farming",,,,,,,,,,,,,"",1080,1500,50,2500,0,1,0,0,0,0,0,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","Yes","No",,"No","No",,5000,20000,15000,10000,"No",,,,,,,,,,
"90-75-70-65",1,1,5,4,4,6,6,8,2,4,2,3,1200,"Crop farming/cultivation","Grade 2","No formal education","Very likely","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,1500,500,1000,0,0,0,1,2,3,0,0,0,"","Yes",0,0,1,2,0,0,0,0,0,"","No","No","No","No","No","No","Yes","No",,"No",,"No","No","No","No","No",,2000,1000,2000,500,"No",,,,,,,,,,
"90-75-70-65",2,2,5,3,4,6,4,7,2,6,3,6,3000,"Crop farming/cultivation","Grade 4","Grade 2","Very likely","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,1000,400,1500,0,0,0,0,3,2,1,0,0,"","Yes",1,0,2,3,0,0,0,0,0,"","No","No","No","No","No","No",,"No","No","No",,"Yes","No","No","No","No",,8000,10000,500,500,"No",,,,,,,,,,
"70-34-30-04",1,2,6,6,2,4,7,10,4,9,6,10,15000,"Crop farming/cultivation","Grade 7","Grade 9","Very likely","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,4000,250,250000,1,0,2,3,0,0,0,0,0,"","Yes",3,0,0,1,2,0,0,0,0,"","No","No","No","No","No","No","No","No",,"No",,"Yes","No","No","No","No",,0,10000,25000,0,"No",,,,,,,,,,
"70-34-30-04",2,2,4,6,2,6,7,10,4,9,6,9,10000,"Crop farming/cultivation","Grade 7","I dont know","Very likely","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,4000,250,2000,1,0,2,0,0,3,0,0,0,"","Yes",1,0,0,2,3,0,0,0,0,"","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No",,5000,10000,5000,0,"No",,,,,,,,,,
"00-18-21-78",1,5,4,3,2,6,1,3,2,3,2,3,200,"Crop farming/cultivation","No formal education","No formal education","Maybe, maybe not","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,50,4,1000,0,0,0,0,0,1,0,0,0,"","Yes",1,0,0,2,0,0,0,0,0,"","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No",,5000,30000,0,15000,"No",,,,,,,,,,
