interview__key,r_asset_own__id,ha0_1,ha0_2,ha0_3__0,ha0_3__1,ha0_4
"18-90-95-90","Solar panel","2",2,"Yes",,"300"
"71-80-40-68","Simple Mobile Phone","1",1,"Yes",,"100"
"71-80-40-68","Building","4",2,"Yes",,"5000"
"71-80-40-68","Gas or Paraffin Stove","2",0,"Yes",,"200"
"71-80-40-68","Radio","1",0,"Yes",,"200"
"03-80-12-55","Simple Mobile Phone","1",1,,,"100"
"03-80-12-55","Building","4",2,"Yes",,"1000"
"03-05-82-85","Simple Mobile Phone","1",1,"Yes",,"100"
"03-05-82-85","Building","2",2,"Yes",,"5000"
"03-05-82-85","Plastic chairs","3",3,"Yes",,"50"
"03-05-82-85","Plough","1",1,"Yes",,"450"
"03-05-82-85","Solar panel","2",2,"Yes",,"50"
"96-34-34-83","Smart Phone","1",0,"Yes",,"1200"
"96-34-34-83","Building","1",1,"Yes",,"500"
"84-86-67-50","Simple Mobile Phone","1",0,"Yes",,"150"
"84-86-67-50","Building","2",1,"Yes",,"I don't know"
"84-86-67-50","Radio","1",1,"Yes",,"500"
"84-86-67-50","Solar panel","1",0,"Yes",,"100"
"65-50-61-63","Building","1",1,"Yes",,"400"
"65-50-61-63","Plough","1",1,"Yes",,"800"
"14-25-07-27","Simple Mobile Phone","3",1,"Yes",,"100"
"14-25-07-27","Smart Phone","1",2,,,"1500"
"14-25-07-27","Building","2",2,"Yes",,"I don't know"
"14-25-07-27","Radio","1",1,"Yes",,"160"
"14-25-07-27","Living room furniture set","1",1,"Yes",,"1500"
"14-25-07-27","Plough","2",2,"Yes",,"1000"
"95-81-39-58","Simple Mobile Phone","1",1,"Yes",,"200"
"95-81-39-58","Building","4",1,"Yes",,"10000"
"95-81-39-58","Plough","1",0,"Yes",,"2000"
"63-48-87-87","Simple Mobile Phone","1",0,"Yes",,"200"
"63-48-87-87","Building","3",3,"Yes",,"I don't know"
"49-38-87-08","Building","1",1,"Yes",,"I don't know"
"56-09-22-69","Simple Mobile Phone","1",1,"Yes",,"180"
"56-09-22-69","Plastic chairs","1",4,"Yes",,"70"
"52-67-58-90","Building","4",3,"Yes",,"500"
"52-67-58-90","Plastic chairs","1",1,"Yes",,"40"
"61-51-30-74","Simple Mobile Phone","2",0,,,"150"
"61-51-30-74","Building","2",1,"Yes",,"3000"
"61-51-30-74","Radio","1",1,"Yes",,"150"
"61-51-30-74","Plastic chairs","4",6,"Yes",,"150"
"61-51-30-74","Plough","1",1,"Yes",,"500"
"90-75-70-65","Simple Mobile Phone","1",2,"Yes",,"150"
"90-75-70-65","Building","3",3,"Yes",,"200"
"90-75-70-65","Plastic chairs","3",3,"Yes",,"100"
"70-34-30-04","Simple Mobile Phone","1",1,"Yes",,"100"
"70-34-30-04","Bicycle","1",1,"Yes",,"400"
"70-34-30-04","Building","1",1,"Yes",,"10000"
"70-34-30-04","Radio","2",1,"Yes",,"350"
"70-34-30-04","Living room furniture set","1",1,"Yes",,"1700"
"70-34-30-04","Plough","1",1,"Yes",,"600"
"70-34-30-04","Boats","1",0,"Yes",,"500"
"70-34-30-04","Solar panel","2",2,"Yes",,"350"
"70-34-30-04","Battery bank","2",2,"Yes",,"100"
"00-18-21-78","Simple Mobile Phone","1",2,"Yes",,"150"
"00-18-21-78","Building","2",1,"Yes",,"30000"
"00-18-21-78","Living room furniture set","1",1,"Yes",,"2000"
"00-18-21-78","Plastic chairs","2",5,"Yes",,"50"
"00-18-21-78","Solar panel","1",1,"Yes",,"2500"
"80-41-37-09","Simple Mobile Phone","1",1,"Yes",,"100"
"80-41-37-09","Building","1",1,"Yes",,"500"
"80-41-37-09","Plastic chairs","1",3,"Yes",,"70"
"80-41-37-09","Plough","1",1,"Yes",,"1000"
"62-10-09-84","Simple Mobile Phone","1",1,"Yes",,"150"
"62-10-09-84","Building","1",1,"Yes",,"600"
"16-01-99-93","Simple Mobile Phone","4",2,"Yes",,"I don't know"
"16-01-99-93","Building","5",4,"Yes",,"I don't know"
"16-01-99-93","Radio","1",1,"Yes",,"150"
"16-01-99-93","Living room furniture set","1",1,"Yes",,"I don't know"
"16-01-99-93","Plough","3",2,"Yes",,"Refused to answer"
"16-01-99-93","Wheelbarrow","1",1,"Yes",,"Refused to answer"
"91-31-71-31","Building","3",3,"Yes",,"Refused to answer"
"14-78-47-78","Simple Mobile Phone","2",0,"Yes",,"150"
"14-78-47-78","Building","3",2,"Yes",,"I don't know"
"14-78-47-78","Plough","1",1,"Yes",,"1000"
"07-03-43-18","Building","1",1,"Yes",,"10000"
"87-80-74-34","Building","3",1,"Yes",,"I don't know"
"87-80-74-34","Plastic chairs","2",0,"Yes",,"50"
"39-19-95-41","Simple Mobile Phone","2",1,"Yes",,"50"
"39-19-95-41","Building","1",1,"Yes",,"500"
"39-19-95-41","Plastic chairs","3",0,"Yes",,"60"
"39-19-95-41","Plough","1",0,"Yes",,"1200"
"39-19-95-41","Solar panel","1",0,"Yes",,"100"
"13-94-38-36","Simple Mobile Phone","2",1,,,"150"
"13-94-38-36","Smart Phone","1",4,"Yes",,"200"
"13-94-38-36","Building","1",1,"Yes",,"5000"
"13-94-38-36","Television","1",1,"Yes",,"2000"
"13-94-38-36","Living room furniture set","1",1,"Yes",,"2500"
"13-94-38-36","Plastic chairs","1",8,"Yes",,"25"
"13-94-38-36","Plough","1",1,"Yes",,"1500"
"13-94-38-36","Solar panel","1",1,"Yes",,"1500"
"13-94-38-36","Battery bank","1",0,"Yes",,"6000"
"64-10-30-77","Simple Mobile Phone","1",2,"Yes",,"200"
"64-10-30-77","Building","3",3,"Yes",,"6000"
"98-88-46-23","Simple Mobile Phone","1",1,,,"250"
"98-88-46-23","Building","2",1,"Yes",,"1000"
"35-26-63-26","Simple Mobile Phone","1",0,"Yes",,"250"
"35-26-63-26","Building","6",6,"Yes",,"4000"
"77-44-63-61","Simple Mobile Phone","1",0,"Yes",,"160"
"77-44-63-61","Bicycle","1",1,"Yes",,"400"
"77-44-63-61","Building","1",1,"Yes",,"600"
"77-44-63-61","Plastic chairs","5",0,"Yes",,"50"
"26-64-90-32","Simple Mobile Phone","1",1,"Yes",,"150"
"26-64-90-32","Building","3",3,"Yes",,"Refused to answer"
"26-64-90-32","Plastic chairs","5",6,"Yes",,"80"
"26-64-90-32","Plough","1",1,"Yes",,"800"
"15-44-39-66","Building","1",1,"Yes",,"250"
"97-96-32-80","Smart Phone","2",1,"Yes",,"1000"
"97-96-32-80","Bicycle","1",0,"Yes",,"1500"
"97-96-32-80","Building","2",1,"Yes",,"I don't know"
"97-96-32-80","Radio","1",1,"Yes",,"1300"
"97-96-32-80","Television","1",0,"Yes",,"2000"
"97-96-32-80","Living room furniture set","1",1,"Yes",,"I don't know"
"97-96-32-80","Plastic chairs","5",2,"Yes",,"50"
"97-96-32-80","Plough","3",2,"Yes",,"1800"
"97-96-32-80","Solar panel","1",1,"Yes",,"2000"
"97-96-32-80","Battery bank","1",0,"Yes",,"5000"
"65-28-62-87","Simple Mobile Phone","1",1,"Yes",,"100"
"65-28-62-87","Building","1",1,"Yes",,"30000"
"65-28-62-87","Plough","1",1,"Yes",,"700"
"65-28-62-87","Solar panel","1",1,"Yes",,"100"
"91-95-41-16","Simple Mobile Phone","1",1,"Yes",,"300"
"91-95-41-16","Building","3",4,"Yes",,"10000"
"91-95-41-16","Plastic chairs","1",6,"Yes",,"60"
"91-95-41-16","Plough","2",2,"Yes",,"2000"
"91-95-41-16","Boats","1",2,"Yes",,"500"
"91-95-41-16","Solar panel","1",2,"Yes",,"300"
"65-02-00-05","Simple Mobile Phone","1",2,"Yes",,"100"
"65-02-00-05","Building","2",2,"Yes",,"I don't know"
"65-02-00-05","Radio","1",1,"Yes",,"300"
"65-02-00-05","Living room furniture set","1",1,"Yes",,"1000"
"65-02-00-05","Plastic chairs","1",2,"Yes",,"50"
"48-22-83-32","Simple Mobile Phone","5",3,"Yes",,"100"
"48-22-83-32","Smart Phone","4",1,,,"500"
"48-22-83-32","Motor Cycle /Scooter","1",1,"Yes",,"2000"
"48-22-83-32","Building","4",3,"Yes",,"600"
"48-22-83-32","Television","1",1,"Yes",,"1200"
"48-22-83-32","Living room furniture set","1",1,"Yes",,"1300"
"48-22-83-32","Plough","1",1,"Yes",,"1100"
"53-04-96-58","Building","1",1,"Yes",,"I don't know"
"93-77-89-30","Smart Phone","1",1,"Yes",,"2000"
"93-77-89-30","Solar panel","1",0,"Yes",,"150"
"38-24-53-68","Smart Phone","1",0,"Yes",,"1600"
"38-24-53-68","Building","2",1,"Yes",,"25000"
"38-24-53-68","Radio","1",0,"Yes",,"450"
"38-24-53-68","Plastic chairs","4",4,"Yes",,"100"
"38-24-53-68","Solar panel","1",1,"Yes",,"2500"
"38-24-53-68","Battery bank","1",1,"Yes",,"1200"
"76-44-39-80","Building","1",1,"Yes",,"300"
"76-44-39-80","Plastic chairs","2",2,"Yes",,"50"
"17-98-15-90","Simple Mobile Phone","1",1,"Yes",,"100"
"17-98-15-90","Building","1",1,"Yes",,"10000"
"17-98-15-90","Radio","1",1,"Yes",,"150"
"17-98-15-90","Plastic chairs","2",3,"Yes",,"100"
"43-89-48-48","Simple Mobile Phone","1",0,"Yes",,"100"
"43-89-48-48","Building","3",1,"Yes",,"400"
"43-89-48-48","Plastic chairs","1",0,"Yes",,"40"
"46-95-44-44","Building","1",1,"Yes",,"700"
"79-36-03-31","Simple Mobile Phone","1",0,"Yes",,"250"
"79-36-03-31","Building","1",1,"Yes",,"5000"
"79-36-03-31","Plastic chairs","1",4,"Yes",,"70"
"37-08-68-08","Simple Mobile Phone","1",3,"Yes",,"300"
"37-08-68-08","Building","2",4,"Yes",,"3000"
"37-08-68-08","Plastic chairs","1",6,"Yes",,"50"
"37-08-68-08","Plough","1",1,"Yes",,"2000"
"76-66-08-56","Simple Mobile Phone","3",4,"Yes",,"250"
"76-66-08-56","Smart Phone","3",0,,,"900"
"76-66-08-56","Building","3",4,"Yes",,"I don't know"
"76-66-08-56","Plastic chairs","5",6,"Yes",,"100"
"76-66-08-56","Plough","1",1,"Yes",,"400"
"84-78-41-82","Building","2",2,"Yes",,"3000"
"33-73-65-41","Building","1",1,"Yes",,"I don't know"
"33-73-65-41","Plough","1",1,"Yes",,"800"
"15-05-96-27","Building","2",1,"Yes",,"100"
"15-05-96-27","Plastic chairs","1",2,"Yes",,"40"
"04-08-02-81","Simple Mobile Phone","2",2,"Yes",,"130"
"04-08-02-81","Building","2",1,"Yes",,"10000"
"04-08-02-81","Living room furniture set","1",1,"Yes",,"500"
"04-08-02-81","Plastic chairs","4",4,"Yes",,"100"
"04-08-02-81","Plough","1",0,"Yes",,"1000"
"48-12-37-19","Simple Mobile Phone","1",2,"Yes",,"150"
"48-12-37-19","Building","1",1,"Yes",,"600"
"99-22-87-46","Plastic chairs","2",4,"Yes",,"50"
"05-46-14-17","Building","1",1,"Yes",,"300"
"21-68-94-15","Simple Mobile Phone","2",1,"Yes",,"250"
"21-68-94-15","Bicycle","1",1,"Yes",,"600"
"21-68-94-15","Building","1",1,"Yes",,"2500"
"21-68-94-15","Radio","1",1,"Yes",,"1500"
"21-68-94-15","Television","1",0,"Yes",,"2500"
"21-68-94-15","Plastic chairs","2",4,"Yes",,"65"
"21-68-94-15","Plough","1",1,"Yes",,"600"
"21-68-94-15","Solar panel","1",1,"Yes",,"350"
"40-56-04-29","Simple Mobile Phone","1",0,"Yes",,"150"
"40-56-04-29","Building","3",1,"Yes",,"1500"
"40-56-04-29","Plastic chairs","2",0,"Yes",,"30"
"58-04-84-61","Simple Mobile Phone","1",1,"Yes",,"150"
"58-04-84-61","Smart Phone","1",1,,,"500"
"58-04-84-61","Motor vehicle","1",1,"Yes",,"I don't know"
"58-04-84-61","Bicycle","1",1,"Yes",,"I don't know"
"58-04-84-61","Building","2",1,"Yes",,"I don't know"
"58-04-84-61","Television","1",1,"Yes",,"1000"
"58-04-84-61","Living room furniture set","1",1,"Yes",,"2000"
"58-04-84-61","Plastic chairs","4",4,,,"I don't know"
"58-04-84-61","Solar panel","3",1,"Yes",,"I don't know"
"92-36-21-21","Building","1",1,"Yes",,"500"
"92-36-21-21","Plastic chairs","3",4,"Yes",,"30"
"92-36-21-21","Plough","1",1,"Yes",,"1000"
"92-36-21-21","Boats","1",1,"Yes",,"350"
"14-57-41-87","Simple Mobile Phone","1",0,,,"200"
"14-57-41-87","Smart Phone","1",0,,,"800"
"14-57-41-87","Building","1",1,,,"1000"
"14-57-41-87","Plastic chairs","6",6,,,"150"
"14-57-41-87","Solar panel","1",0,,,"150"
"96-30-76-58","Simple Mobile Phone","1",0,"Yes",,"50"
"96-30-76-58","Building","1",1,"Yes",,"400"
"94-10-09-72","Building","3",1,"Yes",,"600"
"63-44-25-02","Simple Mobile Phone","1",1,,,"300"
"63-44-25-02","Building","1",3,"Yes",,"I don't know"
"66-67-56-06","Simple Mobile Phone","1",0,"Yes",,"150"
"66-67-56-06","Building","2",1,"Yes",,"800"
"66-67-56-06","Plastic chairs","4",4,"Yes",,"50"
"66-67-56-06","Plough","1",1,"Yes",,"800"
"66-67-56-06","Boats","1",1,"Yes",,"400"
"61-94-69-82","Simple Mobile Phone","1",1,"Yes",,"250"
"61-94-69-82","Building","3",3,"Yes",,"4500"
"61-94-69-82","Plastic chairs","2",4,"Yes",,"80"
"72-52-17-18","Simple Mobile Phone","1",1,"Yes",,"200"
"72-52-17-18","Building","1",1,"Yes",,"1000"
"72-52-17-18","Radio","1",1,"Yes",,"500"
"90-79-08-36","Simple Mobile Phone","1",0,,,"50"
"90-79-08-36","Plough","1",0,"Yes",,"500"
