interview__key,r_members__id,lbr3_1,lbr3_1_oth,emp_form,bus_yr,bus_dry,bus_rain,bus_days_wk,bus_hrs,bus_sales,bus_main_use__1,bus_main_use__2,bus_main_use__3,bus_main_use__4,bus_main_use__5,bus_main_use__6,bus_main_use__7,bus_main_use__96,bus_main_use__n888,bus_main_use_others,bus_input,bus_labor,bus_capital,bus_reg,bus_loc,bus_employe,tourism_motivate__1,tourism_motivate__2,tourism_motivate__3,tourism_motivate__4,tourism_motivate__5,tourism_motivate__6,tourism_motivate__7,tourism_motivate__8,tourism_motivate__96,tourism_motivate_oth,years_exp_agri,business_obstacle__1,business_obstacle__2,business_obstacle__3,business_obstacle__4,business_obstacle__5,business_obstacle__6,business_obstacle__7,business_obstacle__8,business_obstacle__9,business_obstacle__10,business_obstacle__11,business_obstacle__96,business_obstacle__n888,business_obstacle__n999,business_obs_oth,business_financing__1,business_financing__2,business_financing__3,business_financing__4,business_financing__5,business_financing__6,business_financing__7,business_financing__8,business_financing__9,business_financing__10,business_financing__11,business_financing__12,business_financing__96,business_financing__n888,business_financing__n999,business_financing_oth,business_finance__1,business_finance__2,business_finance__3,business_finance__4,business_finance__5,business_finance__6,business_finance__7,business_finance__8,business_finance__96,business_finance__n888,business_finance__n999,business_finance_oth,business_legal__1,business_legal__2,business_legal__3,business_legal__4,business_legal__5,business_legal__96,business_legal__n888,business_legal__n999,business_legal_oth,support_local_gov,support_local_kind__1,support_local_kind__2,support_local_kind__3,support_local_kind__4,support_local_kind__5,support_local_kind__6,support_local_kind__7,support_local_kind__8,support_local_kind__96,support_local_kind__n888,support_local_kind__n999,support_local_gov_oth,lbr3_2,lbr3_3,lbr3_4,lbr3_5,lbr3_5_1__1,lbr3_5_1__2,lbr3_5_1__3,lbr3_5_1__4,lbr3_5_1__5,lbr3_5_1__6,lbr3_5_1__7,lbr3_5_1__96,lbr3_5_1__n888,lbr3_5_1__n999,lbr3_5_1_oth,lbr3_6,lbr3_7,lbr3_8,lbr3_9,lbr3_9_1__1,lbr3_9_1__2,lbr3_9_1__3,lbr3_9_1__4,lbr3_9_1__5,lbr3_9_1__6,lbr3_9_1__7,lbr3_9_1__96,lbr3_9_1__n888,lbr3_9_1__n999,lbr3_9_1_oth,lbr3_10,lbr3_11,lbr3_12,lbr3_13,Ibr3_14__1,Ibr3_14__2,Ibr3_14__3,Ibr3_15,Ibr3_16,Ibr3_17,Ibr3_18,Ibr3_19,leave,sick_leave,lbr10,lbr10_1,job_search,job_search_oth,lbr09,emp_years,lbr11
"45-83-41-38",2,"Others, specify","Pest Control","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Leonard pest control","Town or city within this district/region","Permanent",2000,0,1,0,0,2,3,0,0,0,0,"",6,8,,,,,,,,,,,,,"",,,,,"No","No","No","No","No","No","No","Yes","Yes","Yes","Long term permanent contract","","Online postings","","No",5,"Satisfied"
"95-39-93-93",1,"Education (teacher etc)","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Kachikau Primary School","In this village","Permanent",1000,0,1,3,2,0,0,0,0,0,0,"",6,8,,,,,,,,,,,,,"",,,,,"No","No","No","Yes","No","Yes","Yes","No","Yes","Yes","Long term permanent contract","","Public employment/recruitment agency","","Yes",12,"Neither"
"61-12-40-36",3,"Hospitality (e.g., Accommodation &amp; Lodging )","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Kubu Lodge","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",2300,0,1,0,0,0,2,0,0,0,0,"",0,2,6,8,"No","No","No","No","No","Yes","No","No","Yes","Yes","Part-time contract","","Private employment/recruitment agency","","No",.2,"Satisfied"
"11-71-40-81",1,"Recreation &amp; Events","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Matsosangwao cultural group","In this village","Permanent",1800,4,1,3,0,2,0,0,0,0,0,"",3,5,,,,,,,,,,,,,"",,,,,"No","No","Yes","No","No","Yes","No","No","No","Yes","Part-time contract","","From neighbors or friends","","No",2,"Satisfied"
"19-03-38-46",2,"Others, specify","Construction","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","12","In this village","Permanent",1200,0,1,0,0,0,2,0,0,0,0,"",6,8,,,,,,,,,,,,,"",,,,,"No","No","No","No","No","No","No","No","Yes","Yes","Long term permanent contract","","Public employment/recruitment agency","","No",1,"dissatisfied"
"92-48-70-16",2,"Retail trade","","Self-employed/own business",10,6,6,6,13,300,1,2,0,0,0,0,0,0,0,"",5000,0,0,"Yes","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"10","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","",,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No",,"No","No","No","No","No","Yes","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",10,"Very satisfied"
"34-14-49-72",1,"Others, specify","Construction Laborer","Self-employed/own business",204,6,6,4,10,2400,0,1,2,0,0,0,0,0,0,"",280,0,0,"No","Village in region",0,"No","Yes","No","Yes","No","No","No","No","No",,"24","No","No","No","Yes","No","No","No","No","Yes","No","No","Yes","No","No","Too many self employed people are in the construction industry",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","No","Yes","No",,"No","No","No","No","No","No","Yes","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","Yes",24,"Neither"
"34-14-49-72",2,"Domestic/household helper","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","House helper working for a family in Plateau","In this village","Permanent",1100,0,1,2,0,0,3,0,0,0,0,"",6,10,,,,,,,,,,,,,"",,,,,"No","No","No","No","No","No","No","No","No","Yes","No contract (informal)","","Online postings","","No",5,"Neither"
"22-89-40-33",1,"Other public sector","Construction Labor","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Village Development Committee","In this village","Seasonal",,,,,,,,,,,,"",,,"Per year",600,0,1,2,0,3,0,0,0,0,0,"",6,5,5,8,"No","No","No","No","No","No","No","No","No","Yes","Part-time contract","","Public employment/recruitment agency","","No",1,"dissatisfied"
"22-89-40-33",2,"Hospitality (e.g., Accommodation &amp; Lodging )","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Thebe Lodge","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",1900,0,1,2,0,0,0,0,0,0,0,"",3,1,6,10,"No","No","No","No","No","Yes","No","No","No","Yes","Part-time contract","","Private employment/recruitment agency","","No",.2,"Satisfied"
"22-89-40-33",3,"Retail trade","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Chobe Beverage","In this village","Seasonal",,,,,,,,,,,,"",,,"Lumpsum",1000,0,1,2,0,0,0,0,0,0,0,"",2,1,3,2,"No","No","No","No","No","No","No","No","No","Yes","Part-time contract","","From family and relatives","","No",.2,"Satisfied"
"22-89-40-33",4,"Others, specify","Chobe Beverage","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Chobe Beverage","In this village","Seasonal",,,,,,,,,,,,"",,,"Lumpsum",1200,0,1,2,0,3,0,0,0,0,0,"",2,1,2,4,"No","No","No","No","No","No","No","No","No","Yes","Part-time contract","","From family and relatives","","No",1,"Satisfied"
"22-89-40-33",5,"Food industry","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Nandos","In this village","Permanent",1800,0,4,1,0,0,3,2,0,0,0,"",6,12,,,,,,,,,,,,,"",,,,,"No","No","No","No","No","No","No","No","No","Yes","Fixed term permanent contract","","Private employment/recruitment agency","","Yes",3,"Very satisfied"
"37-39-45-84",1,"Travel and Tourism","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Wildlife Conservation Research Unit","In this village","Permanent",2800,0,1,3,4,2,5,6,0,0,0,"",5,8,,,,,,,,,,,,,"",,,,,"No","No","Yes","No","No","No","Yes","No","Yes","Yes","Long term permanent contract","","Online postings","","Yes",36,"Neither"
"37-39-45-84",2,"Security services","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Blue Wings","In this village","Permanent",2500,0,1,2,0,3,4,0,0,0,0,"",7,8,,,,,,,,,,,,,"",,,,,"No","No","No","Yes","No","No","No","No","Yes","Yes","Fixed term permanent contract","","Others, specify","Self Marketing","No",24,"Satisfied"
"98-85-46-77",3,"Others, specify","Cleaner (Kasane Council)","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","kasane council","In other rural area within or outside this district","Permanent",3000,0,1,0,0,0,0,0,2,0,0,"water and electricity bills",5,8,,,,,,,,,,,,,"",,,,,"No","No","No","No","No","Yes","No","No","Yes","Yes","Long term permanent contract","","Online postings","","No",29,"dissatisfied"
"80-21-91-02",2,"Others, specify","Labourer","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Water Utilities","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",3600,0,0,1,0,0,0,0,0,0,0,"",0,0,5,8,"No","No","No","No","No","No","No","No","No","No","Fixed term permanent contract","","Public employment/recruitment agency","","No",.1,"Satisfied"
"80-21-91-02",3,"Other public sector","Government Youth Volunteer Scheme-Tirelo Sechaba","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Chobe District Council-Kavimba","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",1000,0,1,0,0,0,0,0,0,0,0,"",0,1,5,8,"No","No","No","No","No","Yes","No","No","Yes","Yes","Volunteering","","Public employment/recruitment agency","","No",.1,"Satisfied"
"80-21-91-02",4,"Other public sector","Caretaker","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Kachikau Special Unit-Kachikau Primary School","In other rural area within or outside this district","Permanent",5408,0,1,3,0,0,2,0,0,0,0,"",6,8,,,,,,,,,,,,,"",,,,,"No","No","No","No","No","Yes","Yes","No","Yes","Yes","Long term permanent contract","","Public employment/recruitment agency","","Yes",12,"Satisfied"
"22-74-67-59",2,"Domestic/household helper","","Self-employed/own business",12,6,6,1,4,1400,0,1,0,0,0,0,0,0,0,"",0,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"1","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",1,"Neither"
"22-74-67-59",4,"Domestic/household helper","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","KACHIKAU CLINIC","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",3300,0,1,0,0,0,0,0,0,0,0,"",6,6,5,8,"Yes","No","No","No","No","No","No","Yes","No","No","Fixed term permanent contract","","Public employment/recruitment agency","","No",1,"Very satisfied"
"22-74-67-59",5,"Domestic/household helper","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","ABSA  BANK","In other rural area within or outside this district","Permanent",2500,0,1,2,0,0,3,0,0,0,0,"",6,8,,,,,,,,,,,,,"",,,,,"No","No","Yes","No","No","Yes","No","No","Yes","Yes","Fixed term permanent contract","","Public employment/recruitment agency","","No",5,"Neither"
"22-74-67-59",6,"Other public sector","Agricultural Assistant","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","MINISTRY OF AGRICULTURE","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",1000,0,1,0,0,0,0,0,0,0,0,"",6,6,5,8,"No","No","No","No","No","No","No","No","No","Yes","Fixed term permanent contract","","Public employment/recruitment agency","","No",1,"Neither"
"88-01-88-32",3,"Hospitality (e.g., Accommodation &amp; Lodging )","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Kwalape Lodge","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",2000,0,1,0,3,0,2,0,0,0,0,"",2,0,7,8,"No","No","No","No","No","No","Yes","No","Yes","Yes","Part-time contract","","Public employment/recruitment agency","","No",.2,"Satisfied"
"88-01-88-32",5,"Retail trade","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Chobe Fish Farm","In this village","Permanent",1420,0,1,0,0,0,0,0,0,2,0,"",6,8,,,,,,,,,,,,,"",,,,,"No","No","No","No","No","No","No","No","No","Yes","Fixed term permanent contract","","Online postings","","No",2,"dissatisfied"
"98-88-56-41",1,"Others, specify","Respondent Is A Street Vendor","Self-employed/own business",24,6,6,7,8,500,0,1,0,0,0,0,0,0,0,"",200,0,0,"Yes","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"10","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","No","Yes","No",,"No","No","No","No","No","No","Yes","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",2,"Satisfied"
"98-88-56-41",3,"Hospitality (e.g., Accommodation &amp; Lodging )","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Chobe Game Lodge","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",4500,0,1,3,2,0,0,0,0,0,0,"",2,0,5,8,"Yes","No","Yes","No","No","Yes","No","No","Yes","Yes","Part-time contract","","From neighbors or friends","","Yes",.2,"Neither"
"84-73-38-30",1,"Others, specify","Cleaner At Kasane Airport","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Dollar Maid","In this village","Seasonal",,,,,,,,,,,,"",,,"Per year",1200,0,1,2,0,0,0,0,0,0,0,"",6,6,5,8,"No","No","Yes","No","No","Yes","Yes","No","No","Yes","Fixed term permanent contract","","From neighbors or friends","","No",.5,"Neither"
"93-79-44-00",1,"Others, specify","Tuckshop","Self-employed/own business",24,6,6,7,10,1500,2,1,0,0,0,0,0,0,0,"",1000,0,0,"No","Village in region",1,"No","No","No","Yes","No","No","No","No","No",,"2","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"Yes","No","Yes","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",2,"Neither"
"93-79-44-00",2,"Others, specify","Construction","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Zak Construction","Town or city within this district/region","Seasonal",,,,,,,,,,,,"",,,"Per month",2500,0,1,0,2,3,4,0,0,0,0,"",6,6,6,8,"No","No","No","No","No","No","No","No","Yes","Yes","Fixed term permanent contract","","From family and relatives","","No",5,"Neither"
"26-07-22-36",1,"Retail trade","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","FLOW ENERGY","In this village","Permanent",2000,0,1,0,0,0,2,0,3,0,0,"INSURANCES",6,8,,,,,,,,,,,,,"",,,,,"No","No","Yes","No","No","No","No","No","Yes","Yes","Long term permanent contract","","Public employment/recruitment agency","","No",3,"Very dissatisfied"
"55-76-99-68",1,"Others, specify","Health Education Assistant","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Thamaga Hospital","Town or city in another district/region","Seasonal",,,,,,,,,,,,"",,,"Per month",2500,0,1,0,2,0,3,0,0,0,0,"",0,0,5,8,"No","No","No","No","No","Yes","Yes","No","Yes","Yes","Part-time contract","","Online postings","","No",.05,"Satisfied"
"38-33-66-67",3,"Other public sector","Ipelegeng Worker","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Ipelegeng","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",700,0,1,0,2,0,0,0,0,0,0,"",2,0,5,8,"No","Yes","No","No","No","Yes","Yes","No","Yes","Yes","Part-time contract","","Vocational training centres","","No",.2,"Neither"
"16-65-54-37",1,"Others, specify","Government Poverty Eradication Scheme","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Ipelegeng","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",600,0,1,0,0,0,0,0,0,0,0,"",0,3,5,4,"No","No","No","No","No","Yes","No","No","No","Yes","No contract (informal)","","From family and relatives","","No",.3,"Satisfied"
"16-65-54-37",3,"Hospitality (e.g., Accommodation &amp; Lodging )","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Chobe game lodge","In this village","Permanent",3500,0,1,0,0,0,0,0,0,0,0,"",6,8,,,,,,,,,,,,,"",,,,,"No","No","Yes","No","No","Yes","Yes","No","Yes","Yes","Long term permanent contract","","From family and relatives","","No",15,"Satisfied"
"08-12-15-69",2,"Others, specify","Ipelegeng (Waste Collector)","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Kazungula council","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",600,0,1,0,0,0,0,0,0,0,0,"",4,0,5,4,"No","No","No","No","No","No","No","No","No","Yes","Part-time contract","","From family and relatives","","No",.4,"Very dissatisfied"
"43-73-48-25",1,"Recreation &amp; Events","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Mowana golf club","In other rural area within or outside this district","Permanent",1500,0,1,0,0,0,2,0,0,0,0,"",6,8,,,,,,,,,,,,,"",,,,,"No","No","No","No","No","Yes","No","No","No","Yes","Long term permanent contract","","Online postings","","No",.6,"Neither"
"43-73-48-25",3,"Others, specify","Bush Clearing (Poverty Eradication Programe","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Kazungula VDC","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",600,0,1,0,0,0,0,0,0,0,0,"",6,6,5,5,"No","No","No","No","No","No","No","No","No","Yes","Part-time contract","","From neighbors or friends","","No",2.1,"Very dissatisfied"
"86-00-77-05",3,"Food industry","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Kasane self catering","Town or city within this district/region","Permanent",2500,0,1,0,0,2,0,0,0,0,0,"",6,9,,,,,,,,,,,,,"",,,,,"No","No","No","Yes","No","Yes","No","No","Yes","Yes","Long term permanent contract","","Private employment/recruitment agency","","No",3,"Satisfied"
"86-00-77-05",5,"Travel and Tourism","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Leon safaris","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",4000,0,1,0,0,3,2,0,0,0,0,"",0,2,2,9,"Yes","No","No","No","No","No","No","Yes","No","Yes","No contract (informal)","","Private employment/recruitment agency","","Yes",.2,"Neither"
"87-84-09-54",1,"Retail trade","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","London Mart","In this village","Permanent",1700,0,1,2,0,0,0,0,0,0,0,"",6,6,,,,,,,,,,,,,"",,,,,"No","No","No","No","No","Yes","No","No","Yes","Yes","Fixed term permanent contract","","Private employment/recruitment agency","","No",1,"Very satisfied"
"87-84-09-54",2,"Other public sector","Village Development Committee","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Village Development Committee (kachikau)","In this village","Seasonal",,,,,,,,,,,,"",,,"Lumpsum",600,0,1,2,0,0,0,0,0,0,0,"",1,1,5,5,"No","No","No","No","No","No","No","No","No","Yes","Part-time contract","","Public employment/recruitment agency","","No",.1,"Neither"
"93-42-86-13",2,"Education (teacher etc)","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","ministry of education","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",2700,0,1,0,0,0,0,0,2,0,0,"water bill",6,6,4,4,"No","No","No","No","No","No","No","No","Yes","Yes","Part-time contract","","Online postings","","Yes",3,"dissatisfied"
"31-42-54-99",1,"Education (teacher etc)","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Ministry of Education","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",7000,0,1,0,0,2,0,0,3,0,0,"water and electricity bills",5,5,5,8,"No","No","No","No","No","Yes","No","No","No","Yes","Part-time contract","","Online postings","","Yes",3,"Satisfied"
"40-00-25-74",1,"Other public sector","Village Development Committee","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Village Development Committee (Mabele)","In this village","Seasonal",,,,,,,,,,,,"",,,"Lumpsum",600,0,1,0,0,2,0,0,0,0,0,"",1,1,5,5,"No","No","No","No","No","No","No","No","No","Yes","Part-time contract","","Public employment/recruitment agency","","No",.1,"Satisfied"
"32-73-63-74",1,"Others, specify","Tailor","Self-employed/own business",15,6,6,5,6,9000,2,1,0,0,0,0,0,0,0,"",2500,0,0,"No","Village in region",0,"No","No","Yes","No","No","No","No","No","No",,"15","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No","No",,"No","No","No","Yes","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",15,"Satisfied"
"16-86-88-22",1,"Other public sector","Kachikau Council","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Kachikau Council","In this village","Permanent",1800,0,1,0,0,2,0,3,0,0,0,"",5,8,,,,,,,,,,,,,"",,,,,"No","No","No","No","No","Yes","Yes","No","Yes","Yes","Long term permanent contract","","Public employment/recruitment agency","","No",26,"Very satisfied"
"64-46-66-46",1,"Security services","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Weighbridge clinic","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",3200,0,1,0,3,0,2,0,0,0,0,"",6,6,7,8,"No","No","No","No","No","Yes","No","No","No","No","Part-time contract","","Private employment/recruitment agency","","No",1,"Satisfied"
