interview__key,r_members__id,decision_code,decision_label,decision_maker_1,decision_maker_2,decision_maker_3,decision_maker_4,decision_maker_5,decision_maker_6,decision_maker_7,decision_maker_8,decision_maker_9,decision_maker_10
"93-61-95-87",1,"weai_17","How to Allocate Remittances",1,,,,,,,,,
"93-61-95-87",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,,,,,,
"93-61-95-87",1,"weai_19","Whether They Attend a Training or Seminar",1,,,,,,,,,
"93-61-95-87",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,,,,,,
"93-61-95-87",1,"weai_21","Use of Land",1,,,,,,,,,
"72-10-49-63",2,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,,,,,,,,,
"72-10-49-63",2,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",1,2,,,,,,,,
"72-10-49-63",2,"weai_8","The Use of Large Livestock (Cattle, Donkey)",1,2,,,,,,,,
"72-10-49-63",2,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",1,2,,,,,,,,
"72-10-49-63",2,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,2,,,,,,,,
"72-10-49-63",2,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,,,,,,,,
"72-10-49-63",2,"weai_12","How Much Money to Spend on Food?",1,2,,,,,,,,
"72-10-49-63",2,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,2,,,,,,,,
"72-10-49-63",2,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,2,,,,,,,,
"72-10-49-63",2,"weai_15","Purchase and Sale of Land and Houses?",1,2,,,,,,,,
"72-10-49-63",2,"weai_16","Expenditure on Children's Education",1,2,,,,,,,,
"72-10-49-63",2,"weai_17","How to Allocate Remittances",1,2,,,,,,,,
"72-10-49-63",2,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,2,,,,,,,,
"72-10-49-63",2,"weai_19","Whether They Attend a Training or Seminar",1,2,,,,,,,,
"72-10-49-63",2,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,2,,,,,,,,
"72-10-49-63",2,"weai_21","Use of Land",1,2,,,,,,,,
"65-98-70-74",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,,,,,,
"65-98-70-74",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,,,,,,,,,
"65-98-70-74",1,"weai_12","How Much Money to Spend on Food?",1,,,,,,,,,
"65-98-70-74",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,,,,,,
"65-98-70-74",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,,,,,,
"65-98-70-74",1,"weai_15","Purchase and Sale of Land and Houses?",1,,,,,,,,,
"65-98-70-74",1,"weai_16","Expenditure on Children's Education",1,,,,,,,,,
"65-98-70-74",1,"weai_17","How to Allocate Remittances",1,,,,,,,,,
"65-98-70-74",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,,,,,,
"65-98-70-74",1,"weai_19","Whether They Attend a Training or Seminar",1,,,,,,,,,
"65-98-70-74",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,,,,,,
"65-98-70-74",1,"weai_21","Use of Land",1,,,,,,,,,
"65-98-70-74",3,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,,,,,,
"65-98-70-74",3,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,,,,,,,,,
"65-98-70-74",3,"weai_12","How Much Money to Spend on Food?",1,,,,,,,,,
"65-98-70-74",3,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,,,,,,
"65-98-70-74",3,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,,,,,,
"65-98-70-74",3,"weai_15","Purchase and Sale of Land and Houses?",1,,,,,,,,,
"65-98-70-74",3,"weai_16","Expenditure on Children's Education",1,,,,,,,,,
"65-98-70-74",3,"weai_17","How to Allocate Remittances",1,,,,,,,,,
"65-98-70-74",3,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,,,,,,
"65-98-70-74",3,"weai_19","Whether They Attend a Training or Seminar",1,,,,,,,,,
"65-98-70-74",3,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,,,,,,
"65-98-70-74",3,"weai_21","Use of Land",1,,,,,,,,,
"71-09-05-63",4,"weai_1","Crop Farming like what Crop to Grow, when and How to Till and Manage the Crops (Weeding, Fertilizer, Etc.)",1,,,,,,,,,
"71-09-05-63",4,"weai_2","Marketing of Crop Farm Produce (when/Whom/where to Sell, Who Negotiates the Price)?",1,,,,,,,,,
"71-09-05-63",4,"weai_3","How any Cash Earned from Crop Farming is Spent?",1,,,,,,,,,
"71-09-05-63",4,"weai_4","How Much Money to Spend on Farm Inputs?",1,,,,,,,,,
"71-09-05-63",4,"weai_5","Who Makes the Decision if the Household Need to Consult an Agricultural Technician, Extension Agent, or Other People Who are Experts",1,4,,,,,,,,
"71-09-05-63",4,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",5,,,,,,,,,
"71-09-05-63",4,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",5,,,,,,,,,
"71-09-05-63",4,"weai_8","The Use of Large Livestock (Cattle, Donkey)",1,4,,,,,,,,
"71-09-05-63",4,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",5,,,,,,,,,
"71-09-05-63",4,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",5,,,,,,,,,
"71-09-05-63",4,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",2,5,,,,,,,,
"71-09-05-63",4,"weai_12","How Much Money to Spend on Food?",2,5,,,,,,,,
"71-09-05-63",4,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",4,,,,,,,,,
"71-09-05-63",4,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,4,,,,,,,,
"71-09-05-63",4,"weai_15","Purchase and Sale of Land and Houses?",4,,,,,,,,,
"71-09-05-63",4,"weai_16","Expenditure on Children's Education",2,,,,,,,,,
"71-09-05-63",4,"weai_17","How to Allocate Remittances",1,,,,,,,,,
"71-09-05-63",4,"weai_18","Whether to Borrow Money and How Much to Borrow?",2,,,,,,,,,
"71-09-05-63",4,"weai_19","Whether They Attend a Training or Seminar",4,,,,,,,,,
"71-09-05-63",4,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",4,,,,,,,,,
"71-09-05-63",4,"weai_21","Use of Land",4,,,,,,,,,
"81-05-32-56",3,"weai_1","Crop Farming like what Crop to Grow, when and How to Till and Manage the Crops (Weeding, Fertilizer, Etc.)",1,3,,,,,,,,
"81-05-32-56",3,"weai_2","Marketing of Crop Farm Produce (when/Whom/where to Sell, Who Negotiates the Price)?",1,3,,,,,,,,
"81-05-32-56",3,"weai_3","How any Cash Earned from Crop Farming is Spent?",1,3,,,,,,,,
"81-05-32-56",3,"weai_4","How Much Money to Spend on Farm Inputs?",1,3,,,,,,,,
"81-05-32-56",3,"weai_5","Who Makes the Decision if the Household Need to Consult an Agricultural Technician, Extension Agent, or Other People Who are Experts",1,3,,,,,,,,
"81-05-32-56",3,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,3,,,,,,,,
"81-05-32-56",3,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",1,3,,,,,,,,
"81-05-32-56",3,"weai_8","The Use of Large Livestock (Cattle, Donkey)",1,3,,,,,,,,
"81-05-32-56",3,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",1,3,,,,,,,,
"81-05-32-56",3,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,3,,,,,,,,
"81-05-32-56",3,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,3,,,,,,,,
"81-05-32-56",3,"weai_12","How Much Money to Spend on Food?",1,3,,,,,,,,
"81-05-32-56",3,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,3,,,,,,,,
"81-05-32-56",3,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,3,,,,,,,,
"81-05-32-56",3,"weai_15","Purchase and Sale of Land and Houses?",1,3,,,,,,,,
"81-05-32-56",3,"weai_16","Expenditure on Children's Education",1,3,,,,,,,,
"81-05-32-56",3,"weai_17","How to Allocate Remittances",1,3,,,,,,,,
"81-05-32-56",3,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,3,,,,,,,,
"81-05-32-56",3,"weai_19","Whether They Attend a Training or Seminar",1,3,,,,,,,,
"81-05-32-56",3,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,3,,,,,,,,
"81-05-32-56",3,"weai_21","Use of Land",1,3,,,,,,,,
"30-09-94-93",3,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,,,,,,,,,
"30-09-94-93",3,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",1,,,,,,,,,
"30-09-94-93",3,"weai_8","The Use of Large Livestock (Cattle, Donkey)",1,,,,,,,,,
"30-09-94-93",3,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",1,,,,,,,,,
"30-09-94-93",3,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,,,,,,
"30-09-94-93",3,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,,,,,,,,,
"30-09-94-93",3,"weai_12","How Much Money to Spend on Food?",1,,,,,,,,,
"30-09-94-93",3,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,,,,,,
"30-09-94-93",3,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,,,,,,
"30-09-94-93",3,"weai_15","Purchase and Sale of Land and Houses?",1,,,,,,,,,
"30-09-94-93",3,"weai_16","Expenditure on Children's Education",1,,,,,,,,,
"30-09-94-93",3,"weai_17","How to Allocate Remittances",1,,,,,,,,,
"30-09-94-93",3,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,,,,,,
"30-09-94-93",3,"weai_19","Whether They Attend a Training or Seminar",1,,,,,,,,,
"30-09-94-93",3,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,,,,,,
"30-09-94-93",3,"weai_21","Use of Land",1,,,,,,,,,
"53-06-23-41",1,"weai_1","Crop Farming like what Crop to Grow, when and How to Till and Manage the Crops (Weeding, Fertilizer, Etc.)",1,,,,,,,,,
"53-06-23-41",1,"weai_2","Marketing of Crop Farm Produce (when/Whom/where to Sell, Who Negotiates the Price)?",1,,,,,,,,,
"53-06-23-41",1,"weai_3","How any Cash Earned from Crop Farming is Spent?",1,,,,,,,,,
"53-06-23-41",1,"weai_4","How Much Money to Spend on Farm Inputs?",1,,,,,,,,,
"53-06-23-41",1,"weai_5","Who Makes the Decision if the Household Need to Consult an Agricultural Technician, Extension Agent, or Other People Who are Experts",1,,,,,,,,,
"53-06-23-41",1,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,,,,,,,,,
"53-06-23-41",1,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",1,,,,,,,,,
"53-06-23-41",1,"weai_8","The Use of Large Livestock (Cattle, Donkey)",1,,,,,,,,,
"53-06-23-41",1,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",1,,,,,,,,,
"53-06-23-41",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,,,,,,
"53-06-23-41",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,,,,,,,,,
"53-06-23-41",1,"weai_12","How Much Money to Spend on Food?",1,,,,,,,,,
"53-06-23-41",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,,,,,,
"53-06-23-41",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,,,,,,
"53-06-23-41",1,"weai_15","Purchase and Sale of Land and Houses?",1,,,,,,,,,
"53-06-23-41",1,"weai_16","Expenditure on Children's Education",1,,,,,,,,,
"53-06-23-41",1,"weai_17","How to Allocate Remittances",1,,,,,,,,,
"53-06-23-41",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,,,,,,
"53-06-23-41",1,"weai_19","Whether They Attend a Training or Seminar",1,,,,,,,,,
"53-06-23-41",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,,,,,,
"53-06-23-41",1,"weai_21","Use of Land",1,,,,,,,,,
"93-66-25-28",2,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,,,,,,
"93-66-25-28",2,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",2,,,,,,,,,
"93-66-25-28",2,"weai_12","How Much Money to Spend on Food?",2,,,,,,,,,
"93-66-25-28",2,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,,,,,,
"93-66-25-28",2,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,,,,,,
"93-66-25-28",2,"weai_15","Purchase and Sale of Land and Houses?",1,,,,,,,,,
"93-66-25-28",2,"weai_16","Expenditure on Children's Education",2,,,,,,,,,
"93-66-25-28",2,"weai_17","How to Allocate Remittances",2,,,,,,,,,
"93-66-25-28",2,"weai_18","Whether to Borrow Money and How Much to Borrow?",2,,,,,,,,,
"93-66-25-28",2,"weai_19","Whether They Attend a Training or Seminar",2,,,,,,,,,
"93-66-25-28",2,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,,,,,,
"93-66-25-28",2,"weai_21","Use of Land",1,,,,,,,,,
"43-14-97-16",2,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,2,,,,,,,,
"43-14-97-16",2,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,,,,,,,,
"43-14-97-16",2,"weai_12","How Much Money to Spend on Food?",1,2,,,,,,,,
"43-14-97-16",2,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,2,,,,,,,,
"43-14-97-16",2,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",2,,,,,,,,,
"43-14-97-16",2,"weai_15","Purchase and Sale of Land and Houses?",1,,,,,,,,,
"43-14-97-16",2,"weai_16","Expenditure on Children's Education",2,,,,,,,,,
"43-14-97-16",2,"weai_17","How to Allocate Remittances",1,,,,,,,,,
"43-14-97-16",2,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,2,,,,,,,,
"43-14-97-16",2,"weai_19","Whether They Attend a Training or Seminar",2,,,,,,,,,
"43-14-97-16",2,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",2,,,,,,,,,
"43-14-97-16",2,"weai_21","Use of Land",1,,,,,,,,,
"49-90-63-33",5,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,,,,,,
"49-90-63-33",5,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,,,,,,,,,
"49-90-63-33",5,"weai_12","How Much Money to Spend on Food?",1,,,,,,,,,
"49-90-63-33",5,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,,,,,,
"49-90-63-33",5,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,,,,,,
"49-90-63-33",5,"weai_15","Purchase and Sale of Land and Houses?",1,,,,,,,,,
"49-90-63-33",5,"weai_16","Expenditure on Children's Education",2,3,4,5,,,,,,
"49-90-63-33",5,"weai_17","How to Allocate Remittances",1,2,3,4,5,,,,,
"49-90-63-33",5,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,2,3,4,5,,,,,
"49-90-63-33",5,"weai_19","Whether They Attend a Training or Seminar",2,3,4,5,,,,,,
"49-90-63-33",5,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,2,3,4,5,,,,,
"49-90-63-33",5,"weai_21","Use of Land",1,,,,,,,,,
"68-84-82-12",1,"weai_1","Crop Farming like what Crop to Grow, when and How to Till and Manage the Crops (Weeding, Fertilizer, Etc.)",1,,,,,,,,,
"68-84-82-12",1,"weai_2","Marketing of Crop Farm Produce (when/Whom/where to Sell, Who Negotiates the Price)?",1,,,,,,,,,
"68-84-82-12",1,"weai_3","How any Cash Earned from Crop Farming is Spent?",1,,,,,,,,,
"68-84-82-12",1,"weai_4","How Much Money to Spend on Farm Inputs?",1,,,,,,,,,
"68-84-82-12",1,"weai_5","Who Makes the Decision if the Household Need to Consult an Agricultural Technician, Extension Agent, or Other People Who are Experts",1,,,,,,,,,
"68-84-82-12",1,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,,,,,,,,,
"68-84-82-12",1,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",1,,,,,,,,,
"68-84-82-12",1,"weai_8","The Use of Large Livestock (Cattle, Donkey)",1,,,,,,,,,
"68-84-82-12",1,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",1,,,,,,,,,
"68-84-82-12",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,,,,,,
"68-84-82-12",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,,,,,,,,,
"68-84-82-12",1,"weai_12","How Much Money to Spend on Food?",1,,,,,,,,,
"68-84-82-12",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,,,,,,
"68-84-82-12",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,,,,,,
"68-84-82-12",1,"weai_15","Purchase and Sale of Land and Houses?",1,,,,,,,,,
"68-84-82-12",1,"weai_16","Expenditure on Children's Education",1,,,,,,,,,
"68-84-82-12",1,"weai_17","How to Allocate Remittances",1,,,,,,,,,
"68-84-82-12",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,,,,,,
"68-84-82-12",1,"weai_19","Whether They Attend a Training or Seminar",1,,,,,,,,,
"68-84-82-12",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,,,,,,
"68-84-82-12",1,"weai_21","Use of Land",1,,,,,,,,,
"68-84-82-12",4,"weai_1","Crop Farming like what Crop to Grow, when and How to Till and Manage the Crops (Weeding, Fertilizer, Etc.)",1,,,,,,,,,
"68-84-82-12",4,"weai_2","Marketing of Crop Farm Produce (when/Whom/where to Sell, Who Negotiates the Price)?",1,,,,,,,,,
"68-84-82-12",4,"weai_3","How any Cash Earned from Crop Farming is Spent?",1,,,,,,,,,
"68-84-82-12",4,"weai_4","How Much Money to Spend on Farm Inputs?",1,,,,,,,,,
"68-84-82-12",4,"weai_5","Who Makes the Decision if the Household Need to Consult an Agricultural Technician, Extension Agent, or Other People Who are Experts",1,,,,,,,,,
