interview__key,r_members__id,food_special,food_groups__1,food_groups__2,food_groups__3,food_groups__4,food_groups__5,food_groups__6,food_groups__7,food_groups__8,food_groups__9,food_groups__10,food_groups__11,food_groups__12,food_groups__13,food_groups__14,food_groups__15,food_groups__16
"88-98-18-23",2,"Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","No","No"
"03-33-61-52",2,"Yes","No","No","No","No","Yes","No","No","Yes","Yes","No","Yes","No","No","Yes","Yes","Yes"
"95-42-30-88",1,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No"
"41-58-71-65",1,"No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","No"
"41-58-71-65",2,"No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No"
"47-41-93-44",1,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No"
"47-41-93-44",4,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No"
"44-97-44-34",1,"Yes","Yes","Yes","No","No","Yes","No","No","No","Yes","Yes","Yes","Yes","No","Yes","No","Yes"
"44-97-44-34",2,"Yes","Yes","Yes","No","No","Yes","No","No","No","Yes","Yes","Yes","No",,"Yes","Yes","Yes"
"39-60-71-79",1,"No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","Yes","Yes","No","Yes"
"39-60-71-79",2,"No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","No","Yes"
"02-67-41-60",1,"Yes","Yes","No","Yes","No","No","No","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes"
"83-56-74-03",1,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No"
"83-56-74-03",2,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No"
"04-28-47-30",1,"No","Yes",,,,,,,"Yes",,,"Yes",,,,,
"01-68-97-25",1,"No","No","No","Yes","No","Yes","No","No","No","Yes","No","No","No","Yes","No","No","Yes"
"01-68-97-25",2,"No","No","No","Yes","No","Yes","No","No","No","Yes","No",,"No","Yes","No","No","No"
"66-08-16-26",2,"Yes","Yes","No","No","No","No","No","No","No","Yes","No","Yes","No","No","Yes","No","Yes"
"66-08-16-26",3,"Yes","No","No","No","No","No","No","No","No","Yes",,"Yes","No","No","Yes","No","Yes"
"93-32-02-54",1,"Yes","Yes","No","Yes","No","No","No","No","No","Yes","No","No","No","No","Yes","No","No"
"93-32-02-54",2,"No","Yes","No","No","No","Yes","No","No","No","Yes",,"No","No","No","No","No","No"
"83-94-17-95",1,"Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes"
"83-94-17-95",2,"Yes","Yes",,"Yes","Yes","No","No","No","Yes",,"Yes","Yes","No",,"Yes","Yes","Yes"
"60-60-16-78",1,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No"
"60-60-16-78",3,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No"
"26-78-47-00",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"26-78-47-00",2,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No"
"79-98-45-89",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","Yes"
"79-98-45-89",3,"No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","Yes"
"90-54-49-60",1,"Yes","Yes",,,,,,,,,"Yes",,,,,,
"90-54-49-60",2,"Yes","Yes",,,,,,,"Yes",,,,,,"Yes",,
"31-84-01-85",1,"No","Yes","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No"
"31-84-01-85",2,"No","Yes","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No"
"40-47-23-70",1,"Yes","Yes","No","Yes","No","No","No","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes"
"97-69-93-58",1,"No","Yes","No","Yes","No","No","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No"
"58-00-80-50",2,"Yes","Yes",,"Yes",,,,,,,,,,,,,
"58-00-80-50",3,"Yes","Yes",,"Yes",,,,,,,,,,,,,
"16-58-48-79",2,"No","Yes","Yes","Yes","No","Yes","No","No","No","Yes","No","Yes","No","Yes","Yes","Yes","Yes"
"05-01-86-08",1,"Yes","Yes","No","No","No","No","No","No","Yes","No","No","No","Yes","No","Yes","Yes","No"
"89-75-04-06",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","Yes"
"89-75-04-06",2,"No","Yes","No","No","Yes","No","No","No","No","No","No","No","Yes","No","Yes","No","Yes"
"52-25-69-44",1,"Yes","Yes",,,,,,,,,"Yes",,,,,,
"71-97-04-61",1,"Yes","Yes","No","Yes","No","Yes","No","No","Yes","No","No","Yes","No","No","Yes","Yes","Yes"
"71-97-04-61",2,"Yes","Yes","No","Yes","No","Yes","No","No","Yes","No","No","Yes","No","No","Yes","Yes","Yes"
"46-80-42-17",1,"Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","No","No"
"58-78-23-20",1,"Yes","Yes","No","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"58-78-23-20",2,"Yes","Yes","No","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"35-69-94-08",3,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","Yes"
"35-69-94-08",6,"No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","Yes"
"10-25-31-32",2,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes"
"38-79-29-34",1,"Yes","Yes","No","No","No","Yes","No","No","Yes","Yes","No","Yes","Yes","No","Yes","Yes","Yes"
"38-79-29-34",2,"Yes","Yes","No","No","No","Yes","No","No","Yes","Yes","No","Yes","Yes","No","Yes","Yes","Yes"
"89-83-56-79",1,"Yes","Yes","No","Yes","No","No","No","No","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes"
"89-83-56-79",2,"Yes","Yes","No","Yes","No","No","No","No","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes"
"50-21-50-41",1,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"50-21-50-41",2,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"44-19-49-55",2,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"55-68-88-94",1,"Yes","Yes","No","No","No","No","No","No","No","Yes","No","Yes","No","No","Yes","No","No"
"59-93-51-03",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No"
"59-93-51-03",2,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No"
"07-70-44-38",3,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"59-31-16-60",1,"Yes","Yes","No","Yes","No","No","No","No","No","Yes","No","No","No","No","Yes",,"No"
"59-31-16-60",3,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No",
"84-43-04-55",1,"Yes","Yes","No","Yes","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"84-43-04-55",2,"Yes","Yes","No","Yes","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"90-23-91-34",1,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","Yes"
"00-25-69-00",1,"Yes","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","Yes"
"43-06-63-67",1,"No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No"
"43-06-63-67",6,"Yes","Yes","No","Yes","No","No","No","No","Yes","Yes","No","Yes","No","No","Yes","Yes","Yes"
"28-10-90-34",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","Yes"
"13-06-00-33",1,"Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No"
"93-88-34-77",1,"Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
"77-13-46-95",2,"No","Yes",,"No","No","No","No","No","No","Yes","No","No","No","Yes","Yes","Yes","No"
"77-13-46-95",3,"No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","Yes","Yes","Yes","No"
"54-15-29-03",1,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No"
"58-43-21-07",1,"No","Yes","No","No","No","No","No","No","No","Yes",,"No","No","Yes","Yes","Yes","No"
"58-43-21-07",2,"No","Yes",,"No","No","Yes","No","No","No","Yes","No","No","No","Yes","Yes","Yes","No"
"54-82-42-61",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","Yes"
"54-82-42-61",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"31-76-77-10",1,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes",,"No","Yes","No","No"
"31-76-77-10",2,"Yes","No","No","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No"
"75-33-12-39",1,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes"
"75-33-12-39",2,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No"
"47-33-25-93",1,"Yes","Yes",,"Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
"47-33-25-93",2,"Yes","No","No","Yes","No","No","No","No","No","No","No","Yes","No","Yes","No","No","No"
"35-34-76-48",1,"Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","Yes","Yes"
"35-34-76-48",3,"No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No"
"26-98-60-20",1,"Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","No","Yes"
"26-98-60-20",2,"Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No"
"20-88-32-55",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No"
"20-88-32-55",2,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No"
"73-42-30-97",1,"Yes","Yes","No","Yes","No","No","No","No","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes"
"38-84-78-59",1,"No","No","No","Yes","No","Yes","No","No","No","Yes","No","Yes","No","No","No","No","No"
"38-84-78-59",2,"No","No","No","Yes","No","Yes","No","No","No","Yes","No","Yes","No","No","No","No","No"
"70-09-32-42",1,"No","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No"
"76-04-07-19",1,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","No"
"70-32-51-26",3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"56-61-77-64",1,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","Yes","No","No","Yes","No","Yes"
"56-61-77-64",2,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","Yes","No","No","Yes","No","Yes"
"50-82-91-34",1,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","Yes","Yes"
"83-60-63-11",1,"Yes","Yes","No","No","No","No","No","No",,"Yes","No","No","No","Yes","Yes","Yes","No"
"83-60-63-11",2,"No","Yes","No","No","No","Yes","No","No","No","Yes","No","No","No","Yes","Yes","No","No"
"80-51-82-08",1,"Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No"
"80-51-82-08",3,"Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
"49-80-85-60",1,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","Yes"
"49-80-85-60",2,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","No"
"81-64-86-08",1,"Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No"
"81-64-86-08",2,"Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No"
"33-82-62-40",1,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes"
"33-82-62-40",2,"Yes","Yes","No","No","No","No","No","No","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes"
"56-48-48-33",1,"Yes","Yes","No","Yes","No","No","No","No","No","Yes","No","Yes","No","No","Yes","Yes","Yes"
"56-48-48-33",2,"Yes","Yes","No","Yes","No","No","No","No","Yes","No","No","Yes","No","No","Yes","Yes","Yes"
"19-43-49-26",1,"Yes","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","No"
"19-43-49-26",2,"Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","Yes","Yes"
"52-63-91-75",1,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes"
"52-63-91-75",5,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","Yes"
"60-93-32-66",1,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","Yes"
"60-93-32-66",4,"No","Yes","No","Yes","No","No","No","No","Yes","No","No","Yes","No","No","Yes","No","Yes"
"37-44-93-64",1,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No"
"83-19-87-02",3,"No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","No","No"
"83-26-13-29",1,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","No"
"02-40-91-04",1,"No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No","No","No"
"31-74-57-88",1,"No","Yes","No","Yes","No","No","No","No","Yes","Yes","No","Yes","No","No","Yes","Yes","Yes"
"31-74-57-88",2,"No","Yes","No","Yes","No","No","No","No","Yes","No",,"Yes","No","No","Yes","Yes","Yes"
"09-16-66-27",1,"No","Yes",,,"No","Yes","No","No","No","Yes","No","Yes","No","Yes","Yes","No","Yes"
"02-99-67-45",2,"No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","No","Yes"
"02-99-67-45",3,"No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","No","No","Yes","No","Yes"
"18-26-92-76",1,"No","Yes","No","Yes","No","Yes","No","No","No","Yes","No","No","No","Yes","Yes","Yes","No"
"18-26-92-76",2,"No","Yes","No","Yes","No","No","No","No","No","Yes","No","No","No","No","Yes","Yes","No"
"54-98-92-77",1,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","No","Yes","Yes","No"
"54-98-92-77",2,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No"
"94-90-21-30",1,"Yes","Yes","No","Yes","No","Yes","No","No","No","Yes","No","No","No","No","Yes","No","Yes"
"34-25-16-71",2,"No","Yes",,,,,,,"Yes",,,,,,,,
"34-25-16-71",3,"Yes","Yes",,,,,,,"Yes",,,,,,,,
"26-18-25-14",1,"Yes","Yes","No","Yes","No","No","No","No","Yes","Yes","No","Yes","No","Yes","Yes","Yes","Yes"
"26-18-25-14",2,"Yes","Yes","No","Yes","No","No","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes"
"62-93-86-46",2,"Yes","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","Yes"
"62-93-86-46",7,"No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","Yes","No"
"85-20-92-08",1,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
"85-20-92-08",2,"No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","Yes"
"65-60-16-01",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No"
"65-60-16-01",2,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No"
"83-41-72-29",1,"Yes","Yes",,,,,,,"Yes",,,,,,,,
"83-41-72-29",2,"Yes","Yes",,,,,,,"Yes",,,,,,,,
"21-46-08-35",1,"No","No","No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","No"
"37-32-34-84",1,"Yes","Yes",,"Yes",,,,,,,,,,,,,
"37-32-34-84",2,"Yes","Yes",,"Yes",,,,,,,,,,,,,
"13-52-22-69",2,"Yes","Yes","No","No","Yes",,"No","No","No","No","No","No","No","No","No","No","No"
"13-52-22-69",4,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No",,"Yes","Yes",,"No"
"39-17-92-41",1,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No"
"39-17-92-41",2,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","Yes","Yes"
"33-45-72-89",1,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
"33-45-72-89",2,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No",,"No"
"31-31-05-64",1,"No","Yes","No","Yes","No","No","No","No","Yes","No","No","Yes","No","No","Yes","Yes","Yes"
"31-31-05-64",3,"No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","No","Yes","Yes","Yes","Yes"
"86-99-45-42",1,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","Yes","No"
"86-99-45-42",3,"Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","No","Yes"
"56-98-53-98",2,"Yes","Yes","No","Yes","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No"
"56-98-53-98",5,"Yes","Yes","No","Yes","No","No","No","No","No","Yes","No","No","No","Yes","Yes","Yes","Yes"
"56-36-96-19",2,"No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","No","Yes"
"56-36-96-19",5,"No","Yes","No","No","No","No","No","No","No","Yes",,"No","No","No","Yes","No","Yes"
"50-58-13-59",1,"No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes"
"96-16-19-85",1,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No"
"96-16-19-85",2,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",
"64-96-31-31",1,"Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","Yes","Yes"
"64-96-31-31",2,"Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","Yes","Yes"
"12-39-25-67",2,"No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
"94-38-82-64",1,"No","Yes","No","Yes","No","No","No","No","Yes","No","No","Yes","No","No","No","No","No"
"94-38-82-64",2,"No","Yes","No","Yes","No","No","No","No","Yes","No","No","No","No","No","Yes","Yes","Yes"
"32-40-73-26",2,"Yes","Yes","No","Yes","No","No","No","No","Yes","No","No","No","No","Yes","Yes","No","Yes"
"27-85-21-15",1,"Yes","Yes","No","Yes","No","No","No","No","Yes","Yes","No","Yes","No","Yes","Yes","Yes","Yes"
"27-85-21-15",2,"Yes","Yes","No","Yes","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No"
"31-68-89-01",1,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes"
"31-68-89-01",2,"No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes"
"72-31-90-61",1,"No","Yes","No","Yes","No","Yes","No","No","No","Yes","No","No","No","No","Yes","No","No"
"72-31-90-61",2,"Yes","Yes","No","Yes","No","Yes","No","No","Yes","No","No","Yes","No","No","Yes","Yes","Yes"
"80-54-37-07",2,"Yes","Yes","No","Yes","No","No","Yes","No","No","Yes","No","No",,"Yes","Yes","Yes","Yes"
"80-54-37-07",3,"No","Yes","No","No","No","No","No","No","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes"
"36-19-32-95",1,"Yes","Yes","No","Yes","No","Yes","No","No","No","Yes","No","No","No","No","Yes","No","Yes"
"75-71-40-40",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No"
"75-71-40-40",4,"Yes","Yes","No","Yes","Yes","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","No"
"37-54-02-07",1,"No","Yes","No","Yes","No","Yes","No","No","No","Yes","No","No","No","Yes","Yes","Yes","Yes"
"37-54-02-07",2,"Yes","Yes","No","Yes","No","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","No","No","No"
"60-74-79-59",1,"No","Yes","No","Yes","No","Yes","No","No","No","Yes","No","Yes","No","Yes","Yes","Yes","No"
"60-74-79-59",2,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No"
"96-89-11-69",2,"No","No",,,,,,,,,,,,,,,
"96-89-11-69",3,"No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No"
"44-81-28-86",2,"Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","No"
"44-81-28-86",4,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","Yes"
"33-26-68-81",1,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No"
"33-26-68-81",2,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No",
"12-27-31-91",1,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes"
"12-27-31-91",2,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes"
"44-39-19-46",1,"No","Yes","No","No","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No"
"44-39-19-46",2,"No","Yes","No","No","No","Yes","No","No","No","Yes","No","Yes","No","Yes","Yes","Yes","Yes"
"19-73-20-43",1,"No","Yes","No","No","No","Yes","No","No","No","Yes","No","No","No","No","Yes","Yes","Yes"
"19-73-20-43",2,"Yes","Yes","No","Yes","No","No","No","No","No","Yes","No","No","No","No","Yes","Yes","Yes"
"86-42-35-25",1,"No","No","No","No","No","Yes","No","No","No","No","No","No","Yes","No","Yes","No","No"
"86-42-35-25",3,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No"
"21-53-70-02",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","No","No","Yes","Yes","Yes"
"36-25-22-73",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No"
"61-61-32-11",1,"Yes","No","No","No","No","No","No","No","No","Yes","No","Yes","No","No","Yes","No","No"
"61-61-32-11",2,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","Yes"
"57-36-34-63",1,"No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","No","No"
"53-72-73-00",1,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","Yes"
"53-72-73-00",2,"No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
"33-70-72-42",1,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
"33-70-72-42",2,"No","Yes","No","Yes","No","No","No","No","No","Yes","No","Yes","No","Yes","Yes","Yes","Yes"
"52-18-64-85",1,"No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","No","No"
"52-18-64-85",2,"No","Yes","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No","No","No"
"42-07-25-32",1,"No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","Yes"
"39-53-01-83",3,"Yes","Yes",,,,,,,,"Yes",,,,,"Yes",,
"33-51-31-80",1,"No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","Yes","Yes"
"33-51-31-80",2,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","Yes","No","No","Yes","Yes","Yes"
"94-39-43-68",1,"No","Yes","No","No","No","Yes","No","No","No","Yes","No","Yes","No","No","Yes","No","No"
"94-39-43-68",2,"No","Yes","No","No","No","No",,"No","No","Yes","No","Yes","No","No","No","Yes","No"
"03-54-18-25",2,"Yes","Yes","No","Yes","No","No","No","No","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes"
"03-54-18-25",3,"Yes","Yes","No","Yes","No","No","No","No","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes"
"27-58-94-59",1,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No",,"Yes","Yes","Yes"
"27-58-94-59",2,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No"
"33-86-19-67",1,"Yes",,,,,,,,,,,"Yes",,,"Yes",,
"33-86-19-67",2,"Yes","Yes",,,,,,,,,,"Yes",,,"Yes",,
"09-53-75-86",1,"Yes","Yes","No","Yes","No","No","No","No","No",,"No","Yes","No","No","Yes","Yes","Yes"
"09-53-75-86",2,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","Yes","Yes"
"85-34-92-87",1,"No",,,,"Yes",,,,,,,,,,,,
"85-34-92-87",2,"No",,,,"Yes",,,,,,,,,,,,
"75-94-09-47",1,"Yes","Yes",,,,,,,"Yes",,,,,"Yes","Yes",,
"75-94-09-47",2,"Yes","Yes",,,,,,,"Yes",,,,,,,,
"84-71-43-61",1,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","Yes"
"84-71-43-61",2,"Yes","Yes","No","No","Yes","No","No","No","No","No","No","Yes","No","No","Yes","No","Yes"
"07-42-93-10",1,"Yes","Yes",,,,,,,,,,"Yes",,,"Yes",,
"07-42-93-10",2,"Yes","Yes",,,,,,,,,,"Yes",,,"Yes",,
"06-11-12-17",1,"Yes","Yes","No","No","No","Yes","No","No","No","Yes","No","No","No","No","Yes","Yes","Yes"
"06-11-12-17",2,"Yes","Yes","No","Yes","No","Yes","No","No","No","Yes","No","No","No","No","Yes","No","No"
"15-55-21-38",1,"No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No"
"61-89-87-62",1,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","Yes"
"61-89-87-62",2,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","Yes"
"05-53-30-00",2,"No","Yes","No","No","No","No","No","No","Yes",,"No","No","Yes","No","No","No","No"
"00-18-71-95",1,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No"
"00-18-71-95",2,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","No","No"
"93-03-74-23",1,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","No","No"
"93-03-74-23",2,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"98-02-00-97",1,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes"
"98-02-00-97",2,"Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","No","No"
"39-55-54-03",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No"
"39-55-54-03",2,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No"
"55-64-77-57",1,"Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No",,"Yes","No","No"
"55-64-77-57",2,"No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No"
"12-97-85-94",1,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No"
"12-97-85-94",2,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No"
